Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Savannah (USA),clay,header
30.11.2023,Mmoh M.,2,7^7,6,,,,7,1,65%,76% (31/41),55% (12/22),86% (6/7),52% (17/33),38% (6/16),80% (4/5),9,68% (43/63),47% (23/49),59% (66/112),7,89% (8/9),44% (4/9),67% (12/18),"['6', '2']",[],[],[],[],3.90
30.11.2023,Moriya H.,0,6^4,0,,,,1,1,67%,48% (16/33),63% (10/16),20% (1/5),24% (10/41),45% (10/22),14% (1/7),5,53% (26/49),32% (20/63),41% (46/112),1,56% (5/9),11% (1/9),33% (6/18),"['6', '2', '3', '6']","['2', '4', '6']",[],[],[],1.23
28.11.2023,Mmoh M.,2,6,6,,,,4,1,74%,79% (27/34),58% (7/12),67% (2/3),43% (20/46),57% (13/23),33% (4/12),7,74% (34/46),48% (33/69),58% (67/115),5,89% (8/9),50% (4/8),71% (12/17),[],['1'],[],[],[],8.85
28.11.2023,Tokuda R.,0,2,3,,,,0,0,67%,57% (26/46),43% (10/23),67% (8/12),21% (7/34),42% (5/12),33% (1/3),5,52% (36/69),26% (12/46),42% (48/115),2,50% (4/8),11% (1/9),29% (5/17),"['3', '6']","['2', '4']",[],[],[],1.05
CHALLENGER MEN - SINGLES :  Yokohama (Japan),hard,header
25.11.2023,Mmoh M.,1,4,7^7,0,,,10,5,59%,70% (38/54),50% (19/38),50% (4/8),21% (9/42),37% (19/52),0% (0/3),6,62% (57/92),30% (28/94),46% (85/186),1,71% (10/14),0% (0/14),36% (10/28),['2'],[],"['2', '4', '6']",[],[],1.53
25.11.2023,Watanuki Y.,2,6,6^2,6,,,8,10,45%,79% (33/42),63% (33/52),100% (3/3),30% (16/54),50% (19/38),50% (4/8),6,70% (66/94),38% (35/92),54% (101/186),6,100% (14/14),29% (4/14),64% (18/28),[],"['4', '5']",[],[],[],2.44
24.11.2023,Mmoh M.,2,7^8,2,6,,,9,6,68%,74% (50/68),41% (13/32),63% (5/8),26% (16/61),36% (12/33),29% (2/7),4,63% (63/100),30% (28/94),47% (91/194),3,80% (12/15),13% (2/15),47% (14/30),"['4', '3']","['4', '6']",[],[],[],1.76
24.11.2023,Nardi L.,1,6^6,6,4,,,9,2,65%,74% (45/61),64% (21/33),71% (5/7),26% (18/68),59% (19/32),38% (3/8),10,70% (66/94),37% (37/100),53% (103/194),5,87% (13/15),20% (3/15),53% (16/30),"['4', '3', '8']",[],['2'],[],[],2.01
23.11.2023,Mmoh M.,2,6,5,7^7,,,7,3,70%,67% (48/72),45% (14/31),44% (4/9),45% (31/69),40% (16/40),31% (5/16),6,60% (62/103),43% (47/109),51% (109/212),3,71% (12/17),29% (5/17),50% (17/34),[],"['2', '7']","['1', '5', '6', '2']",[],[],1.35
23.11.2023,Blancaneaux G.,1,4,7,6^3,,,4,6,63%,55% (38/69),60% (24/40),69% (11/16),33% (24/72),55% (17/31),56% (5/9),6,57% (62/109),40% (41/103),49% (103/212),2,71% (12/17),29% (5/17),50% (17/34),['3'],['1'],"['1', '3', '6', '1', '4', '6']",[],[],3.06
21.11.2023,Mmoh M.,2,6,6,,,,5,1,64%,73% (22/30),59% (10/17),100% (1/1),50% (19/38),56% (10/18),45% (5/11),9,68% (32/47),52% (29/56),59% (61/103),9,100% (7/7),63% (5/8),80% (12/15),[],[],[],[],[],1.25
21.11.2023,Echargui M.,0,1,2,,,,2,1,68%,50% (19/38),44% (8/18),55% (6/11),27% (8/30),41% (7/17),0% (0/1),5,48% (27/56),32% (15/47),41% (42/103),1,38% (3/8),0% (0/7),20% (3/15),"['2', '4', '6']","['2', '6']",[],[],[],3.72
CHALLENGER MEN - SINGLES :  Knoxville (USA),hard,header
07.11.2023,Mmoh M.,0,4,3,,,,4,4,76%,74% (31/42),38% (5/13),67% (4/6),11% (3/28),35% (8/23),0% (0/0),4,64% (35/55),22% (11/51),43% (46/106),1,78% (7/9),0% (0/10),37% (7/19),['6'],['5'],[],[],[],1.44
07.11.2023,Damm M.,2,6,6,,,,20,3,55%,89% (25/28),65% (15/23),0% (0/0),26% (11/42),69% (9/13),33% (2/6),7,78% (40/51),36% (20/55),57% (60/106),3,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],2.67
CHALLENGER MEN - SINGLES :  Charlottesville (USA),hard,header
02.11.2023,Mmoh M.,0,3,6^5,,,,5,6,60%,72% (33/46),42% (13/31),63% (5/8),27% (14/52),50% (19/38),14% (1/7),6,60% (46/77),37% (33/90),47% (79/167),2,73% (8/11),10% (1/10),43% (9/21),"['2', '4', '6']","['2', '4', '6']",[],[],[],1.33
02.11.2023,Ritschard A.,2,6,7^7,,,,2,6,58%,73% (38/52),50% (19/38),86% (6/7),28% (13/46),58% (18/31),38% (3/8),7,63% (57/90),40% (31/77),53% (88/167),4,90% (9/10),27% (3/11),57% (12/21),['2'],"['2', '4']",[],[],[],3.15
01.11.2023,Mmoh M.,2,7^8,7,,,,9,5,70%,77% (46/60),50% (13/26),100% (3/3),24% (13/54),53% (16/30),17% (1/6),6,69% (59/86),35% (29/84),52% (88/170),3,100% (12/12),8% (1/12),54% (13/24),"['4', '5']",[],[],[],[],1.47
01.11.2023,Johnson S.,0,6^6,5,,,,3,3,64%,76% (41/54),47% (14/30),83% (5/6),23% (14/60),50% (13/26),0% (0/3),5,65% (55/84),31% (27/86),48% (82/170),1,92% (11/12),0% (0/12),46% (11/24),"['4', '5', '7']",['7'],[],[],[],2.57
ATP - SINGLES :  Basel (Switzerland) - Qualification,hard,header
21.10.2023,Mmoh M.,1,5,6,3,,,6,0,60%,69% (40/58),54% (21/39),75% (6/8),18% (10/57),41% (11/27),33% (1/3),21,11,75% (9/12),6,63% (61/97),25% (21/84),45% (82/181),2,87% (13/15),6% (1/16),45% (14/31),['7'],[],['2'],[],[],1.48
21.10.2023,Seyboth Wild T.,2,7,4,6,,,19,2,68%,82% (47/57),59% (16/27),67% (2/3),31% (18/58),46% (18/39),25% (2/8),43,7,70% (7/10),9,75% (63/84),37% (36/97),55% (99/181),3,94% (15/16),13% (2/15),55% (17/31),[],['1'],[],[],[],2.68
CHALLENGER MEN - SINGLES :  St. Tropez (France),hard,header
23.09.2023,Mmoh M.,0,3,,,,,1,1,58%,53% (8/15),55% (6/11),60% (3/5),38% (5/13),30% (3/10),33% (1/3),5,54% (14/26),35% (8/23),45% (22/49),2,50% (2/4),25% (1/4),38% (3/8),"['2', '5']",[],[],[],[],1.69
23.09.2023,Lestienne C.,0,5,,,,,0,0,57%,62% (8/13),70% (7/10),67% (2/3),47% (7/15),45% (5/11),40% (2/5),6,65% (15/23),46% (12/26),55% (27/49),3,75% (3/4),50% (2/4),63% (5/8),['1'],[],[],[],[],2.13
22.09.2023,Mmoh M.,2,3,6,6,,,6,5,73%,73% (48/66),32% (8/25),50% (3/6),31% (16/51),57% (20/35),44% (4/9),5,62% (56/91),42% (36/86),52% (92/177),5,79% (11/14),29% (4/14),54% (15/28),['3'],['2'],['3'],[],[],1.62
22.09.2023,Zeppieri G.,1,6,3,4,,,9,2,59%,69% (35/51),43% (15/35),56% (5/9),27% (18/66),68% (17/25),50% (3/6),6,58% (50/86),38% (35/91),48% (85/177),3,71% (10/14),21% (3/14),46% (13/28),[],"['2', '4']","['3', '5']",[],[],2.25
21.09.2023,Mmoh M.,2,6,6,,,,7,0,64%,76% (28/37),71% (15/21),100% (6/6),37% (21/57),72% (18/25),20% (3/15),9,74% (43/58),48% (39/82),59% (82/140),5,100% (9/9),33% (3/9),67% (12/18),[],[],[],[],[],1.22
21.09.2023,Coulibaly E.,0,4,2,,,,5,7,70%,63% (36/57),28% (7/25),80% (12/15),24% (9/37),29% (6/21),0% (0/6),5,52% (43/82),26% (15/58),41% (58/140),1,67% (6/9),0% (0/9),33% (6/18),['1'],"['1', '3']",[],[],[],4.02
19.09.2023,Mmoh M.,2,6,1,6,,,6,5,61%,73% (35/48),45% (14/31),63% (5/8),24% (12/49),53% (23/43),33% (3/9),7,63% (49/78),38% (35/92),49% (84/170),3,77% (10/13),21% (3/14),48% (13/27),[],"['2', '4']",['1'],[],[],1.53
19.09.2023,De Jong J.,1,4,6,4,,,6,3,53%,76% (37/49),47% (20/43),67% (6/9),25% (12/48),55% (17/31),38% (3/8),6,62% (57/92),37% (29/78),51% (86/170),5,79% (11/14),23% (3/13),52% (14/27),['5'],[],"['2', '6']",[],[],2.41
ATP - SINGLES :  US Open (USA),hard,header
02.09.2023,Mmoh M.,1,4,2,6,3,,10,7,63%,77% (56/73),31% (13/42),44% (4/9),14% (9/64),57% (27/47),33% (2/6),28,37,59% (20/34),6,60% (69/115),32% (36/111),46% (105/226),3,72% (13/18),11% (2/18),42% (15/36),4321,['4'],"['1', '3']",[],"['1', '4']",[],3.10
02.09.2023,Draper J.,3,6,6,3,6,,13,5,58%,86% (55/64),43% (20/47),67% (4/6),23% (17/73),69% (29/42),56% (5/9),52,47,76% (25/33),7,68% (75/111),40% (46/115),54% (121/226),5,89% (16/18),28% (5/18),58% (21/36),4404,[],[],['2'],['1'],[],1.38
31.08.2023,Mmoh M.,3,3,4,7^7,6,7^10,19,5,72%,79% (91/115),62% (28/45),60% (3/5),14% (15/111),49% (25/51),25% (1/4),48,29,78% (14/18),6,74% (119/160),25% (40/162),49% (159/322),3,92% (24/26),4% (1/27),47% (25/53),3519,['5'],['2'],[],[],"['2', '4']",1.82
31.08.2023,Isner J.,2,6,6,6^3,4,6^7,48,5,69%,86% (96/111),51% (26/51),75% (3/4),22% (25/115),38% (17/45),40% (2/5),94,63,63% (38/60),7,75% (122/162),26% (41/160),51% (163/322),3,96% (26/27),8% (2/26),53% (28/53),3751,[],[],"['2', '7']",['2'],"['2', '4', '9', '10']",2.02
29.08.2023,Mmoh M.,3,6,6,6,,,8,4,59%,79% (37/47),53% (17/32),67% (2/3),33% (15/46),69% (29/42),60% (6/10),33,21,81% (13/16),10,68% (54/79),50% (44/88),59% (98/167),3,92% (12/13),46% (6/13),69% (18/26),2822,[],['2'],[],[],[],1.59
29.08.2023,Khachanov K.,0,2,4,2,,,6,7,52%,67% (31/46),31% (13/42),40% (4/10),21% (10/47),47% (15/32),33% (1/3),26,46,44% (8/18),5,50% (44/88),32% (25/79),41% (69/167),2,54% (7/13),8% (1/13),31% (8/26),2438,"['1', '5']","['2', '4']","['2', '5']",[],[],2.40
ATP - SINGLES :  Winston-Salem (USA),hard,header
24.08.2023,Mmoh M.,1,4,7^7,3,,,7,4,69%,70% (47/67),60% (18/30),75% (6/8),25% (17/68),39% (15/38),0% (0/4),30,16,43% (12/28),6,67% (65/97),30% (32/106),48% (97/203),1,87% (13/15),0% (0/16),42% (13/31),['5'],[],['2'],[],[],1.46
24.08.2023,Coric B.,2,6,6^3,6,,,11,3,64%,75% (51/68),61% (23/38),100% (4/4),30% (20/67),40% (12/30),25% (2/8),40,23,73% (27/37),4,70% (74/106),33% (32/97),52% (106/203),3,100% (16/16),13% (2/15),58% (18/31),[],"['4', '7']",[],[],[],2.78
23.08.2023,Mmoh M.,2,6,6,,,,2,3,69%,64% (27/42),37% (7/19),63% (5/8),38% (11/29),64% (18/28),71% (5/7),18,9,67% (10/15),5,56% (34/61),51% (29/57),53% (63/118),2,70% (7/10),56% (5/9),63% (12/19),"['1', '3']",['4'],[],[],[],2.51
23.08.2023,Giron M.,0,3,4,,,,3,1,51%,62% (18/29),36% (10/28),29% (2/7),36% (15/42),63% (12/19),38% (3/8),12,9,60% (6/10),7,49% (28/57),44% (27/61),47% (55/118),2,44% (4/9),30% (3/10),37% (7/19),"['2', '3', '5']","['4', '5']",[],[],[],1.54
22.08.2023,Mmoh M.,2,6,3,6,,,10,9,71%,65% (41/63),38% (10/26),64% (7/11),45% (26/58),50% (6/12),55% (6/11),31,20,77% (17/22),8,57% (51/89),46% (32/70),52% (83/159),3,69% (9/13),46% (6/13),58% (15/26),[],"['2', '4', '5']",['1'],[],[],1.33
22.08.2023,King D.,1,2,6,3,,,1,0,83%,55% (32/58),50% (6/12),45% (5/11),35% (22/63),62% (16/26),36% (4/11),17,11,53% (10/19),15,54% (38/70),43% (38/89),48% (76/159),4,54% (7/13),31% (4/13),42% (11/26),"['2', '5']","['1', '2']","['2', '5']",[],[],3.37
CHALLENGER MEN - SINGLES :  Stanford (USA),hard,header
18.08.2023,Mmoh M.,0,5,6^5,,,,8,7,62%,68% (44/65),45% (18/40),67% (6/9),31% (18/59),37% (11/30),50% (2/4),6,59% (62/105),33% (29/89),46% (90/194),3,75% (9/12),17% (2/12),46% (11/24),"['2', '7']","['3', '6']",[],[],[],1.28
18.08.2023,Boyer T.,2,7,7^7,,,,8,5,66%,69% (41/59),63% (19/30),50% (2/4),32% (21/65),55% (22/40),33% (3/9),5,67% (60/89),41% (43/105),53% (102/194),3,83% (10/12),25% (3/12),54% (13/24),['3'],['2'],[],[],[],3.56
17.08.2023,Mmoh M.,2,6,6,,,,9,2,66%,64% (25/39),50% (10/20),73% (8/11),37% (10/27),67% (24/36),60% (6/10),9,59% (35/59),54% (34/63),57% (69/122),4,67% (6/9),60% (6/10),63% (12/19),"['2', '3']",['2'],[],[],[],1.26
17.08.2023,Svrcina D.,0,4,3,,,,1,9,43%,63% (17/27),33% (12/36),40% (4/10),36% (14/39),50% (10/20),27% (3/11),4,46% (29/63),41% (24/59),43% (53/122),2,40% (4/10),33% (3/9),37% (7/19),"['1', '3', '5']","['1', '3', '6']",[],[],[],3.63
15.08.2023,Mmoh M.,2,6,6,,,,6,2,73%,81% (26/32),50% (6/12),0% (0/0),39% (11/28),55% (12/22),67% (4/6),6,73% (32/44),46% (23/50),59% (55/94),5,100% (8/8),44% (4/9),71% (12/17),[],[],[],[],[],1.32
15.08.2023,Krueger M.,0,2,3,,,,2,1,56%,61% (17/28),45% (10/22),33% (2/6),19% (6/32),50% (6/12),0% (0/0),4,54% (27/50),27% (12/44),41% (39/94),1,56% (5/9),0% (0/8),29% (5/17),"['2', '4']","['3', '6']",[],[],[],3.21
ATP - SINGLES :  Washington (USA),hard,header
03.08.2023,Mmoh M.,0,4,6^5,,,,16,6,63%,68% (50/73),33% (14/43),86% (19/22),12% (5/42),69% (20/29),33% (2/6),34,16,48% (11/23),5,55% (64/116),32% (25/79),46% (89/195),2,73% (8/11),18% (2/11),45% (10/22),"['4', '6']","['5', '4', '6']",[],[],[],3.39
03.08.2023,Wolf J.J.,2,6,7^7,,,,10,6,59%,88% (37/42),59% (17/29),67% (4/6),37% (27/73),67% (29/43),14% (3/22),46,16,86% (18/21),8,68% (54/79),45% (52/116),54% (106/195),3,82% (9/11),27% (3/11),55% (12/22),['4'],"['5', '4']",[],[],[],1.33
02.08.2023,Mmoh M.,2,6,6^4,7^7,,,7,5,60%,74% (50/68),58% (26/45),86% (6/7),32% (29/90),47% (18/38),25% (3/12),43,8,71% (22/31),5,67% (76/113),37% (47/128),51% (123/241),3,94% (15/16),18% (3/17),55% (18/33),[],"['2', '3']","['3', '1', '3']",[],[],1.23
02.08.2023,Hurkacz H.,1,3,7^7,6^4,,,20,2,70%,68% (61/90),53% (20/38),75% (9/12),26% (18/68),42% (19/45),14% (1/7),59,23,65% (30/46),6,63% (81/128),33% (37/113),49% (118/241),3,82% (14/17),6% (1/16),45% (15/33),"['1', '6']",['2'],"['2', '1', '3', '5']",[],[],4.34
31.07.2023,Mmoh M.,2,6,6,,,,8,2,67%,82% (28/34),65% (11/17),100% (2/2),33% (14/42),68% (13/19),33% (3/9),12,2,0% (0/0),7,76% (39/51),44% (27/61),59% (66/112),3,100% (9/9),33% (3/9),67% (12/18),[],[],[],[],[],3.37
31.07.2023,Klahn B.,0,3,3,,,,4,5,69%,67% (28/42),32% (6/19),67% (6/9),18% (6/34),35% (6/17),0% (0/2),6,5,0% (0/0),5,56% (34/61),24% (12/51),41% (46/112),1,67% (6/9),0% (0/9),33% (6/18),"['3', '6']",['4'],[],[],[],1.33
ATP - SINGLES :  Atlanta (USA) - Qualification,hard,header
23.07.2023,Mmoh M.,1,2,7^7,6^2,,,6,6,58%,72% (42/58),48% (20/42),60% (6/10),22% (17/78),57% (17/30),67% (2/3),22,14,63% (12/19),5,62% (62/100),31% (33/107),46% (96/207),3,75% (12/16),13% (2/16),44% (14/32),"['2', '5']","['1', '1']","['5', '2', '3', '5']",[],[],2.54
23.07.2023,Harris L.,2,6,6^5,7^7,,,33,0,72%,78% (61/78),43% (13/30),33% (1/3),28% (16/58),52% (22/42),40% (4/10),64,16,62% (16/26),14,69% (74/107),38% (38/100),54% (112/207),5,88% (14/16),25% (4/16),56% (18/32),[],"['4', '1', '4']","['3', '1']",[],[],1.48
23.07.2023,Mmoh M.,2,4,7^10,6,,,12,6,59%,79% (52/66),44% (20/45),71% (5/7),25% (18/73),41% (9/22),33% (2/6),35,20,71% (20/28),6,65% (72/111),28% (27/95),48% (99/206),3,88% (14/16),13% (2/16),50% (16/32),['3'],"['3', '5', '7']",['1'],[],[],1.34
23.07.2023,Sandgren T.,1,6,6^8,4,,,19,2,77%,75% (55/73),59% (13/22),67% (4/6),21% (14/66),56% (25/45),29% (2/7),49,7,39% (7/18),9,72% (68/95),35% (39/111),52% (107/206),3,88% (14/16),13% (2/16),50% (16/32),[],"['3', '5', '7', '10']","['1', '3']",[],[],3.09
ATP - SINGLES :  Wimbledon (United Kingdom),grass,header
06.07.2023,Mmoh M.,0,5,6^5,4,,,17,2,64%,81% (57/70),44% (17/39),67% (4/6),16% (11/69),41% (15/37),0% (0/4),33,32,50% (5/10),5,68% (74/109),25% (26/106),47% (100/215),1,88% (15/17),0% (0/17),44% (15/34),3052,['7'],"['4', '6']",['1'],[],[],1.82
06.07.2023,Marterer M.,3,7,7^7,6,,,13,3,65%,84% (58/69),59% (22/37),100% (4/4),19% (13/70),56% (22/39),33% (2/6),41,39,76% (26/34),7,75% (80/106),32% (35/109),53% (115/215),3,100% (17/17),12% (2/17),56% (19/34),3181,[],['4'],[],[],[],2.02
03.07.2023,Mmoh M.,3,7^7,6^4,7^7,6,,12,4,71%,82% (85/104),52% (22/42),60% (3/5),20% (18/91),48% (29/60),60% (3/5),39,44,73% (16/22),6,73% (107/146),31% (47/151),52% (154/297),3,91% (21/23),13% (3/23),52% (24/46),3953,['1'],"['6', '3', '6']","['6', '2']",[],[],6.65
03.07.2023,Auger-Aliassime F.,1,6^4,7^7,6^4,4,,17,8,60%,80% (73/91),52% (31/60),40% (2/5),18% (19/104),48% (20/42),40% (2/5),49,63,74% (25/34),4,69% (104/151),27% (39/146),48% (143/297),2,87% (20/23),9% (2/23),48% (22/46),4138,"['1', '3']",['6'],"['6', '4', '5']",['6'],[],1.11
ATP - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
29.06.2023,Mmoh M.,2,6,6^2,3,6,2,14,4,69%,69% (68/98),38% (17/45),67% (12/18),28% (29/104),61% (35/57),30% (6/20),39,37,57% (26/46),6,59% (85/143),40% (64/161),49% (149/304),4,74% (17/23),27% (6/22),51% (23/45),[],"['4', '5', '2', '5']","['2', '6']",[],"['4', '6']",1.74
29.06.2023,Lokoli L.,3,2,7^7,6,2,6,9,7,65%,72% (75/104),39% (22/57),70% (14/20),31% (30/98),62% (28/45),33% (6/18),64,48,68% (36/53),8,60% (97/161),41% (58/143),51% (155/304),4,73% (16/22),26% (6/23),49% (22/45),"['2', '5']","['3', '5']",[],"['1', '3']",[],2.10
28.06.2023,Mmoh M.,2,3,6,6,,,10,1,73%,88% (38/43),69% (11/16),0% (0/1),22% (12/55),70% (19/27),38% (3/8),28,12,64% (7/11),7,83% (48/58),38% (31/82),57% (80/140),3,92% (12/13),23% (3/13),58% (15/26),['2'],[],[],[],[],1.34
28.06.2023,Madaras N.,1,6,1,4,,,6,6,67%,78% (43/55),30% (8/27),63% (5/8),12% (5/43),31% (5/16),100% (1/1),28,25,45% (13/29),6,62% (51/82),17% (10/58),44% (61/140),3,77% (10/13),8% (1/13),42% (11/26),[],"['2', '5']",['4'],[],[],3.26
26.06.2023,Mmoh M.,2,6,3,7^10,,,8,2,58%,68% (36/53),67% (26/39),57% (4/7),36% (32/89),51% (25/49),27% (3/11),27,42,52% (15/29),67% (62/92),41% (57/138),52% (119/230),[],"['2', '4']",['1'],[],[],1.43
26.06.2023,Andreev A.,1,4,6,6^4,,,3,2,64%,64% (57/89),49% (24/49),73% (8/11),32% (17/53),33% (13/39),43% (3/7),34,51,64% (18/28),59% (81/138),33% (30/92),48% (111/230),['2'],['2'],"['5', '2', '3', '6', '10']",[],[],2.75
CHALLENGER MEN - SINGLES :  Tyler (USA),hard,header
06.06.2023,Mmoh M.,0,3,6^2,,,,11,3,74%,72% (36/50),39% (7/18),71% (5/7),14% (5/36),27% (6/22),100% (1/1),6,63% (43/68),19% (11/58),43% (54/126),3,80% (8/10),9% (1/11),43% (9/21),['2'],"['4', '3', '6', '7']",[],[],[],1.36
06.06.2023,Langmo C.,2,6,7^7,,,,9,2,62%,86% (31/36),73% (16/22),0% (0/1),28% (14/50),61% (11/18),29% (2/7),6,81% (47/58),37% (25/68),57% (72/126),3,91% (10/11),20% (2/10),57% (12/21),[],['4'],[],[],[],3.00
ATP - SINGLES :  French Open (France),clay,header
30.05.2023,Mmoh M.,0,2,1,1,,,2,6,58%,58% (25/43),19% (6/31),56% (9/16),6% (2/34),45% (10/22),0% (0/0),11,25,38% (5/13),5,42% (31/74),21% (12/56),33% (43/130),1,36% (4/11),0% (0/11),18% (4/22),"['3', '6']","['2', '5']","['1', '4', '6']",[],[],16.40
30.05.2023,Fritz T.,3,6,6,6,,,14,2,61%,94% (32/34),55% (12/22),0% (0/0),42% (18/43),81% (25/31),44% (7/16),51,18,75% (12/16),13,79% (44/56),58% (43/74),67% (87/130),5,100% (11/11),64% (7/11),82% (18/22),[],[],[],[],[],1.02
ATP - SINGLES :  Acapulco (Mexico),hard,header
02.03.2023,Mmoh M.,0,4,2,,,,3,5,63%,77% (23/30),39% (7/18),67% (2/3),21% (7/33),50% (8/16),0% (0/4),3,5,3,63% (30/48),31% (15/49),46% (45/97),1,86% (6/7),0% (0/7),43% (6/14),['6'],[],[],[],[],3.00
02.03.2023,Paul T.,1,6,2,,,,3,0,67%,79% (26/33),50% (8/16),100% (4/4),23% (7/30),61% (11/18),33% (1/3),3,0,4,69% (34/49),38% (18/48),54% (52/97),3,100% (7/7),14% (1/7),57% (8/14),[],[],[],[],[],1.40
28.02.2023,Mmoh M.,2,7^7,6,,,,3,3,66%,61% (35/57),52% (15/29),86% (12/14),46% (18/39),54% (14/26),83% (5/6),3,3,5,58% (50/86),49% (32/65),54% (82/151),6,78% (7/9),50% (5/10),63% (12/19),"['2', '6']",[],[],[],[],1.54
28.02.2023,Giron M.,0,6^3,1,,,,2,3,60%,54% (21/39),46% (12/26),17% (1/6),39% (22/57),48% (14/29),14% (2/14),2,3,6,51% (33/65),42% (36/86),46% (69/151),2,50% (5/10),22% (2/9),37% (7/19),"['2', '6', '2', '7']","['1', '3', '6']",[],[],[],2.51
ATP - SINGLES :  Delray Beach (USA),hard,header
18.02.2023,Mmoh M.,1,6,3,4,,,2,6,67%,69% (35/51),28% (7/25),14% (1/7),46% (26/57),48% (14/29),45% (5/11),23,17,54% (15/28),9,55% (42/76),47% (40/86),51% (82/162),5,57% (8/14),36% (5/14),46% (13/28),['1'],"['3', '5']","['2', '3', '5']",[],[],2.58
18.02.2023,McDonald M.,2,3,6,6,,,4,2,66%,54% (31/57),52% (15/29),55% (6/11),31% (16/51),72% (18/25),86% (6/7),38,27,66% (27/41),10,53% (46/86),45% (34/76),49% (80/162),5,64% (9/14),43% (6/14),54% (15/28),"['2', '5']",['1'],"['2', '4']",[],[],1.51
16.02.2023,Mmoh M.,2,7,3,6,,,2,5,67%,77% (49/64),47% (15/32),80% (8/10),25% (13/51),49% (18/37),60% (3/5),20,16,56% (14/25),5,67% (64/96),35% (31/88),52% (95/184),3,87% (13/15),20% (3/15),53% (16/30),['3'],['5'],[],[],[],1.29
16.02.2023,Shapovalov D.,1,5,6,3,,,4,4,58%,75% (38/51),51% (19/37),40% (2/5),23% (15/64),53% (17/32),20% (2/10),30,30,66% (19/29),8,65% (57/88),33% (32/96),48% (89/184),3,80% (12/15),13% (2/15),47% (14/30),"['3', '6']",[],['5'],[],[],3.74
14.02.2023,Mmoh M.,2,6,3,6,,,3,2,68%,57% (43/75),63% (22/35),81% (13/16),26% (14/53),57% (25/44),29% (4/14),29,22,65% (15/23),6,59% (65/110),40% (39/97),50% (104/207),4,79% (11/14),29% (4/14),54% (15/28),[],"['2', '3']",['2'],[],[],1.66
14.02.2023,Kovacevic A.,1,4,6,3,,,12,3,55%,74% (39/53),43% (19/44),71% (10/14),43% (32/75),37% (13/35),19% (3/16),42,29,48% (13/27),4,60% (58/97),41% (45/110),50% (103/207),2,71% (10/14),21% (3/14),46% (13/28),['1'],['1'],"['2', '4']",[],[],2.24
ATP - SINGLES :  Dallas (USA),hard,header
08.02.2023,Mmoh M.,1,3,6,3,,,12,3,63%,65% (35/54),56% (18/32),67% (6/9),29% (17/58),47% (14/30),29% (2/7),28,13,45% (5/11),6,62% (53/86),35% (31/88),48% (84/174),3,75% (9/12),21% (3/14),46% (12/26),"['2', '5']",[],['4'],[],[],1.73
08.02.2023,Wu Y.,2,6,3,6,,,9,1,66%,71% (41/58),53% (16/30),71% (5/7),35% (19/54),44% (14/32),33% (3/9),37,22,52% (17/33),7,65% (57/88),38% (33/86),52% (90/174),3,79% (11/14),25% (3/12),54% (14/26),['1'],['3'],[],[],[],2.12
ATP - SINGLES :  Australian Open (Australia),hard,header
21.01.2023,Mmoh M.,0,4,1,2,,,6,3,60%,55% (22/40),48% (13/27),25% (2/8),25% (12/48),38% (13/34),20% (1/5),11,32,33% (4/12),6,52% (35/67),30% (25/82),40% (60/149),3,50% (6/12),8% (1/13),28% (7/25),"['4', '6']","['2', '4']","['2', '4']",[],[],1.34
21.01.2023,Wolf J.J.,3,6,6,6,,,10,3,59%,75% (36/48),62% (21/34),80% (4/5),45% (18/40),52% (14/27),75% (6/8),36,31,73% (11/15),8,70% (57/82),48% (32/67),60% (89/149),9,92% (12/13),50% (6/12),72% (18/25),['3'],[],[],[],[],3.30
19.01.2023,Mmoh M.,3,6^1,6,6,6,,13,7,62%,65% (55/84),53% (27/51),70% (7/10),29% (24/83),74% (31/42),57% (8/14),42,35,63% (22/35),6,61% (82/135),44% (55/125),53% (137/260),6,84% (16/19),40% (8/20),62% (24/39),"['2', '3', '4', '7']",['2'],[],['1'],[],4.60
19.01.2023,Zverev A.,1,7^7,4,3,2,,13,12,66%,71% (59/83),26% (11/42),43% (6/14),35% (29/84),47% (24/51),30% (3/10),57,58,71% (27/38),7,56% (70/125),39% (53/135),47% (123/260),3,60% (12/20),16% (3/19),38% (15/39),['5'],"['1', '3']","['4', '6']","['2', '4', '6']",[],1.20
18.01.2023,Mmoh M.,3,4,2,7^9,6,6,9,6,58%,70% (57/82),52% (31/60),33% (3/9),30% (27/91),54% (29/54),55% (6/11),44,55,55% (23/42),8,63% (90/142),34% (50/145),50% (144/287),5,75% (18/24),25% (6/24),50% (24/48),['4'],"['1', '4']","['3', '5', '3', '4', '6', '7']",['2'],[],1.10
