Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
26.11.2024,Marinkov P.,2,,,,,,"['6', '4']",[],[],[],[],2.56
26.11.2024,Saville L.,0,,,,,,[],[],[],[],[],1.46
02.06.2024,Peniston R.,2,,,,,,2,3,58%,62% (18/29),52% (11/21),67% (4/6),45% (10/22),70% (19/27),75% (6/8),58% (29/50),59% (29/49),59% (58/99),9,0,75% (6/8),75% (6/8),75% (12/16),"['1', '2', '3', '2', '4', '3', '6', '3']","['2', '0', '5', '1']",[],[],[],1.57
02.06.2024,Saville L.,0,,,,,,1,6,45%,55% (12/22),30% (8/27),25% (2/8),38% (11/29),48% (10/21),33% (2/6),41% (20/49),42% (21/50),41% (41/99),1,0,25% (2/8),25% (2/8),25% (4/16),"['2', '0', '3', '3']",[],[],[],[],2.33
06.05.2024,Kachmazov A.,2,,,,,,2,5,57%,89% (24/27),55% (11/20),100% (2/2),43% (16/37),56% (15/27),57% (4/7),74% (35/47),48% (31/64),59% (66/111),7,0,100% (8/8),44% (4/9),71% (12/17),"['4', '3']","['1', '0', '3', '0', '6', '1']",[],[],[],1.42
06.05.2024,Saville L.,0,,,,,,3,5,58%,57% (21/37),44% (12/27),43% (3/7),11% (3/27),45% (9/20),0% (0/2),52% (33/64),26% (12/47),41% (45/111),3,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],2.76
28.04.2024,Ellis B.,2,,,,,,3,0,64%,69% (27/39),64% (14/22),86% (6/7),35% (9/26),62% (13/21),50% (4/8),67% (41/61),47% (22/47),58% (63/108),5,0,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '6', '4']","['2', '0', '4', '0']",[],[],[],2.18
28.04.2024,Saville L.,0,,,,,,3,2,55%,65% (17/26),38% (8/21),50% (4/8),31% (12/39),36% (8/22),14% (1/7),53% (25/47),33% (20/61),42% (45/108),5,2,50% (4/8),11% (1/9),29% (5/17),"['2', '3']",[],[],[],[],1.65
23.04.2024,Escoffier A.,2,,,,,,4,5,50%,89% (25/28),54% (15/28),80% (4/5),34% (13/38),74% (14/19),44% (4/9),71% (40/56),47% (27/57),59% (67/113),8,0,89% (8/9),44% (4/9),67% (12/18),"['2', '1']","['2', '1', '3', '2', '5', '2']",[],[],[],1.69
23.04.2024,Saville L.,0,,,,,,2,4,67%,66% (25/38),26% (5/19),56% (5/9),11% (3/28),46% (13/28),20% (1/5),53% (30/57),29% (16/56),41% (46/113),2,0,56% (5/9),11% (1/9),33% (6/18),[],"['2', '2']",[],[],[],2.09
16.04.2024,Harris L.,2,,,,,,6,1,62%,83% (24/29),56% (10/18),100% (1/1),38% (11/29),63% (12/19),80% (4/5),72% (34/47),48% (23/48),60% (57/95),7,0,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '3', '0']","['2', '1', '5', '2']",[],[],[],1.22
16.04.2024,Saville L.,0,,,,,,0,3,60%,62% (18/29),37% (7/19),20% (1/5),17% (5/29),44% (8/18),0% (0/1),52% (25/48),28% (13/47),40% (38/95),3,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],4.06
15.04.2024,Saville L.,2,,,,,,3,4,60%,78% (40/51),38% (13/34),67% (4/6),30% (16/53),71% (25/35),56% (5/9),62% (53/85),47% (41/88),54% (94/173),8,0,83% (10/12),38% (5/13),60% (15/25),"['1', '0']","['2', '0']","['2', '1', '4', '1', '6', '1']",[],[],1.65
15.04.2024,Erel Y.,1,,,,,,3,9,60%,70% (37/53),29% (10/35),44% (4/9),22% (11/51),62% (21/34),33% (2/6),53% (47/88),38% (32/85),46% (79/173),2,0,62% (8/13),17% (2/12),40% (10/25),"['3', '3', '5', '3']",[],[],[],[],2.15
14.04.2024,Saville L.,2,,,,,,1,5,71%,70% (50/71),52% (15/29),88% (7/8),25% (13/52),68% (17/25),67% (4/6),65% (65/100),39% (30/77),54% (95/177),8,0,92% (12/13),31% (4/13),62% (16/26),"['1', '0', '4', '1']",[],"['1', '0', '5', '2']",[],[],1.56
14.04.2024,Sakellaridis S.,1,,,,,,7,1,68%,75% (39/52),32% (8/25),33% (2/6),30% (21/71),48% (14/29),13% (1/8),61% (47/77),35% (35/100),46% (82/177),2,0,69% (9/13),8% (1/13),38% (10/26),[],"['6', '4']",[],[],[],2.35
07.02.2024,McCabe J.,2,,,,,,8,1,62%,88% (28/32),65% (13/20),0% (0/0),31% (12/39),45% (9/20),25% (2/8),79% (41/52),36% (21/59),56% (62/111),5,0,100% (10/10),20% (2/10),60% (12/20),"['2', '1']","['3', '2']",[],[],[],1.65
07.02.2024,Saville L.,0,,,,,,2,0,66%,69% (27/39),55% (11/20),75% (6/8),13% (4/32),35% (7/20),0% (0/0),64% (38/59),21% (11/52),44% (49/111),5,3,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.18
06.02.2024,Saville L.,2,,,,,,4,2,67%,88% (21/24),58% (7/12),0% (0/0),61% (19/31),56% (10/18),50% (5/10),78% (28/36),59% (29/49),67% (57/85),9,0,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.32
06.02.2024,Lock B.,0,,,,,,1,1,63%,39% (12/31),44% (8/18),50% (5/10),13% (3/24),42% (5/12),0% (0/0),41% (20/49),22% (8/36),33% (28/85),1,0,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],3.24
02.02.2024,Imai S.,2,,,,,,4,4,65%,75% (42/56),50% (15/30),90% (9/10),36% (14/39),33% (9/27),67% (2/3),67% (56/84),35% (23/66),53% (79/150),7,0,91% (10/11),18% (2/11),55% (12/22),"['4', '3']","['1', '0']",[],[],[],2.10
02.02.2024,Saville L.,0,,,,,,3,1,59%,64% (25/39),67% (18/27),33% (1/3),25% (14/56),50% (15/30),10% (1/10),65% (43/66),33% (28/84),47% (71/150),3,0,82% (9/11),9% (1/11),45% (10/22),[],"['2', '2']",[],[],[],1.68
01.02.2024,Saville L.,2,,,,,,4,3,69%,69% (52/75),61% (20/33),83% (10/12),32% (20/63),54% (19/35),43% (3/7),67% (72/108),40% (39/98),54% (111/206),7,0,88% (14/16),20% (3/15),55% (17/31),"['7', '5']",[],"['3', '1', '5', '3']",[],[],1.34
01.02.2024,Jones H.,1,,,,,,3,3,64%,68% (43/63),46% (16/35),57% (4/7),31% (23/75),39% (13/33),17% (2/12),60% (59/98),33% (36/108),46% (95/206),3,0,80% (12/15),13% (2/16),45% (14/31),[],"['1', '0']","['2', '3']",[],[],3.23
29.01.2024,Saville L.,2,,,,,,0,1,62%,69% (18/26),50% (8/16),75% (3/4),52% (11/21),67% (14/21),67% (6/9),62% (26/42),60% (25/42),61% (51/84),9,0,86% (6/7),75% (6/8),80% (12/15),"['3', '2', '4', '3', '6', '3']","['2', '0', '4', '0', '6', '0']",[],[],[],2.69
29.01.2024,Schoolkate T.,0,,,,,,4,2,50%,48% (10/21),33% (7/21),33% (3/9),31% (8/26),50% (8/16),25% (1/4),40% (17/42),38% (16/42),39% (33/84),1,1,25% (2/8),14% (1/7),20% (3/15),"['3', '3']",[],[],[],[],1.44
06.01.2024,Seyboth Wild T.,2,,,,,,6,2,64%,79% (37/47),41% (11/27),33% (1/3),35% (18/52),48% (21/44),21% (3/14),21,20,78% (14/18),65% (48/74),41% (39/96),51% (87/170),4,0,83% (10/12),25% (3/12),54% (13/24),[],"['4', '2']","['1', '0', '4', '1']",[],[],1.20
06.01.2024,Saville L.,1,,,,,,5,6,54%,65% (34/52),52% (23/44),79% (11/14),21% (10/47),59% (16/27),67% (2/3),15,29,48% (15/31),59% (57/96),35% (26/74),49% (83/170),6,0,75% (9/12),17% (2/12),46% (11/24),"['2', '0', '5', '1']",[],[],[],[],4.57
31.12.2023,Yevseyev D.,2,,,,,,2,1,57%,60% (28/47),64% (23/36),78% (7/9),29% (12/42),59% (20/34),100% (4/4),61% (51/83),42% (32/76),52% (83/159),83% (10/12),33% (4/12),58% (14/24),[],"['1', '0', '3', '0', '6', '1']","['3', '1']",[],[],2.00
31.12.2023,Saville L.,1,,,,,,5,6,55%,71% (30/42),41% (14/34),0% (0/4),40% (19/47),36% (13/36),22% (2/9),58% (44/76),39% (32/83),48% (76/159),67% (8/12),17% (2/12),42% (10/24),"['2', '0', '6', '2']",[],[],[],[],1.75
14.11.2023,Bergs Z.,2,,,,,,7,1,59%,91% (21/23),56% (9/16),100% (2/2),47% (14/30),90% (9/10),71% (5/7),77% (30/39),57% (23/40),67% (53/79),100% (7/7),71% (5/7),86% (12/14),"['2', '1', '4', '1', '6', '1']","['3', '1', '5', '1']",[],[],[],1.19
14.11.2023,Saville L.,0,,,,,,3,1,75%,53% (16/30),10% (1/10),29% (2/7),9% (2/23),44% (7/16),0% (0/2),43% (17/40),23% (9/39),33% (26/79),29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],4.36
08.11.2023,Draxl L.,2,,,,,,3,1,61%,87% (20/23),80% (12/15),0% (0/0),40% (8/20),58% (11/19),50% (4/8),84% (32/38),49% (19/39),66% (51/77),100% (8/8),57% (4/7),80% (12/15),"['2', '0', '4', '0']","['2', '1', '4', '1']",[],[],[],1.40
08.11.2023,Saville L.,0,,,,,,3,4,51%,60% (12/20),42% (8/19),50% (4/8),13% (3/23),20% (3/15),0% (0/0),51% (20/39),16% (6/38),34% (26/77),43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],2.82
