05.05. 08:40,Walton A.,2,2,7^7,6,,,7,1,54%,76% (34/45),58% (22/38),33% (1/3),26% (12/47),49% (27/55),22% (2/9),9,67% (56/83),38% (39/102),51% (95/185),5,86% (12/14),14% (2/14),50% (14/28),[],[],"['3', '2', '5', '2']",[],[],1.71
04.05. 14:45,Bu Y.,2,7^7,6,,,,9,1,54%,79% (30/38),61% (20/33),67% (2/3),24% (9/37),48% (13/27),33% (2/6),5,70% (50/71),34% (22/64),53% (72/135),3,91% (10/11),20% (2/10),57% (12/21),"['3', '2']","['5', '3']",[],[],[],2.22
04.05. 14:45,Duckworth J.,0,6^4,3,,,,9,1,58%,76% (28/37),52% (14/27),67% (4/6),21% (8/38),39% (13/33),33% (1/3),7,66% (42/64),30% (21/71),47% (63/135),3,80% (8/10),9% (1/11),43% (9/21),"['4', '4']",[],[],[],[],1.61
01.05. 16:20,Bu Y.,2,6,6,,,,4,1,59%,73% (30/41),57% (16/28),83% (5/6),35% (13/37),54% (15/28),60% (3/5),7,67% (46/69),43% (28/65),55% (74/134),5,90% (9/10),30% (3/10),60% (12/20),"['5', '4']","['1', '0', '5', '4']",[],[],[],1.40
01.05. 16:20,Escoffier A.,0,4,4,,,,6,4,57%,65% (24/37),46% (13/28),40% (2/5),27% (11/41),43% (12/28),17% (1/6),3,57% (37/65),33% (23/69),45% (60/134),3,70% (7/10),10% (1/10),40% (8/20),[],"['3', '3']",[],[],[],2.84
29.04. 14:45,Bu Y.,2,6,6,,,,11,0,59%,88% (23/26),61% (11/18),100% (2/2),55% (12/22),48% (14/29),57% (4/7),10,77% (34/44),51% (26/51),63% (60/95),7,100% (8/8),44% (4/9),71% (12/17),"['2', '1', '4', '1', '6', '1']","['6', '4']",[],[],[],1.14
29.04. 14:45,Cina F.,0,1,4,,,,4,2,43%,45% (10/22),52% (15/29),43% (3/7),12% (3/26),39% (7/18),0% (0/2),6,49% (25/51),23% (10/44),37% (35/95),1,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],5.33
CHALLENGER MEN - SINGLES :  Gwangju (South Korea),hard,header
21.04. 10:40,Bu Y.,1,2,6,4,,,5,1,58%,63% (36/57),52% (22/42),69% (9/13),32% (18/57),50% (16/32),40% (2/5),6,59% (58/99),38% (34/89),49% (92/188),3,71% (10/14),15% (2/13),44% (12/27),[],"['3', '1']","['4', '3']",[],[],2.53
21.04. 10:40,Harris L.,2,6,3,6,,,14,2,64%,68% (39/57),50% (16/32),60% (3/5),37% (21/57),48% (20/42),31% (4/13),7,62% (55/89),41% (41/99),51% (96/188),5,85% (11/13),29% (4/14),56% (15/27),"['3', '2', '5', '2']",[],"['4', '4', '6', '4']",[],[],1.49
20.04. 11:30,Bu Y.,2,4,6,7^7,,,3,1,63%,71% (46/65),45% (17/38),64% (7/11),33% (17/52),48% (22/46),57% (4/7),8,61% (63/103),40% (39/98),51% (102/201),5,75% (12/16),25% (4/16),50% (16/32),[],"['2', '0', '4', '0', '6', '4']","['5', '3']",[],[],1.36
20.04. 11:30,Berankis R.,1,6,4,6^5,,,2,5,53%,67% (35/52),52% (24/46),43% (3/7),29% (19/65),55% (21/38),36% (4/11),6,60% (59/98),39% (40/103),49% (99/201),4,75% (12/16),25% (4/16),50% (16/32),"['1', '0']","['2', '5', '4', '5']","['4', '5']",[],[],2.97
19.04. 10:45,Bu Y.,2,7,6,,,,4,0,60%,70% (26/37),52% (13/25),33% (1/3),47% (25/53),45% (10/22),50% (5/10),6,63% (39/62),47% (35/75),54% (74/137),4,80% (8/10),45% (5/11),62% (13/21),"['1', '0', '2', '3', '6', '5']","['4', '3', '6', '3']",[],[],[],1.75
19.04. 10:45,Hsu Y. H.,0,5,3,,,,1,2,71%,53% (28/53),55% (12/22),50% (5/10),30% (11/37),48% (12/25),67% (2/3),5,53% (40/75),37% (23/62),46% (63/137),3,55% (6/11),20% (2/10),38% (8/21),"['1', '1', '3', '1']",[],[],[],[],1.98
17.04. 09:25,Fery A.,1,3,7^10,4,,,6,1,60%,66% (43/65),37% (16/43),50% (7/14),38% (19/50),45% (20/44),50% (5/10),5,55% (59/108),41% (39/94),49% (98/202),5,53% (8/15),36% (5/14),45% (13/29),"['1', '1']","['2', '1', '3', '2', '4', '3']","['2', '0']",[],[],1.64
17.04. 09:25,Bu Y.,1,6,6^8,4,,,9,1,53%,62% (31/50),55% (24/44),50% (5/10),34% (22/65),63% (27/43),50% (7/14),6,59% (55/94),45% (49/108),51% (104/202),3,64% (9/14),47% (7/15),55% (16/29),"['1', '0', '2', '1', '6', '3']","['2', '2', '3', '3', '4', '4']","['3', '4']",[],[],2.20
15.04. 14:25,Blockx A.,0,2,,,,,0,0,67%,50% (4/8),25% (1/4),50% (1/2),56% (5/9),42% (5/12),100% (1/1),9,42% (5/12),48% (10/21),45% (15/33),2,50% (1/2),33% (1/3),40% (2/5),"['1', '0']",[],[],[],[],1.77
15.04. 14:25,Bu Y.,0,3,,,,,0,0,43%,44% (4/9),58% (7/12),0% (0/1),50% (4/8),75% (3/4),50% (1/2),6,52% (11/21),58% (7/12),55% (18/33),3,67% (2/3),50% (1/2),60% (3/5),"['2', '2']",[],[],[],[],1.98
CHALLENGER MEN - SINGLES :  Busan (South Korea),hard,header
09.04. 09:30,Bu Y.,0,5,5,,,,3,5,57%,66% (31/47),37% (13/35),55% (6/11),38% (20/52),39% (11/28),38% (3/8),4,54% (44/82),39% (31/80),46% (75/162),4,58% (7/12),25% (3/12),42% (10/24),"['5', '5']","['2', '4', '4', '4']",[],[],[],1.42
09.04. 09:30,Noguchi R.,2,7,7,,,,0,2,65%,62% (32/52),61% (17/28),63% (5/8),34% (16/47),63% (22/35),45% (5/11),7,61% (49/80),46% (38/82),54% (87/162),4,75% (9/12),42% (5/12),58% (14/24),"['4', '3', '6', '5']","['1', '0', '4', '1', '6', '5']",[],[],[],2.76
CHALLENGER MEN - SINGLES :  Murcia (Spain),clay,header
22.03. 20:30,Bu Y.,1,5,6,1,,,9,2,55%,75% (36/48),36% (14/39),29% (2/7),29% (17/59),57% (16/28),38% (3/8),7,57% (50/87),38% (33/87),48% (83/174),3,64% (9/14),21% (3/14),43% (12/28),"['4', '4']","['2', '0', '5', '3']",[],[],[],3.08
22.03. 20:30,Ramos A.,2,7,3,6,,,2,1,68%,71% (42/59),43% (12/28),63% (5/8),25% (12/48),64% (25/39),71% (5/7),7,62% (54/87),43% (37/87),52% (91/174),5,79% (11/14),36% (5/14),57% (16/28),"['1', '0', '6', '5']","['1', '2']","['3', '1', '5', '1']",[],[],1.34
21.03. 20:30,Bu Y.,2,7^7,6,,,,4,1,69%,67% (33/49),64% (14/22),78% (7/9),42% (19/45),57% (16/28),38% (3/8),6,66% (47/71),48% (35/73),57% (82/144),3,82% (9/11),30% (3/10),57% (12/21),"['5', '4']","['1', '1', '4', '2']",[],[],[],1.90
21.03. 20:30,Alvarez Varona N.,0,6^5,3,,,,0,5,62%,58% (26/45),43% (12/28),63% (5/8),33% (16/49),36% (8/22),22% (2/9),3,52% (38/73),34% (24/71),43% (62/144),2,70% (7/10),18% (2/11),43% (9/21),"['5', '5']","['1', '0']",[],[],[],1.84
19.03. 17:35,Bu Y.,2,6,3,6,,,3,2,64%,69% (37/54),52% (16/31),63% (5/8),29% (14/49),47% (14/30),57% (4/7),5,62% (53/85),35% (28/79),49% (81/164),3,79% (11/14),29% (4/14),54% (15/28),"['1', '0', '3', '0']",[],"['2', '0', '5', '1']",[],[],3.40
19.03. 17:35,Kuhn N.,1,4,6,3,,,4,2,62%,71% (35/49),53% (16/30),43% (3/7),31% (17/54),48% (15/31),38% (3/8),5,65% (51/79),38% (32/85),51% (83/164),3,71% (10/14),21% (3/14),46% (13/28),"['1', '3']","['3', '1']","['2', '5']",[],[],1.30
CHALLENGER MEN - SINGLES :  Hamburg (Germany),hard,header
13.03. 17:30,Bu Y.,1,6,2,1,,,1,0,56%,54% (27/50),44% (17/39),50% (6/12),27% (12/44),57% (17/30),33% (3/9),5,49% (44/89),39% (29/74),45% (73/163),3,50% (6/12),25% (3/12),38% (9/24),"['2', '0', '3', '1', '5', '1']",[],[],[],[],2.07
13.03. 17:30,Blockx A.,2,3,6,6,,,8,2,59%,73% (32/44),43% (13/30),67% (6/9),46% (23/50),56% (22/39),50% (6/12),9,61% (45/74),51% (45/89),55% (90/163),5,75% (9/12),50% (6/12),63% (15/24),"['1', '2', '2', '5']","['2', '0', '6', '2']","['3', '1', '5', '1']",[],[],1.70
12.03. 18:10,Bu Y.,2,6,6,,,,8,0,58%,86% (24/28),50% (10/20),100% (1/1),36% (14/39),68% (17/25),40% (4/10),4,71% (34/48),48% (31/64),58% (65/112),7,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '4', '1', '6', '1']","['4', '2']",[],[],[],1.45
12.03. 18:10,Fanselow S.,0,1,3,,,,6,1,61%,64% (25/39),32% (8/25),60% (6/10),14% (4/28),50% (10/20),0% (0/1),4,52% (33/64),29% (14/48),42% (47/112),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.66
CHALLENGER MEN - SINGLES :  Lugano (Switzerland),hard,header
05.03. 20:20,Bu Y.,0,4,0,,,,5,6,49%,71% (15/21),36% (8/22),43% (3/7),9% (2/22),20% (3/15),0% (0/0),6,53% (23/43),14% (5/37),35% (28/80),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.63
05.03. 20:20,Escoffier A.,2,6,6,,,,6,2,59%,91% (20/22),80% (12/15),0% (0/0),29% (6/21),64% (14/22),57% (4/7),8,86% (32/37),47% (20/43),65% (52/80),7,100% (8/8),50% (4/8),75% (12/16),"['3', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],2.21
CHALLENGER MEN - SINGLES :  Tenerife 3 (Spain),hard,header
02.03. 18:30,Bu Y.,1,6,6^0,6^7,,,10,3,64%,62% (43/69),51% (20/39),60% (6/10),38% (29/77),56% (22/39),58% (7/12),7,58% (63/108),44% (51/116),51% (114/224),4,73% (11/15),44% (7/16),58% (18/31),"['1', '0', '3', '0', '6', '1']","['4', '2', '5', '5']","['1', '0', '4', '3']",[],[],2.50
02.03. 18:30,Gigante M.,2,1,7^7,7^9,,,7,11,66%,62% (48/77),44% (17/39),42% (5/12),38% (26/69),49% (19/39),40% (4/10),8,56% (65/116),42% (45/108),49% (110/224),3,56% (9/16),27% (4/15),42% (13/31),[],"['3', '4', '5', '4']","['2', '2', '5', '5']",[],[],1.49
01.03. 16:40,Bu Y.,2,7^9,7^7,,,,13,0,71%,79% (46/58),54% (13/24),50% (1/2),24% (12/50),53% (21/40),8% (1/12),7,72% (59/82),37% (33/90),53% (92/172),3,92% (11/12),8% (1/12),50% (12/24),[],"['4', '4']",[],[],[],2.10
01.03. 16:40,Damm M.,0,6^7,6^1,,,,13,3,56%,76% (38/50),48% (19/40),92% (11/12),21% (12/58),46% (11/24),50% (1/2),5,63% (57/90),28% (23/82),47% (80/172),2,92% (11/12),8% (1/12),50% (12/24),[],"['1', '0']",[],[],[],1.68
28.02. 21:20,Bu Y.,2,6,6,,,,9,1,67%,97% (28/29),86% (12/14),0% (0/0),24% (8/34),39% (7/18),67% (2/3),6,93% (40/43),29% (15/52),58% (55/95),3,100% (10/10),20% (2/10),60% (12/20),"['3', '2']","['5', '4']",[],[],[],1.47
28.02. 21:20,Kovalik J.,0,4,4,,,,8,0,65%,76% (26/34),61% (11/18),33% (1/3),3% (1/29),14% (2/14),0% (0/0),4,71% (37/52),7% (3/43),42% (40/95),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.59
27.02. 15:40,Bu Y.,2,6,2,6,,,11,0,56%,79% (33/42),61% (20/33),33% (1/3),30% (13/44),50% (19/38),29% (2/7),7,71% (53/75),39% (32/82),54% (85/157),3,86% (12/14),15% (2/13),52% (14/27),"['6', '4']",[],"['4', '2']",[],[],1.86
27.02. 15:40,Habib H.,1,4,6,3,,,9,3,54%,70% (31/44),50% (19/38),71% (5/7),21% (9/42),39% (13/33),67% (2/3),6,61% (50/82),29% (22/75),46% (72/157),5,85% (11/13),14% (2/14),48% (13/27),[],"['2', '1', '4', '1']",[],[],[],1.88
ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header
10.01. 07:40,Bu Y.,0,5,0,,,,3,7,50%,54% (15/28),36% (10/28),55% (6/11),18% (6/33),44% (12/27),20% (1/5),15,32,38% (8/21),5,45% (25/56),30% (18/60),37% (43/116),2,44% (4/9),11% (1/9),28% (5/18),"['5', '3']",[],[],[],[],2.68
10.01. 07:40,Gaston H.,2,7,6,,,,5,2,55%,82% (27/33),56% (15/27),80% (4/5),46% (13/28),64% (18/28),45% (5/11),26,18,85% (11/13),14,70% (42/60),55% (31/56),63% (73/116),10,89% (8/9),56% (5/9),72% (13/18),"['4', '5', '6', '5']","['1', '0', '3', '0', '5', '0']",[],[],[],1.48
CHALLENGER MEN - SINGLES :  Matsuyama (Japan),hard,header
11.11.2023,Bu Y.,0,5,3,,,,1,0,58%,67% (28/42),53% (16/30),63% (5/8),21% (7/34),32% (8/25),0% (0/2),5,61% (44/72),25% (15/59),45% (59/131),1,73% (8/11),0% (0/10),38% (8/21),[],[],[],[],[],2.35
11.11.2023,Nardi L.,2,7,6,,,,10,2,58%,79% (27/34),68% (17/25),100% (2/2),33% (14/42),47% (14/30),38% (3/8),5,75% (44/59),39% (28/72),55% (72/131),4,100% (10/10),27% (3/11),62% (13/21),"['6', '5']","['4', '3', '6', '3']",[],[],[],1.57
08.11.2023,Bu Y.,2,6,5,7,,,6,2,60%,63% (39/62),56% (23/41),71% (12/17),41% (29/70),44% (16/36),35% (6/17),7,60% (62/103),42% (45/106),51% (107/209),3,71% (12/17),35% (6/17),53% (18/34),"['4', '3', '5', '4']","['4', '3']","['1', '2', '4', '3', '6', '5']",[],[],1.47
08.11.2023,Sweeny D.,1,4,7,5,,,2,3,66%,59% (41/70),56% (20/36),65% (11/17),37% (23/62),44% (18/41),29% (5/17),8,58% (61/106),40% (41/103),49% (102/209),6,65% (11/17),29% (5/17),47% (16/34),"['4', '4']","['5', '5', '7', '5']","['2', '0', '5', '5']",[],[],2.57
07.11.2023,Bu Y.,2,6^4,6,6,,,3,2,67%,76% (42/55),59% (16/27),67% (2/3),37% (20/54),45% (17/38),45% (5/11),9,71% (58/82),40% (37/92),55% (95/174),5,93% (13/14),36% (5/14),64% (18/28),[],"['2', '1', '4', '1']","['1', '0', '3', '0', '5', '2']",[],[],1.06
07.11.2023,Efstathiou M.,1,7^7,2,2,,,5,6,59%,63% (34/54),55% (21/38),55% (6/11),24% (13/55),41% (11/27),33% (1/3),7,60% (55/92),29% (24/82),45% (79/174),3,64% (9/14),7% (1/14),36% (10/28),[],[],"['1', '3']",[],[],8.20
CHALLENGER MEN - SINGLES :  Shenzhen 3 (China),hard,header
21.10.2023,Bu Y.,0,1,2,,,,4,2,57%,62% (18/29),32% (7/22),20% (1/5),23% (5/22),33% (10/30),0% (0/6),6,47% (20/43),31% (15/48),38% (35/91),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],2.08
21.10.2023,Duckworth J.,2,6,6,,,,6,3,42%,77% (17/22),67% (20/30),100% (6/6),38% (11/29),68% (15/22),80% (4/5),6,69% (33/48),53% (23/43),62% (56/91),5,100% (8/8),57% (4/7),80% (12/15),"['3', '1', '5', '1']","['3', '2', '5', '2']",[],[],[],1.71
20.10.2023,Bu Y.,2,6,6,,,,1,5,57%,78% (29/37),50% (14/28),100% (1/1),37% (11/30),61% (17/28),33% (3/9),6,66% (43/65),48% (28/58),58% (71/123),5,100% (9/9),38% (3/8),71% (12/17),"['3', '1']","['3', '2', '5', '2']",[],[],[],1.35
20.10.2023,Bai Y.,0,3,2,,,,3,6,52%,63% (19/30),39% (11/28),67% (6/9),22% (8/37),50% (14/28),0% (0/1),4,52% (30/58),34% (22/65),42% (52/123),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.11
18.10.2023,Bu Y.,2,6,6,,,,3,1,39%,76% (13/17),56% (15/27),25% (1/4),35% (9/26),60% (29/48),43% (6/14),8,64% (28/44),51% (38/74),56% (66/118),3,67% (6/9),60% (6/10),63% (12/19),"['2', '1', '5', '2', '6', '3']","['3', '1', '5', '3', '6', '4']",[],[],[],1.63
18.10.2023,Kachmazov A.,0,3,4,,,,4,8,35%,65% (17/26),40% (19/48),57% (8/14),24% (4/17),44% (12/27),75% (3/4),5,49% (36/74),36% (16/44),44% (52/118),2,40% (4/10),33% (3/9),37% (7/19),"['3', '5']","['3', '4', '4', '5']",[],[],[],2.20
16.10.2023,Bu Y.,2,6,6,,,,9,2,44%,79% (19/24),65% (20/31),50% (1/2),41% (11/27),50% (17/34),44% (4/9),6,71% (39/55),46% (28/61),58% (67/116),6,89% (8/9),44% (4/9),67% (12/18),"['3', '2', '6', '3']","['2', '0', '4', '0']",[],[],[],1.29
16.10.2023,Saville L.,0,3,3,,,,4,3,44%,59% (16/27),50% (17/34),56% (5/9),21% (5/24),35% (11/31),50% (1/2),6,54% (33/61),29% (16/55),42% (49/116),2,56% (5/9),11% (1/9),33% (6/18),[],"['1', '4']",[],[],[],3.41
CHALLENGER MEN - SINGLES :  Shenzhen 2 (China),hard,header
12.10.2023,Bu Y.,0,3,4,,,,1,1,59%,62% (16/26),50% (9/18),0% (0/3),30% (15/50),48% (12/25),11% (1/9),4,57% (25/44),36% (27/75),44% (52/119),3,67% (6/9),10% (1/10),37% (7/19),[],"['2', '0']",[],[],[],2.19
12.10.2023,Borges N.,2,6,6,,,,10,5,67%,70% (35/50),52% (13/25),89% (8/9),38% (10/26),50% (9/18),100% (3/3),8,64% (48/75),43% (19/44),56% (67/119),3,90% (9/10),33% (3/9),63% (12/19),"['4', '2']","['2', '3', '5', '4']",[],[],[],1.64
10.10.2023,Bu Y.,1,3,6,2,,,6,1,67%,82% (28/34),41% (7/17),0% (0/2),23% (6/26),48% (14/29),100% (3/3),4,69% (35/51),36% (20/55),52% (55/106),5,80% (8/10),30% (3/10),55% (11/20),"['2', '5']","['5', '3']","['1', '0']",[],[],1.46
10.10.2023,McCabe J.,1,6,3,0,,,7,3,47%,77% (20/26),52% (15/29),0% (0/3),18% (6/34),59% (10/17),100% (2/2),9,64% (35/55),31% (16/51),48% (51/106),4,70% (7/10),20% (2/10),45% (9/20),"['3', '1', '5', '1']",[],[],[],[],2.61
ATP - SINGLES :  Shanghai (China),hard,header
06.10.2023,Bu Y.,0,1,4,,,,1,2,64%,67% (20/30),41% (7/17),50% (3/6),20% (7/35),48% (11/23),0% (0/0),10,3,50% (1/2),5,57% (27/47),31% (18/58),43% (45/105),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],5.05
06.10.2023,Korda S.,2,6,6,,,,9,2,60%,80% (28/35),52% (12/23),0% (0/0),33% (10/30),59% (10/17),50% (3/6),26,7,60% (3/5),6,69% (40/58),43% (20/47),57% (60/105),5,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '5', '1']","['4', '3']",[],[],[],1.18
04.10.2023,Kecmanovic M.,1,7^8,2,1,,,10,3,71%,64% (39/61),40% (10/25),43% (3/7),16% (7/43),52% (16/31),25% (1/4),27,16,62% (8/13),5,57% (49/86),31% (23/74),45% (72/160),3,67% (8/12),9% (1/11),39% (9/23),"['2', '3']",[],[],[],[],1.26
04.10.2023,Bu Y.,1,6^6,6,2,,,17,1,58%,84% (36/43),48% (15/31),75% (3/4),36% (22/61),60% (15/25),57% (4/7),41,8,59% (13/22),5,69% (51/74),43% (37/86),55% (88/160),4,91% (10/11),33% (4/12),61% (14/23),"['2', '0']","['1', '0', '3', '0']","['2', '1']",[],[],4.01
CHALLENGER MEN - SINGLES :  Guangzhou (China),hard,header
15.09.2023,Bu Y.,0,3,4,,,,3,3,44%,65% (15/23),52% (15/29),40% (2/5),18% (6/34),42% (10/24),33% (1/3),4,58% (30/52),28% (16/58),42% (46/110),3,67% (6/9),10% (1/10),37% (7/19),"['2', '3']",[],[],[],[],2.60
15.09.2023,Atmane T.,2,6,6,,,,10,1,59%,82% (28/34),58% (14/24),67% (2/3),35% (8/23),48% (14/29),60% (3/5),7,72% (42/58),42% (22/52),58% (64/110),3,90% (9/10),33% (3/9),63% (12/19),"['2', '0', '5', '3']","['3', '2']",[],[],[],1.48
14.09.2023,Bu Y.,2,7,6,,,,7,1,63%,78% (29/37),59% (13/22),89% (8/9),25% (9/36),68% (17/25),44% (4/9),10,71% (42/59),43% (26/61),57% (68/120),5,90% (9/10),36% (4/11),62% (13/21),"['6', '5']","['1', '0', '4', '3', '6', '3']",[],[],[],1.42
14.09.2023,Sweeny D.,0,5,3,,,,1,6,59%,75% (27/36),32% (8/25),56% (5/9),22% (8/37),41% (9/22),11% (1/9),7,57% (35/61),29% (17/59),43% (52/120),2,64% (7/11),10% (1/10),38% (8/21),[],"['3', '3']",[],[],[],2.78
13.09.2023,Bu Y.,2,6,6,,,,5,4,51%,75% (18/24),61% (14/23),80% (4/5),48% (16/33),58% (11/19),71% (5/7),6,68% (32/47),52% (27/52),60% (59/99),7,88% (7/8),63% (5/8),75% (12/16),"['1', '2', '3', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.47
13.09.2023,Saville L.,0,4,0,,,,3,2,63%,52% (17/33),42% (8/19),29% (2/7),25% (6/24),39% (9/23),20% (1/5),6,48% (25/52),32% (15/47),40% (40/99),2,38% (3/8),13% (1/8),25% (4/16),"['2', '0']",[],[],[],[],2.58
12.09.2023,Bu Y.,2,6,6,,,,7,1,62%,85% (22/26),63% (10/16),0% (0/0),37% (14/38),61% (14/23),50% (4/8),7,76% (32/42),46% (28/61),58% (60/103),3,100% (8/8),44% (4/9),71% (12/17),"['1', '0', '5', '2']","['2', '1', '6', '3']",[],[],[],1.06
12.09.2023,Yin B. S.,0,2,3,,,,2,3,62%,63% (24/38),39% (9/23),50% (4/8),15% (4/26),38% (6/16),0% (0/0),4,54% (33/61),24% (10/42),42% (43/103),1,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],8.10
CHALLENGER MEN - SINGLES :  Shanghai (China),hard,header
07.09.2023,Bu Y.,0,1,4,,,,3,0,63%,67% (24/36),33% (7/21),57% (4/7),22% (8/37),50% (13/26),0% (0/7),3,54% (31/57),33% (21/63),43% (52/120),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.34
07.09.2023,Giustino L.,2,6,6,,,,11,5,59%,78% (29/37),50% (13/26),100% (7/7),33% (12/36),67% (14/21),43% (3/7),6,67% (42/63),46% (26/57),57% (68/120),5,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '5', '1']","['3', '2']",[],[],[],3.12
05.09.2023,Bu Y.,2,6,6,,,,5,1,70%,77% (24/31),62% (8/13),0% (0/1),39% (13/33),59% (16/27),57% (4/7),7,73% (32/44),48% (29/60),59% (61/104),4,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '3', '0']","['1', '0', '5', '2']",[],[],[],1.56
05.09.2023,Te R.,0,2,4,,,,9,2,55%,61% (20/33),41% (11/27),43% (3/7),23% (7/31),38% (5/13),100% (1/1),7,52% (31/60),27% (12/44),41% (43/104),2,56% (5/9),11% (1/9),33% (6/18),[],"['3', '5']",[],[],[],2.34
CHALLENGER MEN - SINGLES :  Zhangjiagang (China),hard,header
30.08.2023,Bu Y.,1,7^9,3,6^6,,,18,4,56%,76% (44/58),63% (29/46),63% (5/8),21% (13/63),44% (24/54),40% (2/5),6,70% (73/104),32% (37/117),50% (110/221),2,81% (13/16),12% (2/17),45% (15/33),"['6', '6']","['3', '4']",[],[],[],1.58
30.08.2023,Te R.,2,6^7,6,7^8,,,20,5,54%,79% (50/63),56% (30/54),60% (3/5),24% (14/58),37% (17/46),38% (3/8),7,68% (80/117),30% (31/104),50% (111/221),3,88% (15/17),19% (3/16),55% (18/33),"['6', '5']","['2', '0', '5', '3']",[],[],[],2.29
ATP - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
26.06.2023,Bu Y.,1,6^5,6,3,,,5,1,66%,71% (45/63),61% (20/33),50% (2/4),21% (13/63),53% (18/34),50% (2/4),27,29,57% (13/23),7,68% (65/96),32% (31/97),50% (96/193),3,87% (13/15),13% (2/15),50% (15/30),"['2', '1']","['3', '1']",[],[],[],1.52
26.06.2023,Collignon R.,2,7^7,3,6,,,9,4,65%,79% (50/63),47% (16/34),50% (2/4),29% (18/63),39% (13/33),50% (2/4),42,39,69% (31/45),5,68% (66/97),32% (31/96),50% (97/193),3,87% (13/15),13% (2/15),50% (15/30),"['4', '4']",[],"['4', '2']",[],[],2.54
CHALLENGER MEN - SINGLES :  Ilkley (United Kingdom) - Qualification,grass,header
17.06.2023,Bu Y.,0,1,3,,,,3,1,60%,60% (18/30),35% (7/20),56% (5/9),25% (7/28),15% (2/13),0% (0/0),5,50% (25/50),22% (9/41),37% (34/91),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.73
17.06.2023,Bolt A.,2,6,6,,,,5,1,68%,75% (21/28),85% (11/13),0% (0/0),40% (12/30),65% (13/20),44% (4/9),8,78% (32/41),50% (25/50),63% (57/91),5,100% (8/8),50% (4/8),75% (12/16),"['3', '1', '5', '1']","['2', '1', '6', '3']",[],[],[],2.02
CHALLENGER MEN - SINGLES :  Nottingham (United Kingdom),grass,header
14.06.2023,Bu Y.,1,3,6,3,,,6,2,63%,75% (42/56),42% (14/33),71% (5/7),24% (14/59),41% (11/27),50% (1/2),4,63% (56/89),29% (25/86),46% (81/175),3,85% (11/13),7% (1/14),44% (12/27),[],"['4', '2']",[],[],[],2.42
14.06.2023,Borges N.,2,6,3,6,,,5,3,69%,76% (45/59),59% (16/27),50% (1/2),25% (14/56),58% (19/33),29% (2/7),6,71% (61/86),37% (33/89),54% (94/175),3,93% (13/14),15% (2/13),56% (15/27),"['5', '3']",[],"['3', '1']",[],[],1.57
13.06.2023,Bu Y.,2,7^7,6,,,,7,3,66%,76% (39/51),54% (14/26),100% (3/3),22% (8/37),52% (12/23),67% (2/3),7,69% (53/77),33% (20/60),53% (73/137),3,100% (10/10),20% (2/10),60% (12/20),[],"['3', '1', '6', '2']",[],[],[],1.47
13.06.2023,Hong S. C.,0,6^4,2,,,,9,1,62%,78% (29/37),48% (11/23),33% (1/3),24% (12/51),46% (12/26),0% (0/3),5,67% (40/60),31% (24/77),47% (64/137),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.57
CHALLENGER MEN - SINGLES :  Surbiton (United Kingdom),grass,header
07.06.2023,Bu Y.,0,6^1,4,,,,2,0,58%,64% (28/44),53% (17/32),80% (8/10),25% (12/48),37% (10/27),50% (1/2),9,59% (45/76),29% (22/75),44% (67/151),2,82% (9/11),9% (1/11),45% (10/22),"['3', '4']",[],[],[],[],6.99
07.06.2023,Murray A.,2,7^7,6,,,,16,1,64%,75% (36/48),63% (17/27),50% (1/2),36% (16/44),47% (15/32),20% (2/10),6,71% (53/75),41% (31/76),56% (84/151),3,91% (10/11),18% (2/11),55% (12/22),"['4', '2']","['4', '3']",[],[],[],1.10
06.06.2023,Bu Y.,2,7^7,7,,,,7,0,62%,70% (35/50),58% (18/31),50% (2/4),37% (18/49),53% (17/32),50% (3/6),9,65% (53/81),43% (35/81),54% (88/162),3,83% (10/12),25% (3/12),54% (13/24),"['3', '4']","['5', '5', '7', '5']",[],[],[],1.46
06.06.2023,Wendelken H.,0,6^2,5,,,,10,2,60%,63% (31/49),47% (15/32),50% (3/6),30% (15/50),42% (13/31),50% (2/4),6,57% (46/81),35% (28/81),46% (74/162),3,75% (9/12),17% (2/12),46% (11/24),"['2', '0']","['5', '4']",[],[],[],2.61
CHALLENGER MEN - SINGLES :  Surbiton (United Kingdom) - Qualification,grass,header
