11. 05. 2025 -,Rome,S,1,2,3,4,5,H2H,H,A,header
11. 05. 2025 --:--,Pieleanu R.,2,6,6,,,,0,,
11. 05. 2025 -,Varbanciu M.,0,1,1,,,,0,,
11. 05. 2025 --:--,Jozwicki P.,2,6,6,,,,0,,
11. 05. 2025 -,Capitanio U.,0,1,1,,,,0,,
11. 05. 2025 --:--,Kisantal B.,2,6,6,,,,0,,
11. 05. 2025 -,Papp Y.,0,1,1,,,,0,,
11. 05. 2025 --:--,Almasi A.,2,6,6,,,,0,,
11. 05. 2025 -,Tobias B.,0,1,1,,,,0,,
11. 05. 2025 --:--,Ziyaei B.,2,6,6,,,,0,,
11. 05. 2025 -,Jahangiri P.,0,1,1,,,,0,,
11. 05. 2025 --:--,Jimenez A.,2,6,6,,,,0,,
11. 05. 2025 -,Siddiqui A.,0,1,1,,,,0,,
11. 05. 2025 --:--,Stefanovic M.,2,6,6,,,,0,,
11. 05. 2025 -,Kozlov A.,0,1,1,,,,0,,
11. 05. 2025 --:--,Messis A.,2,6,6,,,,0,,
11. 05. 2025 -,Zoroja I.,0,1,1,,,,0,,
11. 05. 2025 --:--,Kroslak J.,2,6,6,,,,0,,
11. 05. 2025 -,De Carvalho V.,0,1,1,,,,0,,
11. 05. 2025 --:--,Martinez M.,2,6,6,,,,0,,
11. 05. 2025 -,Gao Z.,0,1,2,,,,0,,
11. 05. 2025 --:--,Shao Z.,2,6,6,,,,0,,
11. 05. 2025 -,Xia Y.,0,1,2,,,,0,,
11. 05. 2025 --:--,Damm M.,2,6,6,,,,0,,
11. 05. 2025 -,Januashvili L.,0,1,2,,,,0,,
11. 05. 2025 --:--,Melnic V.,2,6,6,,,,0,,
11. 05. 2025 -,Huggins S.,0,1,2,,,,0,,
11. 05. 2025 --:--,Sengul B.,2,6,6,,,,0,,
11. 05. 2025 -,Moshtaghifard D.,0,1,2,,,,0,,
11. 05. 2025 --:--,Bruguera M.,2,6,6,,,,0,,
11. 05. 2025 -,Wierzbicki O.,0,1,2,,,,0,,
11. 05. 2025 --:--,Nikolic M.,2,6,6,,,,0,,
11. 05. 2025 -,Bidjev H.,0,1,2,,,,0,,
11. 05. 2025 --:--,Kajin K.,2,6,6,,,,0,,
11. 05. 2025 -,Sadzakovic V.,0,1,2,,,,0,,
11. 05. 2025 --:--,Yue M.,2,6,6,,,,0,,
11. 05. 2025 -,Kong J.,0,1,3,,,,0,,
11. 05. 2025 --:--,Montakhab A.,2,6,6,,,,0,,
11. 05. 2025 -,Hadiyan E.,0,1,3,,,,0,,
11. 05. 2025 --:--,Fita Juan S.,2,6,6,,,,0,,
11. 05. 2025 -,Djukic Valera N.,0,1,3,,,,0,,
11. 05. 2025 --:--,Inoue J.,2,6,6,,,,0,,
11. 05. 2025 -,Boiko S.,0,1,3,,,,0,,
11. 05. 2025 --:--,Zhu S.,2,6,6,,,,0,,
11. 05. 2025 -,Li W.,0,1,4,,,,0,,
11. 05. 2025 --:--,Apostol C.,2,6,6,,,,0,,
11. 05. 2025 -,Vargolici S.,0,1,4,,,,0,,
11. 05. 2025 --:--,Motta A.,2,6,6,,,,0,,
11. 05. 2025 -,Lagarde E.,0,1,4,,,,0,,
11. 05. 2025 --:--,De Alba Valdes R.,2,6,6,,,,0,,
11. 05. 2025 -,Kypriotis E.,0,1,4,,,,0,,
11. 05. 2025 --:--,Herberg A.,2,6,6,10,,,0,,
11. 05. 2025 -,Moreno Sandoval E.,1,1,7,6,,,0,,
11. 05. 2025 --:--,Ingale P.,1,6,3,,,,0,,
11. 05. 2025 -,Dolzhenkov D.,0,2,0,,,,0,,
11. 05. 2025 --:--,Turcanu R.,1,6,3,,,,0,,
11. 05. 2025 -,Vukovic A.,0,2,1,,,,0,,
11. 05. 2025 --:--,Hosseinzadeh M.,2,6,3,10,,,0,,
11. 05. 2025 -,Bangargi A.,1,2,6,3,,,0,,
11. 05. 2025 --:--,Zusman R.,2,6,3,10,,,0,,
11. 05. 2025 -,Kaczmarek A.,1,2,6,8,,,0,,
11. 05. 2025 --:--,Kolninov O.,2,6,4,10,,,0,,
11. 05. 2025 -,Dubinin A.,1,2,6,6,,,0,,
11. 05. 2025 --:--,Chauhan C.,2,6,4,10,,,0,,
11. 05. 2025 -,Asghari O.,1,2,6,8,,,0,,
11. 05. 2025 --:--,Giovannini U.,2,6,5,10,,,0,,
11. 05. 2025 -,Trombini M.,1,2,7,7,,,0,,
11. 05. 2025 --:--,Snitari I.,2,6,6,,,,0,,
11. 05. 2025 -,Gvardzelashvili G.,0,2,0,,,,0,,
11. 05. 2025 --:--,Ignat D.,2,6,6,,,,0,,
11. 05. 2025 -,Babinciuc I.,0,2,0,,,,0,,
11. 05. 2025 --:--,Szerencsits B.,2,6,6,,,,0,,
11. 05. 2025 -,Gomez N.,0,2,0,,,,0,,
11. 05. 2025 --:--,Alberti F.,2,6,6,,,,0,,
11. 05. 2025 -,Abedinizadeh A.,0,2,0,,,,0,,
11. 05. 2025 --:--,Molaasgari M.,2,6,6,,,,0,,
11. 05. 2025 -,Daneshfar B.,0,2,0,,,,0,,
11. 05. 2025 --:--,Garcia Paez L.,2,6,6,,,,0,,
11. 05. 2025 -,Sands Z.,0,2,0,,,,0,,
11. 05. 2025 --:--,Robert N.,2,6,6,,,,0,,
11. 05. 2025 -,Smith N.,0,2,0,,,,0,,
11. 05. 2025 --:--,Nima D.,2,6,6,,,,0,,
11. 05. 2025 -,Zheng Z.,0,2,1,,,,0,,
11. 05. 2025 --:--,Rahmani K.,2,6,6,,,,0,,
11. 05. 2025 -,Mortasifu M.,0,2,1,,,,0,,
11. 05. 2025 --:--,Coccioli A.,2,6,6,,,,0,,
11. 05. 2025 -,Jinga A.,0,2,1,,,,0,,
11. 05. 2025 --:--,Balazs P.,2,6,6,,,,0,,
11. 05. 2025 -,Lazic M.,0,2,1,,,,0,,
11. 05. 2025 --:--,Gloeckler M.,2,6,6,,,,0,,
11. 05. 2025 -,Vercik I.,0,2,1,,,,0,,
11. 05. 2025 --:--,Suresh D.,2,6,6,,,,0,,
11. 05. 2025 -,Martsinkevich Z.,0,2,1,,,,0,,
11. 05. 2025 --:--,Yuan Y.,2,6,6,,,,0,,
11. 05. 2025 -,Nasrollahzadeh Masouleh S.,0,2,1,,,,0,,
11. 05. 2025 --:--,Lopez Morillo I.,2,6,6,,,,0,,
11. 05. 2025 -,Moreno Diaz M.,0,2,1,,,,0,,
11. 05. 2025 --:--,Torcq B.,2,6,6,,,,0,,
11. 05. 2025 -,Prat Turro P.,0,2,1,,,,0,,
11. 05. 2025 --:--,Cervantes Tomas I.,2,6,6,,,,0,,
11. 05. 2025 -,Frutos D.,0,2,1,,,,0,,
11. 05. 2025 --:--,Markovski O.,2,6,6,,,,0,,
11. 05. 2025 -,Khadzakos M.,0,2,1,,,,0,,
11. 05. 2025 --:--,Biletic I.,2,6,6,,,,0,,
11. 05. 2025 -,Versloot Y.,0,2,1,,,,0,,
11. 05. 2025 --:--,Larosa L.,2,6,6,,,,0,,
11. 05. 2025 -,Alvarez I.,0,2,1,,,,0,,
11. 05. 2025 --:--,Mondazzi A.,2,6,6,,,,0,,
11. 05. 2025 -,Sansone R.,0,2,1,,,,0,,
11. 05. 2025 --:--,Joyce J.,2,6,6,,,,0,,
11. 05. 2025 -,Zhao R.,0,2,2,,,,0,,
11. 05. 2025 --:--,Ziheng H.,2,6,6,,,,0,,
11. 05. 2025 -,Dong J.,0,2,2,,,,0,,
11. 05. 2025 --:--,Dumitrescu A.,2,6,6,,,,0,,
11. 05. 2025 -,Munteanu D.,0,2,2,,,,0,,
11. 05. 2025 --:--,Graf D.,2,6,6,,,,0,,
11. 05. 2025 -,Motsny T.,0,2,2,,,,0,,
11. 05. 2025 --:--,Antonopoulos C.,2,6,6,,,,0,,
11. 05. 2025 -,Dace M.,0,2,2,,,,0,,
11. 05. 2025 --:--,Sau Franco A.,2,6,6,,,,0,,
11. 05. 2025 -,Reklevicius P.,0,2,2,,,,0,,
11. 05. 2025 --:--,Lanik T.,2,6,6,,,,0,,
11. 05. 2025 -,Sallay P.,0,2,2,,,,0,,
11. 05. 2025 --:--,Marosik N.,2,6,6,,,,0,,
11. 05. 2025 -,Yi Qing J.,0,2,2,,,,0,,
11. 05. 2025 --:--,Jankanj V.,2,6,6,,,,0,,
11. 05. 2025 -,Mihailovic A.,0,2,2,,,,0,,
11. 05. 2025 --:--,Fiacan S.,2,6,6,,,,0,,
11. 05. 2025 -,Stokanovic N.,0,2,2,,,,0,,
11. 05. 2025 --:--,Maftei M.,2,6,6,,,,0,,
11. 05. 2025 -,Coreisa E.,0,2,3,,,,0,,
11. 05. 2025 --:--,Vanta V.,2,6,6,,,,0,,
11. 05. 2025 -,Curuia M.,0,2,3,,,,0,,
11. 05. 2025 --:--,Pall N.,2,6,6,,,,0,,
11. 05. 2025 -,Lockl J.,0,2,3,,,,0,,
11. 05. 2025 --:--,Petak D.,2,6,6,,,,0,,
11. 05. 2025 -,Kyjaci S.,0,2,3,,,,0,,
11. 05. 2025 --:--,Stolarik S.,2,6,6,,,,0,,
11. 05. 2025 -,Perjesi Novakovic M.,0,2,3,,,,0,,
11. 05. 2025 --:--,Sift B.,2,6,6,,,,0,,
11. 05. 2025 -,Viraghalmi V.,0,2,3,,,,0,,
11. 05. 2025 --:--,Sheyngezikht L.,2,6,6,,,,0,,
11. 05. 2025 -,Lopez D.,0,2,3,,,,0,,
11. 05. 2025 --:--,Pellejer Castan A.,2,6,6,,,,0,,
11. 05. 2025 -,Grebennikov I.,0,2,3,,,,0,,
11. 05. 2025 --:--,Bueno Gil A.,2,6,6,,,,0,,
11. 05. 2025 -,Costa Otal F.,0,2,3,,,,0,,
11. 05. 2025 --:--,Mujakic A.,2,6,6,,,,0,,
11. 05. 2025 -,Ivanovic N.,0,2,3,,,,0,,
11. 05. 2025 --:--,Bajrovic T.,2,6,6,,,,0,,
11. 05. 2025 -,Gracanin A.,0,2,3,,,,0,,
11. 05. 2025 --:--,Liu S.,2,6,6,,,,0,,
11. 05. 2025 -,Xia Z.,0,2,4,,,,0,,
11. 05. 2025 --:--,Hernandez A.,2,6,6,,,,0,,
11. 05. 2025 -,Karatsu Y.,0,2,4,,,,0,,
11. 05. 2025 --:--,Prinoth P.,2,6,6,,,,0,,
11. 05. 2025 -,Haita M.,0,2,4,,,,0,,
11. 05. 2025 --:--,Betuker R.,2,6,6,,,,0,,
11. 05. 2025 -,Peter S.,0,2,4,,,,0,,
11. 05. 2025 --:--,Ali E.,2,6,6,,,,0,,
11. 05. 2025 -,Moazam M.,0,2,4,,,,0,,
11. 05. 2025 --:--,Fedenkov A.,2,6,6,,,,0,,
11. 05. 2025 -,Fatahi Meiabadi A.,0,2,4,,,,0,,
11. 05. 2025 --:--,Rudan Z.,2,6,6,,,,0,,
11. 05. 2025 -,Frydrych V.,0,2,4,,,,0,,
11. 05. 2025 --:--,Amirov D.,2,6,6,10,,,0,,
11. 05. 2025 -,Biletic P.,1,2,7,5,,,0,,
11. 05. 2025 --:--,Corretja I.,2,6,7,,,,0,,
11. 05. 2025 -,Martinez J.,0,2,5,,,,0,,
11. 05. 2025 --:--,Popovic S.,2,6,7,,,,0,,
11. 05. 2025 -,Montana F.,0,2,5,,,,0,,
11. 05. 2025 --:--,Postic A.,2,6,7,,,,0,,
11. 05. 2025 -,Venkataraman A.,0,2,5,,,,0,,
11. 05. 2025 --:--,Konov S.,2,6,7,,,,0,,
11. 05. 2025 -,Teglas I.,0,2,6,,,,0,,
11. 05. 2025 --:--,Hiiesalu S.,1,6,3,,,,0,,
11. 05. 2025 -,Vishnick D.,0,3,0,,,,0,,
11. 05. 2025 --:--,Biondolillo G.,2,6,3,10,,,0,,
11. 05. 2025 -,Troebinger E.,1,3,6,4,,,0,,
11. 05. 2025 --:--,Anton Garcia A.,2,6,3,11,,,0,,
11. 05. 2025 -,Constans Picart D.,1,3,6,9,,,0,,
11. 05. 2025 --:--,Haita S.,2,6,6,,,,0,,
11. 05. 2025 -,Petrica T.,0,3,0,,,,0,,
11. 05. 2025 --:--,Goldberg Alviani N.,2,6,6,,,,0,,
11. 05. 2025 -,Stankov V.,0,3,0,,,,0,,
11. 05. 2025 --:--,Karakachian G.,2,6,6,,,,0,,
11. 05. 2025 -,Boloban I.,0,3,0,,,,0,,
11. 05. 2025 --:--,Rohseano L.,2,6,6,,,,0,,
11. 05. 2025 -,Paral R.,0,3,1,,,,0,,
11. 05. 2025 --:--,Gutierrez O.,2,6,6,,,,0,,
11. 05. 2025 -,Marchenko A.,0,3,1,,,,0,,
11. 05. 2025 --:--,Garcia Mestre J.,2,6,6,,,,0,,
11. 05. 2025 -,Shumsky A.,0,3,1,,,,0,,
11. 05. 2025 --:--,Mohar V.,2,6,6,,,,0,,
11. 05. 2025 -,Djokic F.,0,3,1,,,,0,,
11. 05. 2025 --:--,Steudter B.,2,6,6,,,,0,,
11. 05. 2025 -,Stjepanovic M.,0,3,1,,,,0,,
11. 05. 2025 --:--,Mascarini R.,2,6,6,,,,0,,
11. 05. 2025 -,Hrazdil J.,0,3,2,,,,0,,
11. 05. 2025 --:--,Tyler J.,2,6,6,,,,0,,
11. 05. 2025 -,Levy S.,0,3,2,,,,0,,
11. 05. 2025 --:--,Christodoulou S.,2,6,6,,,,0,,
11. 05. 2025 -,Gruenig G.,0,3,2,,,,0,,
11. 05. 2025 --:--,Jedrzejczak J.,2,6,6,,,,0,,
11. 05. 2025 -,Szoke A.,0,3,2,,,,0,,
11. 05. 2025 --:--,Plans J.,2,6,6,,,,0,,
11. 05. 2025 -,Font O.,0,3,2,,,,0,,
11. 05. 2025 --:--,Wang Y.,2,6,6,,,,0,,
11. 05. 2025 -,Pan Z.,0,3,3,,,,0,,
11. 05. 2025 --:--,Bartakovics M.,2,6,6,,,,0,,
11. 05. 2025 -,Cattaneo E.,0,3,3,,,,0,,
11. 05. 2025 --:--,Homola P.,2,6,6,,,,0,,
11. 05. 2025 -,Goczi E.,0,3,3,,,,0,,
11. 05. 2025 --:--,Ujvary M.,2,6,6,,,,0,,
11. 05. 2025 -,Stuchlik O.,0,3,3,,,,0,,
11. 05. 2025 --:--,Sadeghizeidi K.,2,6,6,,,,0,,
11. 05. 2025 -,Safavi K.,0,3,3,,,,0,,
11. 05. 2025 --:--,Ebner V.,2,6,6,,,,0,,
11. 05. 2025 -,Khemiri H.,0,3,3,,,,0,,
11. 05. 2025 --:--,Arutiunian E.,2,6,6,,,,0,,
11. 05. 2025 -,Tsurtsumia I.,0,3,4,,,,0,,
11. 05. 2025 --:--,Garcia Longo N.,2,6,6,,,,0,,
11. 05. 2025 -,Golescu R.,0,3,4,,,,0,,
11. 05. 2025 --:--,Shamash A.,2,6,6,,,,0,,
11. 05. 2025 -,Gregoriou G.,0,3,4,,,,0,,
11. 05. 2025 --:--,Rocens M.,2,6,6,,,,0,,
11. 05. 2025 -,Gustin L.,0,3,4,,,,0,,
11. 05. 2025 --:--,Schaefer J.,2,6,6,,,,0,,
11. 05. 2025 -,Attaran S.,0,3,4,,,,0,,
11. 05. 2025 --:--,Warik C.,2,6,6,,,,0,,
11. 05. 2025 -,Orzabal Gabrielli J.,0,3,4,,,,0,,
11. 05. 2025 --:--,Zaytsev I.,2,6,7,,,,0,,
11. 05. 2025 -,Lutkovskii R.,0,3,5,,,,0,,
11. 05. 2025 --:--,Sabaliauskas A.,2,6,7,,,,0,,
11. 05. 2025 -,Pawelski M.,0,3,5,,,,0,,
11. 05. 2025 --:--,Stanciu M.,2,6,7,,,,0,,
11. 05. 2025 -,Cuceu A.,0,3,5,,,,0,,
11. 05. 2025 --:--,Jafar I.,2,6,7,,,,0,,
11. 05. 2025 -,Trivunac N.,0,3,5,,,,0,,
11. 05. 2025 --:--,Du M.,2,6,7,,,,0,,
11. 05. 2025 -,Arcon A.,0,3,6,,,,0,,
11. 05. 2025 --:--,Regas Luis N.,2,6,7,,,,0,,
11. 05. 2025 -,Tylek P.,0,3,6,,,,0,,
11. 05. 2025 --:--,Mingzhou Z.,2,6,1,10,,,0,,
11. 05. 2025 -,Wang Q.,1,4,6,8,,,0,,
11. 05. 2025 --:--,Krivoshchekov M.,2,6,3,10,,,0,,
11. 05. 2025 -,Djokic M.,1,4,6,6,,,0,,
11. 05. 2025 --:--,Hall F.,1,6,4,,,,0,,
11. 05. 2025 -,Bazilevskiy V.,0,4,0,,,,0,,
11. 05. 2025 --:--,Loureiro J.,2,6,6,,,,0,,
11. 05. 2025 -,Doel C.,0,4,0,,,,0,,
11. 05. 2025 --:--,Colombo A.,2,6,6,,,,0,,
11. 05. 2025 -,Eerola O.,0,4,0,,,,0,,
11. 05. 2025 --:--,Antonescu V.,2,6,6,,,,0,,
11. 05. 2025 -,Butnaru A.,0,4,1,,,,0,,
11. 05. 2025 --:--,Ghetu G.,2,6,6,,,,0,,
11. 05. 2025 -,Bentzel C.,0,4,1,,,,0,,
11. 05. 2025 --:--,Curras Abasolo T.,2,6,6,,,,0,,
11. 05. 2025 -,Nagele M.,0,4,1,,,,0,,
11. 05. 2025 --:--,Callerio F.,2,6,6,,,,0,,
11. 05. 2025 -,Agape N.,0,4,2,,,,0,,
11. 05. 2025 --:--,Ciobotaru D.,2,6,6,,,,0,,
11. 05. 2025 -,Morega D.,0,4,2,,,,0,,
11. 05. 2025 --:--,De Benedictis Andreta E.,2,6,6,,,,0,,
11. 05. 2025 -,Winter H.,0,4,2,,,,0,,
11. 05. 2025 --:--,Torres Ramis M.,2,6,6,,,,0,,
11. 05. 2025 -,Atabay A.,0,4,2,,,,0,,
11. 05. 2025 --:--,Ruiz Rodriguez H.,2,6,6,,,,0,,
11. 05. 2025 -,Shri Sailesh S.,0,4,2,,,,0,,
11. 05. 2025 --:--,Garcia A.,2,6,6,,,,0,,
11. 05. 2025 -,Perez Mora B.,0,4,2,,,,0,,
11. 05. 2025 --:--,Ros Mesas M.,2,6,6,,,,0,,
11. 05. 2025 -,Pobes E.,0,4,2,,,,0,,
11. 05. 2025 --:--,Cripps L.,2,6,6,,,,0,,
11. 05. 2025 -,Tavic I.,0,4,2,,,,0,,
11. 05. 2025 --:--,Liang L.,2,6,6,,,,0,,
11. 05. 2025 -,Lai C.,0,4,3,,,,0,,
11. 05. 2025 --:--,Pankin S.,2,6,6,,,,0,,
11. 05. 2025 -,Lutkovskii S.,0,4,3,,,,0,,
11. 05. 2025 --:--,Pinter P.,2,6,6,,,,0,,
11. 05. 2025 -,Liszka M.,0,4,3,,,,0,,
11. 05. 2025 --:--,Shirokyi D.,2,6,6,,,,0,,
11. 05. 2025 -,Hanifi K.,0,4,3,,,,0,,
11. 05. 2025 --:--,Asylkozhaev A.,2,6,6,,,,0,,
11. 05. 2025 -,Katibeh M.,0,4,3,,,,0,,
11. 05. 2025 --:--,Komnenic A.,2,6,6,,,,0,,
11. 05. 2025 -,Belic O.,0,4,3,,,,0,,
11. 05. 2025 --:--,Ivanov M.,2,6,6,,,,0,,
11. 05. 2025 -,Hamill Z.,0,4,3,,,,0,,
11. 05. 2025 --:--,Lagasio M.,2,6,6,,,,0,,
11. 05. 2025 -,Poritskyy A.,0,4,3,,,,0,,
11. 05. 2025 --:--,Zhang Y.,2,6,6,,,,0,,
11. 05. 2025 -,Du Y.,0,4,4,,,,0,,
11. 05. 2025 --:--,Vaitiekunas P.,2,6,6,,,,0,,
11. 05. 2025 -,Solheim F.,0,4,4,,,,0,,
11. 05. 2025 --:--,Shi K.,2,6,7,,,,0,,
11. 05. 2025 -,Li S.,0,4,5,,,,0,,
11. 05. 2025 --:--,Reilly F.,2,6,7,,,,0,,
11. 05. 2025 -,Blazka D.,0,4,5,,,,0,,
11. 05. 2025 --:--,Barnett F.,2,6,7,,,,0,,
11. 05. 2025 -,Brun T.,0,4,6,,,,0,,
11. 05. 2025 --:--,Kovalov M.,2,6,7,,,,0,,
11. 05. 2025 -,Mezentsev I.,0,4,6,,,,0,,
11. 05. 2025 --:--,Cao Y.,2,6,6,13,,,0,,
11. 05. 2025 -,Xie T.,1,7,3,11,,,0,,
11. 05. 2025 --:--,Chen Z.,1,7,2,,,,0,,
11. 05. 2025 -,Yang X.,0,5,1,,,,0,,
11. 05. 2025 --:--,Gandolfi G.,2,7,4,10,,,0,,
11. 05. 2025 -,Savay Z.,1,5,6,5,,,0,,
11. 05. 2025 --:--,Ianin N.,2,7,5,10,,,0,,
11. 05. 2025 -,Li S.,1,5,7,5,,,0,,
11. 05. 2025 --:--,Avcibasi T.,2,7,6,,,,0,,
11. 05. 2025 -,Manikantan V.,0,5,0,,,,0,,
11. 05. 2025 --:--,Tumbas Kajgo K.,2,7,6,,,,0,,
11. 05. 2025 -,Deng K.,0,5,1,,,,0,,
11. 05. 2025 --:--,Huang R.,2,7,6,,,,0,,
11. 05. 2025 -,Chiu J.,0,5,1,,,,0,,
11. 05. 2025 --:--,Vasiliauskas M.,2,7,6,,,,0,,
11. 05. 2025 -,Tsatsakis E.,0,5,1,,,,0,,
11. 05. 2025 --:--,Michalik R.,2,7,6,,,,0,,
11. 05. 2025 -,Froemel K.,0,5,2,,,,0,,
11. 05. 2025 --:--,Edwards T.,2,7,6,,,,0,,
11. 05. 2025 -,Krawczyk J.,0,5,2,,,,0,,
11. 05. 2025 --:--,Radojicic A.,2,7,6,,,,0,,
11. 05. 2025 -,Kocanovic O.,0,5,4,,,,0,,
11. 05. 2025 --:--,Gomez G.,2,7,6,,,,0,,
11. 05. 2025 -,Ferolla F.,0,5,4,,,,0,,
11. 05. 2025 --:--,Ye X.,2,7,6,10,,,0,,
11. 05. 2025 -,Yang Z.,1,5,7,5,,,0,,
11. 05. 2025 --:--,Zarate C.,2,7,7,,,,0,,
11. 05. 2025 -,Hnidets V.,0,5,5,,,,0,,
11. 05. 2025 --:--,Halmos K.,2,7,7,,,,0,,
11. 05. 2025 -,Postolka R.,0,5,6,,,,0,,
11. 05. 2025 --:--,Magureanu C.,1,7,1,,,,0,,
11. 05. 2025 -,Calin A.,0,6,0,,,,0,,
11. 05. 2025 --:--,Gasanov R.,2,7,4,10,,,0,,
11. 05. 2025 -,Bursau Y.,1,6,6,7,,,0,,
11. 05. 2025 --:--,Gaxherri S.,2,7,4,12,,,0,,
11. 05. 2025 -,Pohjola P.,1,6,6,10,,,0,,
11. 05. 2025 --:--,Uabals R.,2,7,5,10,,,0,,
11. 05. 2025 -,Casadevall Samon M.,1,6,7,6,,,0,,
11. 05. 2025 --:--,Avdeev F.,2,7,6,,,,0,,
11. 05. 2025 -,Pera Medina S.,0,6,2,,,,0,,
11. 05. 2025 --:--,Roche Alcaya P.,2,7,6,,,,0,,
11. 05. 2025 -,Samson A.,0,6,2,,,,0,,
11. 05. 2025 --:--,Belkovics A.,2,7,6,,,,0,,
11. 05. 2025 -,Shandarov V.,0,6,2,,,,0,,
11. 05. 2025 --:--,Rojas C.,2,7,6,,,,0,,
11. 05. 2025 -,Groppo M.,0,6,3,,,,0,,
11. 05. 2025 --:--,Chepik A.,2,7,7,,,,0,,
11. 05. 2025 -,Abedinzadeh A.,0,6,5,,,,0,,
11. 05. 2025 10:00,Fossati A.,2,6,6,,,,0,,
11. 05. 2025 -,Zecchini A.,0,0,0,,,,0,,
11. 05. 2025 10:00,Garbero F.,2,6,6,,,,0,,
11. 05. 2025 -,Marendon R.,0,2,1,,,,0,,
11. 05. 2025 10:00,Valletta L.,2,6,2,11,,,0,,
11. 05. 2025 -,Iotti T.,1,4,6,9,,,0,,
11. 05. 2025 11:00,Busciola F.,2,2,7,10,,,0,,
11. 05. 2025 -,Landini J.,1,6,6,5,,,0,,
11. 05. 2025 11:00,Giovannini F.,2,6,6,,,,0,,
11. 05. 2025 -,Rizzo R.,0,1,2,,,,0,,
11. 05. 2025 11:00,Zanini A.,2,6,4,11,,,0,,
11. 05. 2025 -,Antonelli J.,1,2,6,9,,,0,,
11. 05. 2025 13:00,Bocci F.,2,6,6,,,,0,,
11. 05. 2025 -,Iotti F.,0,2,1,,,,0,,
11. 05. 2025 13:00,Militi Ribaldi A.,2,6,6,,,,0,,
11. 05. 2025 -,Galimberti M.,0,3,1,,,,0,,
11. 05. 2025 13:20,Parenti L.,2,6,6,,,,0,1.05,7.75
11. 05. 2025 -,Ruspaggiari M.,0,1,1,,,,0,,
11. 05. 2025 -,Oeiras 2 challenger,S,1,2,3,4,5,H2H,H,A,header
11. 05. 2025 12:10,Vatutin A. (1),2,6,6,,,,0,1.01,16.90
11. 05. 2025 -,Valentim T.,0,0,3,,,,0,,
11. 05. 2025 12:10,Fellin P.,2,6,^6,7,,,0,1.95,1.79
11. 05. 2025 -,Cressy M. (7),1,2,7,6^1,,,0,,
11. 05. 2025 12:10,Domingues J. (8),2,6,6,,,,0,1.71,2.05
11. 05. 2025 -,Fanselow S.,0,4,0,,,,0,,
11. 05. 2025 12:10,Riedi L. (5),2,6^4,6,7,,,0,1.91,1.82
11. 05. 2025 -,Castagnola L.,1,7,2,6^5,,,0,,
11. 05. 2025 13:25,Sanchez Quilez A. (10),2,6,6,,,,0,1.03,14.21
11. 05. 2025 -,Valdoleiros G.,0,2,1,,,,0,,
11. 05. 2025 13:40,Zeppieri G. (3),2,6,6,,,,0,1.03,9.51
11. 05. 2025 -,Graca J.,0,4,4,,,,0,,
11. 05. 2025 15:00,de Schepper K. (12),2,6,6,,,,0,1.03,12.78
11. 05. 2025 -,Molokova Ferreira D.,0,1,1,,,,0,,
11. 05. 2025 15:10,Rocha F.,2,3,6,6,,,0,1.43,2.68
11. 05. 2025 -,Zakaryia F. (11),1,6,2,4,,,0,,
11. 05. 2025 15:15,Merida Aguilar D. (2),2,6,6,,,,0,1.01,15.17
11. 05. 2025 -,Coelho D.,0,0,1,,,,0,,
11. 05. 2025 16:05,Kodat T. (4),2,6,6,,,,0,1.06,8.30
11. 05. 2025 -,Demoliner M.,0,1,3,,,,0,,
11. 05. 2025 16:25,Vasa E. (9),2,7,7,,,,0,1.50,2.45
11. 05. 2025 -,Heinonen A.,0,6^4,6^7,,,,0,,
11. 05. 2025 17:35,Nijboer R. (6),2,6,6,,,,0,1.24,3.82
11. 05. 2025 -,Atlangeriev B.,0,1,3,,,,0,,
11. 05. 2025 -,Tunis challenger,S,1,2,3,4,5,H2H,H,A,header
11. 05. 2025 11:10,Feldbausch K.,2,6,6,,,,0,1.67,2.10
11. 05. 2025 -,Vrbensky M.,0,2,3,,,,0,,
11. 05. 2025 11:10,Marti Pujolras A.,2,6,6,,,,0,1.54,2.38
11. 05. 2025 -,Slump S.,0,4,1,,,,0,,
11. 05. 2025 11:15,Agamenone F.,2,6,6,,,,0,2.09,1.69
11. 05. 2025 -,Krutykh O.,0,4,2,,,,0,,
11. 05. 2025 12:45,Picchione A.,2,6,6,,,,0,1.03,11.63
11. 05. 2025 -,Kalyanpur A.,0,0,1,,,,0,,
11. 05. 2025 12:50,Added D.,1,5,,,,,0,1.02,13.86
11. 05. 2025 -,Nagoudi A.,0,1,,,,,0,,
11. 05. 2025 12:50,Negritu C.,2,7,7,,,,0,1.12,5.67
11. 05. 2025 -,Hamza Reguig S.,0,5,6^2,,,,0,,
11. 05. 2025 13:30,Travaglia S.,2,6,6,,,,0,1.02,10.48
11. 05. 2025 -,Trifi A.,0,3,4,,,,0,,
11. 05. 2025 14:00,Kopp S.,2,6,6,,,,0,1.01,13.50
11. 05. 2025 -,Darmoul A.,0,1,0,,,,0,,
11. 05. 2025 15:15,Barton H.,2,6,6,,,,0,1.01,15.23
11. 05. 2025 -,Knani O.,0,1,0,,,,0,,
11. 05. 2025 15:15,Watt J.,2,6,6,,,,0,3.89,1.23
11. 05. 2025 -,Campana Lee G.,0,3,4,,,,0,,
11. 05. 2025 15:35,Gadamauri B.,2,6,6,,,,0,1.75,2.00
