Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
07.07.,Zahraj P.,2,,,,,,5,2,61%,67% (18/27),65% (11/17),60% (3/5),44% (16/36),72% (21/29),50% (6/12),66% (29/44),57% (37/65),61% (66/109),9,0,75% (6/8),67% (6/9),71% (12/17),"['1', '2', '3', '2']","['1', '0', '3', '0', '4', '1', '6', '1']",[],[],[],1.41
07.07.,Dietrich D.,0,,,,,,5,3,55%,56% (20/36),28% (8/29),50% (6/12),33% (9/27),35% (6/17),40% (2/5),43% (28/65),34% (15/44),39% (43/109),1,0,33% (3/9),25% (2/8),29% (5/17),"['2', '0']","['1', '3']",[],[],[],2.71
07.07.,Dietrich D.,2,,,,,,5,8,69%,69% (40/58),46% (12/26),50% (4/8),41% (36/87),54% (20/37),33% (6/18),51% (49/96),53% (59/112),52% (108/208),8,0,56% (9/16),53% (8/15),55% (17/31),"['1', '0']","['2', '0', '4', '2', '6', '4']","['1', '0', '3', '0', '4', '2', '5', '3']",[],[],1.27
07.07.,Schell N.,1,,,,,,7,9,70%,59% (51/87),46% (17/37),67% (12/18),31% (18/58),54% (14/26),50% (4/8),47% (53/112),49% (47/96),48% (100/208),2,0,47% (7/15),44% (7/16),45% (14/31),"['2', '2', '7', '5']","['2', '3', '3', '4']","['2', '3', '3', '4']",[],[],3.54
03.07.,Delage P.,2,,,,,,"['2', '0']","['1', '0', '3', '2', '6', '3']",[],[],[],2.89
21.07.2024,Uzhylovskyi V.,0,,,,,,8,5,46%,66% (21/32),35% (13/37),67% (8/12),17% (3/18),22% (5/23),0% (0/0),50% (34/68),20% (8/41),39% (42/109),3,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],-
30.10.2023,Quinn E.,2,,,,,,7,2,60%,92% (34/37),44% (11/25),67% (2/3),46% (21/46),47% (14/30),50% (3/6),73% (45/62),46% (35/76),58% (80/138),90% (9/10),27% (3/11),57% (12/21),"['2', '0']","['3', '2', '6', '3']",[],[],[],1.31
30.10.2023,Dietrich D.,0,,,,,,0,2,61%,54% (25/46),53% (16/30),50% (3/6),8% (3/37),56% (14/25),33% (1/3),54% (41/76),27% (17/62),42% (58/138),73% (8/11),10% (1/10),43% (9/21),"['2', '3']",[],[],[],[],3.29
29.10.2023,Dietrich D.,2,,,,,,6,6,48%,75% (40/53),48% (28/58),83% (10/12),28% (17/61),57% (25/44),42% (5/12),61% (68/111),40% (42/105),51% (110/216),87% (13/15),31% (5/16),58% (18/31),"['2', '0', '6', '4']","['5', '5']","['1', '0', '6', '3']",[],[],1.87
29.10.2023,Cozbinov A.,1,,,,,,11,8,58%,72% (44/61),43% (19/44),58% (7/12),25% (13/53),52% (30/58),17% (2/12),60% (63/105),39% (43/111),49% (106/216),69% (11/16),13% (2/15),42% (13/31),"['4', '5']","['1', '0']",[],[],[],1.86
26.07.2023,Kuzmanov D.,2,,,,,,5,3,59%,63% (26/41),61% (17/28),83% (5/6),55% (18/33),60% (9/15),56% (5/9),62% (43/69),56% (27/48),60% (70/117),88% (7/8),71% (5/7),80% (12/15),"['3', '1', '5', '1', '6', '2']","['2', '0', '4', '0']",[],[],[],1.28
26.07.2023,Dietrich D.,0,,,,,,1,1,69%,45% (15/33),40% (6/15),44% (4/9),37% (15/41),39% (11/28),17% (1/6),44% (21/48),38% (26/69),40% (47/117),29% (2/7),13% (1/8),20% (3/15),"['2', '5']",[],[],[],[],3.49
24.07.2023,Dietrich D.,2,,,,,,3,5,50%,67% (35/52),53% (27/51),70% (7/10),40% (23/58),46% (13/28),56% (5/9),60% (62/103),42% (36/86),52% (98/189),80% (12/15),33% (5/15),57% (17/30),"['4', '2', '6', '2']","['2', '2']","['1', '1', '6', '4']",[],[],3.37
24.07.2023,Jacquet K.,1,,,,,,3,4,67%,60% (35/58),54% (15/28),44% (4/9),33% (17/52),47% (24/51),30% (3/10),58% (50/86),40% (41/103),48% (91/189),67% (10/15),20% (3/15),43% (13/30),[],"['1', '0', '6', '5']","['1', '0']",[],[],1.30
23.07.2023,Dietrich D.,2,,,,,,6,3,57%,89% (25/28),67% (14/21),100% (2/2),32% (8/25),44% (12/27),60% (3/5),80% (39/49),38% (20/52),58% (59/101),100% (9/9),33% (3/9),67% (12/18),"['4', '2']","['3', '2', '6', '3']",[],[],[],4.22
23.07.2023,Fonio G.,0,,,,,,6,3,48%,68% (17/25),56% (15/27),40% (2/5),11% (3/28),33% (7/21),0% (0/2),62% (32/52),20% (10/49),42% (42/101),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.20
22.06.2023,Naw H.,2,,,,,,"['2', '2', '4', '2', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],1.39
22.06.2023,Dietrich D.,0,,,,,,"['1', '0']",[],[],[],[],2.82
20.06.2023,Dietrich D.,2,,,,,,[],"['4', '4', '7', '5']","['3', '1']",[],[],2.48
20.06.2023,Paroulek T.,1,,,,,,"['2', '1', '4', '1']","['1', '0']",[],[],[],1.49
22.03.2023,Diallo G.,2,,,,,,8,3,71%,77% (40/52),52% (11/21),0% (0/2),29% (13/45),61% (20/33),50% (4/8),70% (51/73),42% (33/78),56% (84/151),86% (12/14),31% (4/13),59% (16/27),"['2', '0']","['2', '0', '5', '1']","['4', '3']",[],[],1.06
22.03.2023,Dietrich D.,1,,,,,,8,4,58%,71% (32/45),39% (13/33),50% (4/8),23% (12/52),48% (10/21),100% (2/2),58% (45/78),30% (22/73),44% (67/151),69% (9/13),14% (2/14),41% (11/27),"['2', '3', '5', '4']",[],[],[],[],7.70
15.03.2023,Brunold M.,2,,,,,,[],[],[],[],[],1.40
15.03.2023,Dietrich D.,0,,,,,,[],[],[],[],[],2.78
05.03.2023,Onclin G.,2,,,,,,0,1,50%,83% (25/30),43% (13/30),67% (2/3),34% (11/32),61% (19/31),36% (4/11),63% (38/60),48% (30/63),55% (68/123),89% (8/9),44% (4/9),67% (12/18),"['2', '1', '5', '2']","['1', '0', '5', '2']",[],[],[],1.06
05.03.2023,Dietrich D.,0,,,,,,3,5,51%,66% (21/32),39% (12/31),64% (7/11),17% (5/30),57% (17/30),33% (1/3),52% (33/63),37% (22/60),45% (55/123),56% (5/9),11% (1/9),33% (6/18),"['3', '5']",[],[],[],[],8.10
16.02.2023,Gueymard Wayenburg S.,2,,,,,,"['5', '3']","['5', '4']",[],[],[],1.20
16.02.2023,Dietrich D.,0,,,,,,[],[],[],[],[],4.12
15.02.2023,Dietrich D.,2,,,,,,"['1', '0', '4', '3', '6', '5']","['3', '2']","['3', '3', '4', '4']",[],[],4.08
15.02.2023,Jahn J.,1,,,,,,"['1', '1', '5', '5']","['3', '3', '5', '3']","['1', '0', '4', '3']",[],[],1.21
19.10.2022,Guerrieri A.,2,,,,,,[],[],[],[],[],1.77
19.10.2022,Dietrich D.,0,,,,,,[],[],[],[],[],1.96
13.10.2022,Gonzalez Fernandez M.,2,,,,,,[],[],[],[],[],-
13.10.2022,Dietrich D.,0,,,,,,[],[],[],[],[],-
12.10.2022,Dietrich D.,2,,,,,,[],[],[],[],[],1.28
12.10.2022,Simeunovic S.,0,,,,,,[],[],[],[],[],3.48
05.09.2022,Basavareddy N.,2,,,,,,"['3', '1', '5', '3']","['1', '0', '5', '4']",[],[],[],-
05.09.2022,Dietrich D.,0,,,,,,"['3', '4']","['3', '3', '5', '5']",[],[],[],-
02.07.2022,Basavareddy N.,2,,,,,,"['1', '0', '3', '2', '5', '2']","['3', '4']","['1', '0', '5', '4']",[],[],-
02.07.2022,Dietrich D.,1,,,,,,"['2', '2']","['2', '0', '6', '4']","['2', '2']",[],[],-
02.06.2022,Bailly G. A.,2,,,,,,"['1', '0', '2', '3', '4', '3', '6', '3']","['4', '2', '7', '5']",[],[],[],-
02.06.2022,Dietrich D.,0,,,,,,"['1', '1', '3', '1']","['4', '5']",[],[],[],-
