Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES :  Mauthausen (Austria) - Qualification,clay,header
27.04.2021,Olivo R.,2,6,3,6,,,0,4,71%,60% (38/63),46% (12/26),38% (3/8),43% (21/49),46% (22/48),43% (6/14),7,56% (50/89),47% (46/97),52% (96/186),5,64% (9/14),43% (6/14),54% (15/28),"['2', '0', '4', '0']","['1', '4', '3', '4']","['4', '2', '6', '4']",[],[],1.75
CHALLENGER MEN - SINGLES :  Ostrava (Czech Republic) - Qualification,clay,header
26.04.2021,Miedler L.,2,6,6,,,,6,1,66%,75% (30/40),48% (10/21),89% (8/9),48% (10/21),56% (10/18),71% (5/7),10,66% (40/61),62% (24/39),64% (64/100),5,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '3', '0', '6', '1']","['3', '3', '5', '3']",[],[],[],1.70
26.04.2021,Moraing M.,0,1,3,,,,6,4,54%,52% (11/21),22% (4/18),29% (2/7),25% (10/40),48% (10/21),11% (1/9),4,38% (15/39),34% (21/61),36% (36/100),2,38% (3/8),13% (1/8),25% (4/16),[],"['1', '0']",[],[],[],2.15
25.04.2021,Grenier H.,0,0,,,,,0,1,69%,44% (8/18),38% (3/8),50% (2/4),14% (1/7),0% (0/2),0% (0/0),3,42% (11/26),11% (1/9),34% (12/35),0,0% (0/2),0% (0/2),0% (0/4),[],[],[],[],[],1.77
25.04.2021,Miedler L.,0,4,,,,,1,0,78%,86% (6/7),100% (2/2),0% (0/0),56% (10/18),50% (4/8),50% (2/4),7,89% (8/9),58% (15/26),66% (23/35),4,100% (2/2),100% (2/2),100% (4/4),"['1', '0', '3', '0']",[],[],[],[],2.00
CHALLENGER MEN - SINGLES :  Oeiras 2 (Portugal),clay,header
05.04.2021,Miedler L.,0,1,0,,,,1,0,55%,53% (20/38),29% (9/31),63% (10/16),25% (8/32),50% (2/4),0% (0/2),4,42% (29/69),28% (10/36),37% (39/105),1,14% (1/7),0% (0/6),8% (1/13),[],[],[],[],[],3.54
05.04.2021,Kuzmanov D.,2,6,6,,,,0,0,89%,75% (24/32),50% (2/4),100% (2/2),47% (18/38),71% (22/31),38% (6/16),8,72% (26/36),58% (40/69),63% (66/105),8,100% (6/6),86% (6/7),92% (12/13),"['1', '0', '3', '0', '6', '1']","['2', '0', '4', '0', '6', '0']",[],[],[],1.30
CHALLENGER MEN - SINGLES :  Oeiras (Portugal),clay,header
01.04.2021,Miedler L.,0,1,1,,,,1,1,51%,55% (12/22),29% (6/21),38% (3/8),33% (10/30),25% (5/20),0% (0/4),5,42% (18/43),32% (16/50),37% (34/93),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.68
01.04.2021,Kolar Z.,2,6,6,,,,2,1,60%,67% (20/30),70% (14/20),100% (4/4),45% (10/22),67% (14/21),63% (5/8),9,68% (34/50),58% (25/43),63% (59/93),5,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '6', '1']","['2', '0', '5', '1']",[],[],[],1.47
30.03.2021,Miedler L.,2,7,6,,,,4,1,55%,76% (28/37),60% (18/30),75% (3/4),24% (10/41),40% (8/20),50% (3/6),5,69% (46/67),33% (20/61),52% (66/128),3,91% (10/11),27% (3/11),59% (13/22),"['4', '3', '6', '5']","['5', '4']",[],[],[],1.32
30.03.2021,Bourchier H.,0,5,4,,,,5,2,67%,76% (31/41),50% (10/20),50% (3/6),24% (9/37),37% (11/30),25% (1/4),6,67% (41/61),31% (21/67),48% (62/128),2,73% (8/11),9% (1/11),41% (9/22),"['5', '5']",[],[],[],[],3.30
CHALLENGER MEN - SINGLES :  Lugano (Switzerland),hard,header
25.03.2021,Miedler L.,0,1,,,,,0,0,41%,89% (8/9),15% (2/13),33% (1/3),10% (1/10),50% (1/2),0% (0/0),4,45% (10/22),17% (2/12),35% (12/34),1,33% (1/3),0% (0/2),20% (1/5),[],[],[],[],[],2.31
25.03.2021,Celikbilek A.,0,4,,,,,7,0,83%,90% (9/10),50% (1/2),0% (0/0),11% (1/9),85% (11/13),67% (2/3),5,83% (10/12),55% (12/22),65% (22/34),4,100% (2/2),67% (2/3),80% (4/5),"['2', '1', '4', '1']",[],[],[],[],1.61
24.03.2021,Miedler L.,2,7^7,6,,,,10,1,67%,83% (38/46),57% (13/23),100% (2/2),20% (8/40),20% (5/25),33% (1/3),7,74% (51/69),29% (19/65),52% (70/134),3,100% (11/11),9% (1/11),55% (12/22),[],"['5', '4']",[],[],[],2.26
24.03.2021,Lacko L.,0,6^0,4,,,,7,6,62%,80% (32/40),56% (14/25),67% (2/3),17% (8/46),39% (9/23),0% (0/2),6,71% (46/65),26% (18/69),48% (64/134),1,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],1.62
ITF MEN - SINGLES :  M15 Sharm El Sheikh 7 (Egypt),hard,header
ITF MEN - SINGLES :  M15 Sharm El Sheikh 6 (Egypt),hard,header
CHALLENGER MEN - SINGLES :  Potchefstroom 2 (South Africa),hard,header
20.02.2021,Miedler L.,0,5,2,,,,1,4,39%,56% (14/25),54% (21/39),60% (6/10),21% (9/43),40% (4/10),50% (1/2),4,55% (35/64),25% (13/53),41% (48/117),2,60% (6/10),10% (1/10),35% (7/20),"['4', '4']",[],[],[],[],2.57
20.02.2021,Brooksby J.,2,7,6,,,,4,0,81%,79% (34/43),60% (6/10),50% (1/2),44% (11/25),36% (14/39),40% (4/10),7,75% (40/53),45% (29/64),59% (69/117),5,90% (9/10),40% (4/10),65% (13/20),"['4', '3', '6', '5']","['1', '0', '4', '1']",[],[],[],1.52
19.02.2021,Miedler L.,2,5,6,6,,,7,0,64%,75% (38/51),72% (21/29),80% (4/5),34% (19/56),33% (10/30),44% (4/9),11,74% (59/80),40% (34/85),56% (93/165),4,93% (13/14),29% (4/14),61% (17/28),[],"['2', '0', '6', '2']","['4', '2', '6', '2']",[],[],2.34
19.02.2021,Kuzmanov D.,1,7,2,2,,,6,5,65%,66% (37/56),50% (15/30),56% (5/9),25% (13/51),28% (8/29),20% (1/5),4,60% (51/85),26% (21/80),44% (72/165),3,71% (10/14),7% (1/14),39% (11/28),"['6', '5']",[],[],[],[],1.61
17.02.2021,Miedler L.,2,4,6,6,,,6,3,60%,73% (38/52),62% (21/34),50% (1/2),30% (16/53),28% (12/43),40% (2/5),6,69% (59/86),38% (36/96),52% (95/182),3,93% (14/15),14% (2/14),55% (16/29),[],"['4', '2']","['1', '0']",[],[],3.03
17.02.2021,Huesler M.,1,6,3,4,,,4,8,55%,70% (37/53),53% (23/43),60% (3/5),27% (14/52),29% (10/34),50% (1/2),6,63% (60/96),31% (27/86),48% (87/182),3,86% (12/14),7% (1/15),45% (13/29),"['2', '1']",[],[],[],[],1.39
16.02.2021,Miedler L.,2,6,6,,,,8,2,50%,95% (18/19),53% (10/19),0% (0/0),52% (14/27),27% (3/11),80% (4/5),5,74% (28/38),55% (21/38),64% (49/76),10,100% (7/7),71% (5/7),86% (12/14),"['4', '2', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],1.41
16.02.2021,Krstin P.,0,2,0,,,,0,4,71%,48% (13/27),36% (4/11),20% (1/5),5% (1/19),37% (7/19),0% (0/0),3,45% (17/38),26% (10/38),36% (27/76),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.85
CHALLENGER MEN - SINGLES :  Potchefstroom 2 (South Africa) - Qualification,hard,header
15.02.2021,Miedler L.,2,6^4,7,6,,,"['4', '4']","['6', '5']","['1', '0', '3', '0', '4', '1']",[],[],1.42
15.02.2021,Lock B.,1,7^7,5,2,,,"['4', '3']",[],"['1', '3']",[],[],2.72
14.02.2021,Miedler L.,2,6,6,,,,"['2', '0', '4', '0']","['2', '1', '4', '1', '6', '1']",[],[],[],1.09
14.02.2021,Roothman C.,0,1,1,,,,[],[],[],[],[],6.40
CHALLENGER MEN - SINGLES :  Potchefstroom (South Africa) - Qualification,hard,header
07.02.2021,Miedler L.,0,2,4,,,,"['2', '2']","['4', '4']",[],[],[],0
07.02.2021,Chappell N.,2,6,6,,,,"['1', '0', '3', '2', '5', '2']","['4', '3', '5', '4']",[],[],[],0
ATP - SINGLES :  Antalya (Turkey) - Qualification,hard,header
07.01.2021,Miedler L.,0,4,1,,,,"['2', '1', '3', '2']",[],[],[],[],2.17
07.01.2021,Bachinger M.,2,6,6,,,,"['2', '2', '3', '3', '6', '4']","['3', '1', '5', '1']",[],[],[],1.69
06.01.2021,Miedler L.,2,1,6,6,,,[],"['2', '1', '6', '3']","['2', '0', '4', '0']",[],[],1.58
06.01.2021,Lazarov A.,1,6,3,3,,,"['2', '1', '4', '1', '6', '1']",[],"['1', '4']",[],[],2.45
ITF MEN - SINGLES :  M15 Antalya 13 (Turkey),clay,header
ITF MEN - SINGLES :  M15 Heraklion 10 (Greece),hard,header
ATP - SINGLES :  Vienna (Austria) - Qualification,hard,header
24.10.2020,Miedler L.,0,4,3,,,,"['4', '5']",[],[],[],[],3.57
24.10.2020,Sonego L.,2,6,6,,,,"['5', '3', '6', '4']","['4', '2']",[],[],[],1.31
CHALLENGER MEN - SINGLES :  Ismaning (Germany),hard,header
19.10.2020,Miedler L.,0,4,5,,,,[],[],[],[],[],2.55
19.10.2020,Laaksonen H.,2,6,7,,,,"['5', '4']","['6', '5']",[],[],[],1.32
ITF MEN - SINGLES :  M25 Pardubice (Czech Republic),clay,header
CHALLENGER MEN - SINGLES :  Sibiu (Romania),clay,header
22.09.2020,Miedler L.,0,4,6^1,,,,[],"['3', '3']",[],[],[],2.47
22.09.2020,Huesler M.,2,6,7^7,,,,"['2', '1']","['3', '2']",[],[],[],1.53
ITF MEN - SINGLES :  M25 Prague (Czech Republic),clay,header
ATP - SINGLES :  Kitzbuhel (Austria) - Qualification,clay,header
07.09.2020,Miedler L.,1,2,7^7,5,,,[],"['4', '4']","['2', '3', '3', '4', '5', '4']",[],[],2.71
07.09.2020,Monteiro T.,2,6,6^5,7,,,"['2', '1', '4', '1']","['3', '2']","['3', '1', '4', '2', '5', '5', '7', '5']",[],[],1.49
ITF MEN - SINGLES :  M15 Anif (Austria),clay,header
ITF MEN - SINGLES :  M25 Vogau (Austria),clay,header
EXHIBITION - MEN :  International Premier League A (Germany),hard,header
12.08.2020,Miedler L.,2,6,6,,,,"['2', '1', '3', '2', '5', '2']","['2', '1', '5', '2']",[],[],[],1.10
12.08.2020,Folliot Q.,0,2,2,,,,"['2', '2']",[],[],[],[],6.30
11.08.2020,Miedler L.,0,6^5,4,,,,"['3', '2']",[],[],[],[],1.29
11.08.2020,Celikbilek A.,2,7^7,6,,,,"['3', '3']","['4', '3']",[],[],[],3.52
EXHIBITION - MEN :  International Premier League B (Germany),clay,header
10.08.2020,Miedler L.,2,6,6,,,,"['3', '1', '6', '2']","['5', '3']",[],[],[],1.14
10.08.2020,Orlov V.,0,2,3,,,,[],[],[],[],[],5.25
EXHIBITION - MEN :  Others matches (World),-,header
30.07.2020,Miedler L.,2,6,6,,,,"['4', '2']","['4', '3', '5', '4']",[],[],[],1.43
30.07.2020,Kopp S.,0,3,4,,,,[],"['4', '4']",[],[],[],2.78
29.07.2020,Miedler L.,2,6,3,7^7,,,"['4', '2']",[],[],[],[],1.74
29.07.2020,Pichler D.,1,3,6,6^2,,,[],"['3', '1']",[],[],[],2.06
28.07.2020,Miedler L.,2,6,6,,,,"['2', '0']","['1', '0', '3', '0']",[],[],[],1.05
28.07.2020,Waldner N.,0,3,2,,,,[],[],[],[],[],9.30
23.07.2020,Miedler L.,2,6,6,,,,"['4', '2', '6', '2']","['2', '1', '3', '2', '5', '2']",[],[],[],1.38
23.07.2020,Neumayer L.,0,3,2,,,,"['3', '6']","['2', '2']",[],[],[],2.92
22.07.2020,Miedler L.,2,6,6,,,,"['1', '0', '4', '1', '6', '3']","['2', '0', '4', '0']",[],[],[],0
22.07.2020,Hampel L.,0,3,1,,,,"['2', '4']",[],[],[],[],0
22.07.2020,Miedler L.,2,6,6,,,,"['3', '1']","['4', '3', '6', '3']",[],[],[],1.57
22.07.2020,Kopp S.,0,3,3,,,,[],[],[],[],[],2.37
21.07.2020,Miedler L.,2,6,6,,,,"['1', '0', '6', '3']","['2', '0', '6', '2']",[],[],[],1.27
21.07.2020,Krainer L.,0,3,2,,,,[],[],[],[],[],3.62
10.07.2020,Miedler L.,0,1,1,,,,[],[],[],[],[],1.87
10.07.2020,Erler A.,2,4,4,,,,"['3', '1']","['1', '0', '4', '1']",[],[],[],1.90
08.07.2020,Miedler L.,2,4^7,4,,,,[],"['2', '1']",[],[],[],2.34
08.07.2020,Rodionov J.,0,3^5,2,,,,[],[],[],[],[],1.57
08.07.2020,Miedler L.,0,2,3^5,,,,[],"['2', '0']",[],[],[],3.84
08.07.2020,Ofner S.,2,4,4^7,,,,"['3', '2']","['2', '3']",[],[],[],1.22
02.07.2020,Miedler L.,2,7^7,4,7^8,,,"['4', '5']","['1', '1', '3', '5']",[],[],[],1.86
02.07.2020,Erler A.,1,6^5,6,6^6,,,"['3', '1']","['1', '0', '2', '1', '4', '1']",[],[],[],1.90
01.07.2020,Miedler L.,2,7,6,,,,"['2', '1', '6', '5']","['2', '1']",[],[],[],1.41
01.07.2020,Neumayer L.,0,5,4,,,,"['2', '2']",[],[],[],[],2.84
