31.03.,Damas M.,2,,,,,,0,3,73%,70% (30/43),44% (7/16),0% (0/2),39% (14/36),58% (14/24),44% (4/9),18,22,100% (5/5),63% (37/59),47% (28/60),55% (65/119),8,0,80% (8/10),44% (4/9),63% (12/19),"['3', '3', '5', '3']","['2', '1', '5', '4']",[],[],[],1.24
31.03.,Ramanathan R.,0,,,,,,1,2,60%,61% (22/36),42% (10/24),56% (5/9),30% (13/43),56% (9/16),100% (2/2),18,32,60% (6/10),53% (32/60),37% (22/59),45% (54/119),2,0,56% (5/9),20% (2/10),37% (7/19),"['2', '1']","['4', '4']",[],[],[],3.80
16.03.,Juarez F.,2,,,,,,3,4,61%,70% (30/43),41% (11/27),20% (1/5),36% (17/47),66% (23/35),63% (5/8),59% (41/70),49% (40/82),53% (81/152),7,0,64% (7/11),45% (5/11),55% (12/22),"['1', '0', '2', '3', '3', '4', '5', '4']","['6', '5']",[],[],[],1.29
16.03.,Ramanathan R.,0,,,,,,0,6,57%,64% (30/47),34% (12/35),38% (3/8),30% (13/43),59% (16/27),80% (4/5),51% (42/82),41% (29/70),47% (71/152),3,1,55% (6/11),36% (4/11),45% (10/22),"['1', '1', '3', '1', '4', '2']","['6', '6']",[],[],[],3.39
25.02.,Mochizuki S.,2,,,,,,7,4,64%,73% (36/49),50% (14/28),33% (1/3),31% (15/48),54% (19/35),30% (3/10),65% (50/77),41% (34/83),53% (84/160),8,0,83% (10/12),25% (3/12),54% (13/24),[],"['2', '0', '4', '2', '7', '5']",[],[],[],1.31
25.02.,Ramanathan R.,0,,,,,,14,7,58%,69% (33/48),46% (16/35),70% (7/10),27% (13/49),50% (14/28),67% (2/3),59% (49/83),35% (27/77),48% (76/160),2,0,75% (9/12),17% (2/12),46% (11/24),[],"['1', '2', '3', '4']",[],[],[],3.26
17.02.,Coppejans K.,2,,,,,,16,8,48%,86% (36/42),51% (23/45),67% (2/3),35% (22/63),58% (22/38),50% (5/10),68% (59/87),44% (44/101),55% (103/188),7,0,93% (13/14),36% (5/14),64% (18/28),"['3', '2', '5', '4']",[],"['2', '0', '4', '0', '6', '0']",[],[],1.23
17.02.,Ramanathan R.,1,,,,,,11,7,62%,65% (41/63),42% (16/38),50% (5/10),14% (6/42),49% (22/45),33% (1/3),56% (57/101),32% (28/87),45% (85/188),3,1,64% (9/14),7% (1/14),36% (10/28),"['3', '3']",[],[],[],[],3.90
16.02.,Ramanathan R.,2,,,,,,9,5,61%,88% (45/51),53% (17/32),75% (3/4),30% (17/56),49% (20/41),27% (3/11),75% (62/83),38% (37/97),55% (99/180),5,0,93% (14/15),21% (3/14),59% (17/29),[],"['3', '1', '5', '1']","['3', '2']",[],[],4.27
16.02.,Ymer E.,1,,,,,,6,5,58%,70% (39/56),51% (21/41),73% (8/11),12% (6/51),47% (15/32),25% (1/4),62% (60/97),25% (21/83),45% (81/180),5,0,79% (11/14),7% (1/15),41% (12/29),"['6', '5']",[],[],[],[],1.20
11.02.,Svrcina D.,2,,,,,,1,3,64%,76% (32/42),38% (9/24),50% (3/6),39% (14/36),68% (19/28),60% (6/10),62% (41/66),52% (33/64),57% (74/130),6,0,73% (8/11),55% (6/11),64% (14/22),"['1', '0', '4', '1', '5', '2']",[],"['1', '0', '3', '0', '5', '0']",[],[],1.18
11.02.,Ramanathan R.,1,,,,,,2,2,56%,61% (22/36),32% (9/28),40% (4/10),24% (10/42),63% (15/24),50% (3/6),48% (31/64),38% (25/66),43% (56/130),4,0,45% (5/11),27% (3/11),36% (8/22),"['2', '4']","['4', '2', '6', '2']",[],[],[],4.51
04.02.,Clarke J.,2,,,,,,4,3,63%,84% (32/38),50% (11/22),0% (0/1),21% (7/33),69% (20/29),75% (3/4),72% (43/60),44% (27/62),57% (70/122),8,0,91% (10/11),30% (3/10),62% (13/21),"['5', '3']","['1', '0', '6', '5']",[],[],[],1.58
04.02.,Ramanathan R.,0,,,,,,6,5,53%,79% (26/33),31% (9/29),25% (1/4),16% (6/38),50% (11/22),100% (1/1),56% (35/62),28% (17/60),43% (52/122),2,1,70% (7/10),9% (1/11),38% (8/21),[],"['5', '5']",[],[],[],2.29
01.02.,Ramanathan R.,2,,,,,,"['1', '0', '3', '0', '5', '0']","['1', '0', '4', '1']",[],[],[],1.21
01.02.,Setodji T.,0,,,,,,[],[],[],[],[],4.56
16.01.,Sureshkumar M.,2,,,,,,"['7', '5']",[],"['2', '1']",[],[],3.46
16.01.,Ramanathan R.,1,,,,,,[],[],[],[],[],1.27
15.01.,Ramanathan R.,2,,,,,,"['1', '0', '5', '2']","['1', '0', '2', '1', '4', '3']",[],[],[],1.12
15.01.,Kamath M.,0,,,,,,[],"['1', '1', '3', '3']",[],[],[],5.40
01.01.,Zhukov M.,2,,,,,,"['1', '0', '4', '3']","['1', '0', '3', '0', '4', '1']",[],[],[],2.53
01.01.,Ramanathan R.,0,,,,,,"['3', '3']","['1', '3']",[],[],[],1.47
29.10.2024,Uesugi K.,2,,,,,,2,2,67%,77% (30/39),58% (11/19),0% (0/1),29% (8/28),50% (14/28),50% (3/6),71% (41/58),39% (22/56),55% (63/114),5,0,90% (9/10),30% (3/10),60% (12/20),"['2', '1']","['1', '0', '5', '2']",[],[],[],2.94
29.10.2024,Ramanathan R.,0,,,,,,5,7,50%,71% (20/28),50% (14/28),50% (3/6),23% (9/39),42% (8/19),100% (1/1),61% (34/56),29% (17/58),45% (51/114),5,3,70% (7/10),10% (1/10),40% (8/20),[],"['3', '5']",[],[],[],1.37
21.10.2024,Isomura K.,2,,,,,,5,7,63%,73% (40/55),48% (16/33),50% (3/6),29% (12/41),41% (13/32),60% (3/5),64% (56/88),34% (25/73),50% (81/161),6,0,75% (9/12),25% (3/12),50% (12/24),"['1', '1', '4', '4']","['3', '2']",[],[],[],3.20
21.10.2024,Ramanathan R.,0,,,,,,12,8,56%,71% (29/41),59% (19/32),40% (2/5),27% (15/55),52% (17/33),50% (3/6),66% (48/73),36% (32/88),50% (80/161),4,0,75% (9/12),25% (3/12),50% (12/24),"['1', '0', '4', '3']","['4', '4']",[],[],[],1.32
17.10.2024,van Wyk K.,2,,,,,,9,4,65%,88% (37/42),52% (12/23),0% (0/1),24% (10/42),50% (13/26),40% (2/5),75% (49/65),34% (23/68),54% (72/133),6,0,91% (10/11),18% (2/11),55% (12/22),"['6', '4']","['4', '4']",[],[],[],2.19
17.10.2024,Ramanathan R.,0,,,,,,8,6,62%,76% (32/42),50% (13/26),60% (3/5),12% (5/42),48% (11/23),100% (1/1),66% (45/68),25% (16/65),46% (61/133),4,0,82% (9/11),9% (1/11),45% (10/22),[],"['3', '2']",[],[],[],1.63
15.10.2024,Ramanathan R.,2,,,,,,25,6,60%,84% (58/69),67% (31/46),0% (0/0),10% (6/60),38% (20/53),0% (0/1),77% (89/115),23% (26/113),50% (115/228),5,0,100% (18/18),0% (0/18),50% (18/36),[],[],[],[],[],2.81
15.10.2024,Blanchet U.,1,,,,,,15,12,53%,90% (54/60),62% (33/53),100% (1/1),16% (11/69),33% (15/46),0% (0/0),77% (87/113),23% (26/115),50% (113/228),5,4,100% (18/18),0% (0/18),50% (18/36),[],[],[],[],[],1.40
10.10.2024,Duckworth J.,2,,,,,,2,3,70%,81% (35/43),44% (8/18),50% (1/2),24% (10/41),56% (19/34),43% (3/7),70% (43/61),39% (29/75),53% (72/136),6,0,91% (10/11),27% (3/11),59% (13/22),"['6', '4']","['3', '1', '7', '5']",[],[],[],1.19
10.10.2024,Ramanathan R.,0,,,,,,12,9,55%,76% (31/41),44% (15/34),57% (4/7),19% (8/43),56% (10/18),50% (1/2),61% (46/75),30% (18/61),47% (64/136),4,1,73% (8/11),9% (1/11),41% (9/22),[],"['4', '5']",[],[],[],4.30
08.10.2024,Ramanathan R.,2,,,,,,14,14,51%,82% (49/60),52% (30/58),80% (8/10),18% (10/56),54% (20/37),80% (4/5),66% (78/118),32% (30/93),51% (108/211),6,0,88% (14/16),25% (4/16),56% (18/32),"['4', '2']","['1', '0']","['1', '2', '3', '2']",[],[],2.12
08.10.2024,Marchenko I.,1,,,,,,11,4,60%,82% (46/56),46% (17/37),20% (1/5),20% (12/60),48% (28/58),20% (2/10),68% (63/93),34% (40/118),49% (103/211),4,0,75% (12/16),13% (2/16),44% (14/32),"['4', '5']",[],"['2', '0']",[],[],1.67
03.10.2024,Shevchenko A.,2,,,,,,3,2,65%,82% (32/39),71% (15/21),100% (4/4),28% (12/43),58% (15/26),50% (2/4),25,10,88% (7/8),78% (47/60),42% (27/65),59% (74/125),7,0,100% (10/10),22% (2/9),63% (12/19),"['2', '0', '5', '1']",[],[],[],[],1.23
03.10.2024,Ramanathan R.,0,,,,,,8,8,62%,63% (27/43),42% (11/26),50% (2/4),18% (7/39),29% (6/21),0% (0/4),20,37,48% (14/29),58% (38/65),22% (13/60),41% (51/125),3,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],4.34
01.10.2024,Ramanathan R.,2,,,,,,16,1,68%,72% (31/43),45% (9/20),75% (3/4),35% (12/34),53% (8/15),57% (4/7),28,16,29% (7/24),63% (40/63),41% (20/49),54% (60/112),5,0,89% (8/9),44% (4/9),67% (12/18),"['3', '2', '5', '2']","['2', '1', '4', '3']",[],[],[],2.84
01.10.2024,Sun F.,0,,,,,,3,0,69%,65% (22/34),47% (7/15),43% (3/7),28% (12/43),55% (11/20),25% (1/4),19,15,50% (2/4),59% (29/49),37% (23/63),46% (52/112),5,0,56% (5/9),11% (1/9),33% (6/18),[],"['3', '3']",[],[],[],1.44
30.09.2024,Ramanathan R.,2,,,,,,10,7,56%,76% (37/49),58% (22/38),67% (4/6),31% (17/54),45% (17/38),33% (3/9),34,38,57% (26/46),68% (59/87),37% (34/92),52% (93/179),5,0,87% (13/15),20% (3/15),53% (16/30),"['5', '4']","['2', '3']","['1', '0']",[],[],3.90
30.09.2024,Blanchet U.,1,,,,,,7,7,59%,69% (37/54),55% (21/38),67% (6/9),24% (12/49),42% (16/38),33% (2/6),29,33,71% (15/21),63% (58/92),32% (28/87),48% (86/179),5,0,80% (12/15),13% (2/15),47% (14/30),[],"['2', '0', '6', '4']",[],[],[],1.23
23.09.2024,Fancutt T. J.,2,,,,,,24,5,68%,82% (54/66),48% (15/31),100% (3/3),29% (18/63),39% (12/31),67% (2/3),71% (69/97),32% (30/94),52% (99/191),7,0,100% (16/16),13% (2/15),58% (18/31),"['3', '2']",[],"['5', '3']",[],[],3.47
23.09.2024,Ramanathan R.,1,,,,,,12,4,67%,71% (45/63),61% (19/31),33% (1/3),18% (12/66),52% (16/31),0% (0/3),68% (64/94),29% (28/97),48% (92/191),3,0,87% (13/15),0% (0/16),42% (13/31),[],[],[],[],[],1.28
14.09.2024,Borg L.,2,,,,,,7,7,62%,81% (30/37),52% (12/23),0% (0/1),20% (6/30),69% (18/26),33% (2/6),0,0,71% (37/52),39% (21/54),55% (58/106),6,0,89% (8/9),25% (2/8),59% (10/17),"['2', '2', '5', '2']","['4', '3']",[],[],[],1.88
14.09.2024,Ramanathan R.,0,,,,,,7,4,54%,80% (24/30),31% (8/26),67% (4/6),19% (7/37),48% (11/23),100% (1/1),0,0,61% (33/54),29% (15/52),45% (48/106),4,0,75% (6/8),11% (1/9),41% (7/17),"['1', '0']",[],[],[],[],1.86
03.09.2024,Ajdukovic D.,2,,,,,,6,2,60%,88% (28/32),43% (9/21),100% (1/1),33% (11/33),50% (12/24),50% (3/6),70% (37/53),40% (23/57),55% (60/110),8,0,100% (9/9),30% (3/10),63% (12/19),"['2', '1']","['1', '0', '6', '3']",[],[],[],1.20
03.09.2024,Ramanathan R.,0,,,,,,2,3,58%,67% (22/33),50% (12/24),50% (3/6),13% (4/32),57% (12/21),0% (0/1),60% (34/57),30% (16/53),45% (50/110),2,0,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],4.35
26.08.2024,Gueymard Wayenburg S.,2,,,,,,4,3,48%,88% (22/25),63% (17/27),100% (1/1),0 km/h,0 km/h,43% (13/30),53% (8/15),75% (3/4),75% (39/52),47% (21/45),62% (60/97),5,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '4', '0']","['1', '0']",[],[],[],1.85
26.08.2024,Ramanathan R.,0,,,,,,4,3,67%,57% (17/30),47% (7/15),25% (1/4),0 km/h,0 km/h,12% (3/25),37% (10/27),0% (0/1),53% (24/45),25% (13/52),38% (37/97),5,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.89
13.08.2024,Stricker D.,2,,,,,,4,4,43%,69% (29/42),62% (34/55),56% (5/9),0 km/h,0 km/h,25% (14/56),63% (35/56),56% (5/9),65% (63/97),44% (49/112),54% (112/209),6,0,75% (12/16),33% (5/15),55% (17/31),"['3', '3']","['3', '1']","['1', '0', '3', '0', '4', '1']",[],[],1.20
13.08.2024,Ramanathan R.,1,,,,,,7,8,50%,75% (42/56),38% (21/56),44% (4/9),0 km/h,0 km/h,31% (13/42),38% (21/55),44% (4/9),56% (63/112),35% (34/97),46% (97/209),4,1,67% (10/15),25% (4/16),45% (14/31),"['1', '0', '6', '5']",[],"['1', '3', '2', '4']",[],[],4.26
22.06.2024,Shelbayh A.,2,,,,,,7,6,58%,79% (38/48),57% (20/35),67% (2/3),24% (11/46),51% (22/43),33% (1/3),43,18,59% (13/22),70% (58/83),37% (33/89),53% (91/172),7,0,92% (11/12),8% (1/12),50% (12/24),[],"['5', '4']",[],[],[],1.33
22.06.2024,Ramanathan R.,0,,,,,,9,5,52%,76% (35/46),49% (21/43),67% (2/3),21% (10/48),43% (15/35),33% (1/3),24,12,55% (36/66),63% (56/89),30% (25/83),47% (81/172),3,1,92% (11/12),8% (1/12),50% (12/24),[],"['5', '5']",[],[],[],3.19
12.06.2024,Vandecasteele Q.,2,,,,,,"['5', '5', '7', '5']","['2', '0', '5', '1']",[],[],[],2.47
12.06.2024,Ramanathan R.,0,,,,,,"['1', '0']",[],[],[],[],1.50
03.06.2024,Shelbayh A.,2,,,,,,10,5,56%,82% (28/34),59% (16/27),100% (4/4),27% (7/26),56% (14/25),60% (3/5),72% (44/61),41% (21/51),58% (65/112),9,0,100% (10/10),33% (3/9),68% (13/19),"['7', '5']","['3', '1', '5', '1']",[],[],[],1.31
03.06.2024,Ramanathan R.,0,,,,,,4,2,51%,73% (19/26),44% (11/25),40% (2/5),18% (6/34),41% (11/27),0% (0/4),59% (30/51),28% (17/61),42% (47/112),1,0,67% (6/9),0% (0/10),32% (6/19),[],[],[],[],[],3.31
28.05.2024,Langmo C.,2,,,,,,17,6,59%,79% (34/43),50% (15/30),100% (7/7),39% (16/41),52% (17/33),30% (3/10),67% (49/73),45% (33/74),56% (82/147),8,0,100% (10/10),30% (3/10),65% (13/20),"['6', '5']","['1', '0', '5', '2']",[],[],[],2.43
28.05.2024,Ramanathan R.,0,,,,,,2,4,55%,61% (25/41),48% (16/33),70% (7/10),21% (9/43),50% (15/30),0% (0/7),55% (41/74),33% (24/73),44% (65/147),2,0,70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],1.53
23.05.2024,Sekulic P.,2,,,,,,10,0,69%,78% (56/72),63% (20/32),67% (2/3),23% (18/77),48% (25/52),0% (0/8),73% (76/104),33% (43/129),51% (119/233),8,0,94% (16/17),0% (0/17),47% (16/34),[],[],[],[],[],1.63
23.05.2024,Ramanathan R.,1,,,,,,27,5,60%,77% (59/77),52% (27/52),100% (8/8),22% (16/72),38% (12/32),33% (1/3),67% (86/129),27% (28/104),49% (114/233),2,0,100% (17/17),6% (1/17),53% (18/34),[],"['1', '0']",[],[],[],2.18
22.05.2024,Ramanathan R.,2,,,,,,8,1,72%,84% (32/38),60% (9/15),100% (3/3),36% (10/28),60% (9/15),75% (3/4),77% (41/53),44% (19/43),63% (60/96),5,0,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '5', '1']","['3', '2']",[],[],[],1.77
22.05.2024,Blanch U.,0,,,,,,4,4,65%,64% (18/28),40% (6/15),25% (1/4),16% (6/38),40% (6/15),0% (0/3),56% (24/43),23% (12/53),38% (36/96),5,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.98
21.05.2024,Ramanathan R.,2,,,,,,15,1,72%,89% (32/36),86% (12/14),0% (0/0),26% (10/39),56% (9/16),29% (2/7),88% (44/50),35% (19/55),60% (63/105),10,0,100% (11/11),20% (2/10),62% (13/21),"['5', '3']","['6', '5']",[],[],[],1.83
21.05.2024,Oliel Y.,0,,,,,,4,3,71%,74% (29/39),44% (7/16),71% (5/7),11% (4/36),14% (2/14),0% (0/0),65% (36/55),12% (6/50),40% (42/105),0,0,80% (8/10),0% (0/11),38% (8/21),[],[],[],[],[],1.91
15.05.2024,Duckworth J.,2,,,,,,12,1,68%,81% (38/47),64% (14/22),100% (4/4),35% (21/60),37% (10/27),20% (1/5),74% (49/66),38% (35/92),53% (84/158),8,0,100% (11/11),9% (1/11),55% (12/22),"['6', '4']",[],[],[],[],1.11
15.05.2024,Ramanathan R.,0,,,,,,8,2,69%,65% (39/60),63% (17/27),80% (4/5),19% (9/47),36% (8/22),0% (0/4),62% (57/92),26% (17/66),47% (74/158),2,1,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],6.12
14.05.2024,Ramanathan R.,2,,,,,,5,1,63%,71% (32/45),65% (17/26),100% (5/5),33% (13/40),50% (11/22),67% (2/3),69% (49/71),39% (24/62),55% (73/133),6,0,100% (10/10),20% (2/10),60% (12/20),"['2', '1']","['1', '0']",[],[],[],1.05
14.05.2024,Yin B. S.,0,,,,,,4,1,65%,68% (27/40),50% (11/22),33% (1/3),29% (13/45),35% (9/26),0% (0/5),61% (38/62),31% (22/71),45% (60/133),4,1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],8.70
05.05.2024,Takahashi Y.,2,,,,,,0,1,64%,59% (32/54),65% (20/31),60% (3/5),35% (15/43),47% (16/34),38% (3/8),61% (52/85),40% (31/77),51% (83/162),8,0,83% (10/12),25% (3/12),54% (13/24),"['4', '4']","['4', '3', '6', '5']",[],[],[],2.93
05.05.2024,Ramanathan R.,0,,,,,,4,2,56%,65% (28/43),53% (18/34),63% (5/8),41% (22/54),35% (11/31),40% (2/5),60% (46/77),39% (33/85),49% (79/162),2,1,75% (9/12),17% (2/12),46% (11/24),"['1', '0']","['5', '5']",[],[],[],1.38
28.04.2024,Berankis R.,2,,,,,,10,4,61%,77% (34/44),50% (14/28),71% (5/7),30% (11/37),61% (22/36),45% (5/11),67% (48/72),45% (33/73),56% (81/145),7,0,83% (10/12),42% (5/12),63% (15/24),"['1', '0', '3', '0']","['3', '4']","['2', '0', '5', '1']",[],[],1.49
28.04.2024,Ramanathan R.,1,,,,,,2,10,51%,70% (26/37),39% (14/36),55% (6/11),23% (10/44),50% (14/28),29% (2/7),55% (40/73),33% (24/72),44% (64/145),3,0,58% (7/12),17% (2/12),38% (9/24),[],"['2', '0', '5', '3']",[],[],[],2.53
