Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES :  Charleston (USA) - Qualification,hard,header
11.07.2022,McNally J.,1,6,3,0,,,3,1,54%,68% (15/22),26% (5/19),43% (3/7),39% (15/38),67% (20/30),36% (5/14),9,49% (20/41),51% (35/68),50% (55/109),7,50% (4/8),56% (5/9),53% (9/17),"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '4']",[],[],[],1.70
ITF MEN - SINGLES :  M25 Dallas,hard,header
29.06.2022,Young D.,1,5,6,5,,,[],"['2', '0', '4', '0', '6', '0']","['2', '2', '4', '4']",[],[],2.24
29.06.2022,Sweeny D.,2,7,0,7,,,"['6', '5']",[],"['2', '1', '4', '3', '6', '5']",[],[],1.63
ITF MEN - SINGLES :  M25 Tulsa,hard,header
22.06.2022,Young D.,0,3,0,,,,[],[],[],[],[],1.58
22.06.2022,Dostanic S.,1,6,1,,,,"['3', '1']","['1', '0']",[],[],[],2.35
CHALLENGER MEN - SINGLES :  Orlando (USA) - Qualification,hard,header
05.06.2022,Young D.,1,6,5,3,,,3,11,52%,57% (30/53),50% (24/48),45% (5/11),40% (25/62),48% (23/48),31% (5/16),5,53% (54/101),44% (48/110),48% (102/211),4,60% (9/15),33% (5/15),47% (14/30),"['1', '1', '3', '1']","['1', '0', '2', '1', '4', '1']",[],[],[],2.46
05.06.2022,Sweeny D.,2,3,7,6,,,1,4,56%,60% (37/62),52% (25/48),69% (11/16),43% (23/53),44% (21/48),55% (6/11),6,56% (62/110),47% (47/101),52% (109/211),4,67% (10/15),40% (6/15),53% (16/30),"['1', '0']","['1', '1', '2', '4', '4', '4', '7', '5']","['3', '1']",[],[],1.53
CHALLENGER MEN - SINGLES :  Little Rock (USA),hard,header
31.05.2022,Young D.,1,3,7^7,2,,,0,5,63%,57% (41/72),43% (18/42),50% (7/14),33% (18/55),43% (16/37),60% (3/5),6,52% (59/114),37% (34/92),45% (93/206),2,53% (8/15),21% (3/14),38% (11/29),"['3', '5']","['1', '0', '3', '2']",[],[],[],2.86
31.05.2022,Burruchaga R. A.,2,6,6^4,6,,,2,10,60%,67% (37/55),57% (21/37),40% (2/5),43% (31/72),57% (24/42),50% (7/14),6,63% (58/92),48% (55/114),55% (113/206),5,79% (11/14),47% (7/15),62% (18/29),"['2', '1', '4', '1', '6', '3']","['1', '1', '3', '3']","['1', '0', '3', '0']",[],[],1.41
CHALLENGER MEN - SINGLES :  Savannah (USA) - Qualification,clay,header
25.04.2022,Young D.,0,4,1,,,,2,4,62%,61% (23/38),43% (10/23),79% (11/14),12% (3/26),44% (11/25),0% (0/1),5,54% (33/61),27% (14/51),42% (47/112),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.58
25.04.2022,Fils A.,2,6,6,,,,3,4,51%,88% (23/26),56% (14/25),100% (1/1),39% (15/38),57% (13/23),21% (3/14),6,73% (37/51),46% (28/61),58% (65/112),5,100% (9/9),38% (3/8),71% (12/17),"['6', '4']","['3', '1', '5', '1']",[],[],[],1.28
24.04.2022,Young D.,2,6,6,,,,0,3,68%,66% (27/41),63% (12/19),33% (1/3),45% (15/33),50% (9/18),80% (4/5),6,65% (39/60),46% (23/50),58% (64/110),4,80% (8/10),44% (4/9),63% (12/19),"['2', '0', '6', '4']","['2', '0', '4', '2']",[],[],[],1.32
24.04.2022,Pannu K.,0,4,3,,,,1,0,65%,55% (18/33),50% (9/18),20% (1/5),34% (14/41),37% (7/19),67% (2/3),7,54% (27/50),35% (21/60),43% (47/110),2,56% (5/9),20% (2/10),37% (7/19),"['1', '2']","['1', '2']",[],[],[],3.30
CHALLENGER MEN - SINGLES :  Tallahassee (USA) - Qualification,clay,header
18.04.2022,Young D.,0,6^3,2,,,,1,3,70%,63% (39/62),37% (10/27),77% (10/13),21% (9/42),41% (11/27),33% (1/3),6,55% (49/89),29% (20/69),44% (69/158),3,70% (7/10),10% (1/10),40% (8/20),"['3', '1']",[],[],[],[],2.36
18.04.2022,Mridha J.,2,7^7,6,,,,11,2,61%,79% (33/42),59% (16/27),67% (2/3),37% (23/62),63% (17/27),23% (3/13),5,71% (49/69),45% (40/89),56% (89/158),5,90% (9/10),30% (3/10),60% (12/20),"['4', '5']","['2', '0', '6', '2']",[],[],[],1.57
17.04.2022,Young D.,2,7^9,7,,,,0,7,62%,69% (38/55),47% (16/34),70% (7/10),26% (11/42),56% (23/41),57% (4/7),6,61% (54/89),41% (34/83),51% (88/172),3,75% (9/12),33% (4/12),54% (13/24),"['2', '0']","['1', '0', '3', '2', '6', '5']",[],[],[],2.41
17.04.2022,Echargui M.,0,6^7,5,,,,6,2,51%,74% (31/42),44% (18/41),43% (3/7),31% (17/55),53% (18/34),30% (3/10),13,59% (49/83),39% (35/89),49% (84/172),3,67% (8/12),25% (3/12),46% (11/24),"['3', '4']","['1', '1', '5', '5']",[],[],[],1.55
ATP - SINGLES :  Houston (USA) - Qualification,clay,header
02.04.2022,Young D.,0,2,2,,,,1,2,49%,50% (11/22),52% (12/23),43% (3/7),15% (4/26),33% (5/15),0% (0/0),4,51% (23/45),22% (9/41),37% (32/86),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],3.42
02.04.2022,Purcell M.,2,6,6,,,,5,0,63%,85% (22/26),67% (10/15),0% (0/0),50% (11/22),48% (11/23),57% (4/7),8,78% (32/41),49% (22/45),63% (54/86),5,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '4', '1']","['1', '0', '5', '2']",[],[],[],1.32
ITF MEN - SINGLES :  M25 Cancun (Mexico),hard,header
CHALLENGER MEN - SINGLES :  Columbus (USA) - Qualification,hard,header
24.01.2022,Young D.,1,6,1,3,,,0,7,56%,60% (35/58),46% (21/46),77% (17/22),33% (18/55),41% (12/29),29% (2/7),5,54% (56/104),38% (32/84),47% (88/188),3,62% (8/13),17% (2/12),40% (10/25),"['2', '0']",[],"['3', '5']",[],[],3.24
24.01.2022,Harrison R.,2,3,6,6,,,11,2,65%,67% (37/55),52% (15/29),71% (5/7),40% (23/58),39% (18/46),23% (5/22),7,62% (52/84),46% (48/104),53% (100/188),5,83% (10/12),38% (5/13),60% (15/25),[],"['2', '0', '5', '1']","['2', '1', '4', '1', '6', '3']",[],[],1.33
23.01.2022,Young D.,2,6,7^9,,,,3,1,72%,72% (33/46),83% (15/18),50% (1/2),19% (7/37),43% (9/21),67% (2/3),5,75% (48/64),29% (17/58),53% (65/122),5,91% (10/11),20% (2/10),57% (12/21),"['5', '3']","['1', '0']",[],[],[],2.43
23.01.2022,Uchida K.,0,3,6^7,,,,8,1,64%,81% (30/37),52% (11/21),33% (1/3),28% (13/46),11% (2/18),50% (1/2),7,71% (41/58),25% (16/64),47% (57/122),3,80% (8/10),9% (1/11),43% (9/21),[],"['5', '5']",[],[],[],1.54
CHALLENGER MEN - SINGLES :  Puerto Vallarta (Mexico),hard,header
25.11.2021,Young D.,0,2,1,,,,1,4,44%,63% (12/19),29% (7/24),0% (0/5),14% (3/22),27% (4/15),0% (0/2),5,44% (19/43),22% (8/37),34% (27/80),1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],3.60
25.11.2021,Tabilo A.,2,6,6,,,,3,1,59%,86% (19/22),67% (10/15),100% (2/2),37% (7/19),54% (13/24),100% (5/5),8,78% (29/37),56% (24/43),66% (53/80),5,100% (7/7),63% (5/8),80% (12/15),"['1', '0', '3', '0']","['1', '0', '3', '0', '6', '1']",[],[],[],1.30
23.11.2021,Young D.,2,6,6,,,,2,1,59%,79% (19/24),65% (11/17),0% (0/1),58% (22/38),40% (4/10),50% (5/10),7,73% (30/41),56% (27/48),64% (57/89),4,88% (7/8),63% (5/8),75% (12/16),"['2', '0', '4', '0', '5', '1']","['2', '1', '6', '3']",[],[],[],0
23.11.2021,Cossu M.,0,1,3,,,,3,1,79%,42% (16/38),50% (5/10),50% (5/10),21% (5/24),29% (5/17),100% (1/1),4,44% (21/48),27% (11/41),36% (32/89),1,38% (3/8),13% (1/8),25% (4/16),"['1', '4']",[],[],[],[],16.00
EXHIBITION - MEN :  World TeamTennis (USA),hard,header
20.11.2021,Young D.,0,2,,,,,[],[],[],[],[],0
20.11.2021,McDonald M.,1,5,,,,,"['4', '2']",[],[],[],[],0
19.11.2021,Young D.,1,5,,,,,"['2', '1', '3', '2']",[],[],[],[],0
19.11.2021,Fritz T.,0,3,,,,,"['2', '2']",[],[],[],[],0
17.11.2021,Young D.,1,5^5,,,,,[],[],[],[],[],0
17.11.2021,Eubanks C.,0,4^4,,,,,[],[],[],[],[],0
16.11.2021,Young D.,0,3,,,,,"['1', '0']",[],[],[],[],0
16.11.2021,Johnson S.,1,5,,,,,"['1', '1', '5', '3']",[],[],[],[],0
15.11.2021,Young D.,0,4^4,,,,,[],[],[],[],[],0
15.11.2021,McDonald M.,1,5^5,,,,,[],[],[],[],[],0
14.11.2021,Young D.,1,5,,,,,"['4', '3']",[],[],[],[],0
14.11.2021,Fritz T.,0,3,,,,,[],[],[],[],[],0
CHALLENGER MEN - SINGLES :  Knoxville (USA),hard,header
10.11.2021,Young D.,0,3,2,,,,1,1,60%,62% (18/29),47% (9/19),57% (4/7),23% (8/35),29% (6/21),0% (0/1),3,56% (27/48),29% (16/56),41% (43/104),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.12
10.11.2021,Nava E.,2,6,6,,,,9,2,63%,77% (27/35),62% (13/21),100% (1/1),38% (11/29),47% (9/19),43% (3/7),7,71% (40/56),44% (21/48),59% (61/104),3,100% (9/9),38% (3/8),71% (12/17),"['4', '2']","['2', '1', '5', '2']",[],[],[],1.35
CHALLENGER MEN - SINGLES :  Knoxville (USA) - Qualification,hard,header
08.11.2021,Young D.,2,6,6,,,,0,3,53%,70% (16/23),55% (11/20),67% (2/3),60% (12/20),68% (13/19),86% (6/7),9,63% (27/43),72% (28/39),67% (55/82),7,86% (6/7),86% (6/7),86% (12/14),"['2', '0', '4', '0', '6', '0']","['3', '1', '5', '1', '6', '2']",[],[],[],1.43
08.11.2021,Monday J.,0,0,2,,,,0,3,51%,40% (8/20),16% (3/19),14% (1/7),30% (7/23),30% (6/20),33% (1/3),3,28% (11/39),37% (16/43),33% (27/82),1,14% (1/7),14% (1/7),14% (2/14),[],"['2', '5']",[],[],[],2.76
08.11.2021,Young D.,2,6,3,6,,,1,5,59%,81% (38/47),56% (18/32),50% (1/2),26% (12/46),31% (10/32),40% (2/5),6,71% (56/79),35% (27/78),53% (83/157),3,93% (13/14),15% (2/13),56% (15/27),"['2', '0']",[],"['3', '1']",[],[],1.24
08.11.2021,Brown A.,1,3,6,3,,,5,5,59%,74% (34/46),53% (17/32),60% (3/5),19% (9/47),28% (9/32),50% (1/2),5,65% (51/78),29% (23/79),47% (74/157),3,85% (11/13),7% (1/14),44% (12/27),[],"['3', '1']",[],[],[],3.96
CHALLENGER MEN - SINGLES :  Las Vegas (USA),hard,header
27.10.2021,Young D.,0,4,4,,,,0,2,73%,70% (26/37),50% (7/14),57% (4/7),23% (7/31),33% (9/27),100% (1/1),6,65% (33/51),31% (18/58),47% (51/109),3,70% (7/10),10% (1/10),40% (8/20),"['3', '5']",[],[],[],[],1.52
27.10.2021,Ito T.,2,6,6,,,,2,2,53%,77% (24/31),59% (16/27),0% (0/1),30% (11/37),36% (5/14),43% (3/7),7,69% (40/58),35% (18/51),53% (58/109),5,90% (9/10),30% (3/10),60% (12/20),"['2', '1', '4', '1']","['2', '1']",[],[],[],2.50
CHALLENGER MEN - SINGLES :  Las Vegas (USA) - Qualification,hard,header
25.10.2021,Young D.,2,7^7,1,7^12,,,2,2,70%,69% (51/74),42% (13/31),33% (2/6),34% (27/80),34% (12/35),25% (2/8),6,61% (64/105),37% (42/115),48% (106/220),3,73% (11/15),13% (2/16),42% (13/31),"['4', '2', '6', '6']",[],[],[],[],1.56
25.10.2021,Redlicki Mi.,1,6^5,6,6^10,,,10,3,70%,66% (53/80),57% (20/35),75% (6/8),31% (23/74),52% (16/31),67% (4/6),6,63% (73/115),39% (41/105),52% (114/220),5,88% (14/16),27% (4/15),58% (18/31),"['4', '5', '6', '5']","['2', '0', '4', '0']",[],[],[],2.33
24.10.2021,Young D.,2,6,3,6,,,1,3,61%,68% (32/47),67% (20/30),50% (2/4),37% (23/62),27% (7/26),50% (3/6),7,68% (52/77),36% (32/88),51% (84/165),3,86% (12/14),21% (3/14),54% (15/28),"['2', '0']",[],"['4', '2', '6', '4']",[],[],2.52
24.10.2021,King D.,1,3,6,4,,,1,2,70%,63% (39/62),65% (17/26),50% (3/6),32% (15/47),23% (7/30),50% (2/4),10,64% (56/88),32% (25/77),49% (81/165),3,79% (11/14),14% (2/14),46% (13/28),[],"['5', '3']","['3', '4']",[],[],1.51
ITF MEN - SINGLES :  M15 Vero Beach,clay,header
22.10.2021,Young D.,0,3,0,,,,"['3', '3']",[],[],[],[],1.27
22.10.2021,Segura M.,1,6,4,,,,"['2', '1', '4', '3', '6', '3']","['2', '0', '4', '0']",[],[],[],3.66
21.10.2021,Young D.,2,6,7,,,,"['2', '1', '5', '2']","['3', '2', '6', '5']",[],[],[],1.38
21.10.2021,Anthrop J.,0,2,5,,,,[],"['4', '4']",[],[],[],3.01
CHALLENGER MEN - SINGLES :  Columbus (USA) - Qualification,hard,header
CHALLENGER MEN - SINGLES :  Cary 2 (USA),hard,header
14.09.2021,Young D.,1,6^3,6,2,,,8,6,68%,72% (44/61),31% (9/29),50% (5/10),22% (12/54),43% (17/40),36% (4/11),7,59% (53/90),35% (33/94),47% (86/184),3,67% (10/15),27% (4/15),47% (14/30),"['2', '2', '5', '5']","['1', '0', '5', '4']",[],[],[],4.76
14.09.2021,Kudla D.,2,7^7,4,6,,,10,4,57%,78% (42/54),48% (19/40),64% (7/11),28% (17/61),48% (14/29),50% (5/10),8,65% (61/94),41% (37/90),53% (98/184),4,73% (11/15),33% (5/15),53% (16/30),"['1', '0', '5', '4']","['4', '4']","['4', '2', '6', '2']",[],[],1.18
ATP - SINGLES :  Winston-Salem (USA) - Qualification,hard,header
22.08.2021,Young D.,0,0,0,,,,1,4,67%,20% (4/20),20% (2/10),33% (3/9),14% (3/21),36% (5/14),0% (0/0),2,20% (6/30),26% (9/35),23% (15/65),0,0% (0/6),0% (0/6),0% (0/12),[],[],[],[],[],2.09
22.08.2021,Wu Tung-Lin,2,6,6,,,,4,1,60%,86% (18/21),57% (8/14),0% (0/0),80% (16/20),40% (4/10),67% (6/9),14,74% (26/35),80% (24/30),77% (50/65),12,100% (6/6),100% (6/6),100% (12/12),"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],1.69
ATP - SINGLES :  Atlanta (USA) - Qualification,hard,header
24.07.2021,Young D.,0,4,1,,,,2,4,63%,53% (20/38),45% (10/22),50% (5/10),0% (0/19),41% (9/22),100% (1/1),5,50% (30/60),27% (11/41),41% (41/101),3,44% (4/9),13% (1/8),29% (5/17),"['3', '5']",[],[],[],[],2.86
24.07.2021,Gojowczyk P.,2,6,6,,,,8,2,46%,100% (19/19),50% (11/22),0% (0/1),47% (18/38),36% (8/22),50% (5/10),9,73% (30/41),50% (30/60),59% (60/101),6,88% (7/8),56% (5/9),71% (12/17),"['1', '0', '3', '0']","['2', '1', '4', '1', '6', '1']",[],[],[],1.45
CHALLENGER MEN - SINGLES :  Cary (USA),hard,header
20.07.2021,Young D.,1,6,4,4,,,1,12,48%,71% (35/49),48% (26/54),55% (6/11),27% (15/56),44% (12/27),57% (4/7),5,59% (61/103),34% (28/83),48% (89/186),4,67% (10/15),27% (4/15),47% (14/30),"['4', '3', '5', '4']","['1', '0']","['3', '2']",[],[],3.12
20.07.2021,Kozlov S.,2,4,6,6,,,7,1,67%,73% (41/56),52% (14/27),43% (3/7),29% (14/49),30% (16/54),45% (5/11),6,66% (55/83),41% (42/103),52% (97/186),3,73% (11/15),33% (5/15),53% (16/30),"['4', '4']","['3', '3', '6', '4']","['3', '3', '6', '4']",[],[],1.35
CHALLENGER MEN - SINGLES :  Orlando 2 (USA),hard,header
07.06.2021,Young D.,0,2,2,,,,0,4,60%,66% (19/29),32% (6/19),0% (0/4),16% (4/25),30% (7/23),0% (0/3),4,52% (25/48),29% (14/48),41% (39/96),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.69
07.06.2021,Polansky P.,2,6,6,,,,4,3,52%,84% (21/25),57% (13/23),100% (3/3),34% (10/29),47% (9/19),100% (4/4),5,71% (34/48),48% (23/48),59% (57/96),5,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '3', '0']","['1', '0', '3', '0']",[],[],[],2.13
CHALLENGER MEN - SINGLES :  Little Rock (USA),hard,header
03.06.2021,Young D.,0,3,0,,,,3,7,70%,46% (13/28),17% (2/12),0% (0/5),22% (7/32),41% (7/17),0% (0/3),3,38% (15/40),31% (15/49),34% (30/89),1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],3.80
03.06.2021,Escobedo E.,2,6,6,,,,8,1,65%,78% (25/32),53% (9/17),100% (3/3),54% (15/28),25% (3/12),100% (5/5),14,69% (34/49),63% (25/40),66% (59/89),8,100% (7/7),63% (5/8),80% (12/15),"['2', '1', '6', '3']","['2', '0', '4', '0', '6', '0']",[],[],[],1.27
CHALLENGER MEN - SINGLES :  Tallahassee (USA),clay,header
20.04.2021,Young D.,1,6,3,3,,,1,7,49%,63% (26/41),50% (21/42),38% (3/8),33% (18/54),50% (14/28),67% (4/6),5,57% (47/83),43% (35/82),50% (82/165),6,62% (8/13),31% (4/13),46% (12/26),"['3', '2', '5', '2']","['1', '0']","['3', '3']",[],[],1.90
20.04.2021,Harrison R.,2,2,6,6,,,7,3,66%,67% (36/54),39% (11/28),33% (2/6),37% (15/41),33% (14/42),63% (5/8),6,57% (47/82),43% (36/83),50% (83/165),3,69% (9/13),38% (5/13),54% (14/26),[],"['1', '1', '4', '2']","['3', '2', '4', '3', '6', '3']",[],[],1.90
CHALLENGER MEN - SINGLES :  Tallahassee (USA) - Qualification,clay,header
19.04.2021,Young D.,0,4,2,,,,1,4,66%,58% (18/31),25% (4/16),38% (3/8),32% (14/44),69% (9/13),67% (2/3),5,47% (22/47),40% (23/57),43% (45/104),2,44% (4/9),22% (2/9),33% (6/18),"['4', '2']","['1', '3']",[],[],[],2.24
19.04.2021,Jianu F. C.,2,6,6,,,,5,0,77%,68% (30/44),31% (4/13),33% (1/3),42% (13/31),50% (8/16),63% (5/8),5,60% (34/57),53% (25/47),57% (59/104),7,78% (7/9),56% (5/9),67% (12/18),"['3', '4', '5', '4']","['1', '0', '3', '0', '4', '1']",[],[],[],1.65
19.04.2021,Young D.,2,6,6,,,,3,5,67%,79% (22/28),50% (7/14),0% (0/1),45% (14/31),60% (15/25),50% (5/10),7,69% (29/42),55% (31/56),61% (60/98),5,88% (7/8),71% (5/7),80% (12/15),"['3', '1', '5', '1']","['2', '1', '3', '2', '5', '2']",[],[],[],1.35
19.04.2021,King E.,0,1,2,,,,2,2,55%,55% (17/31),32% (8/25),50% (5/10),21% (6/28),14% (2/14),100% (1/1),4,45% (25/56),31% (13/42),39% (38/98),1,29% (2/7),13% (1/8),20% (3/15),[],"['2', '2']",[],[],[],3.13
CHALLENGER MEN - SINGLES :  Cleveland (USA),hard,header
18.03.2021,Young D.,0,5,5,,,,2,7,64%,60% (33/55),35% (11/31),40% (4/10),23% (8/35),50% (15/30),80% (4/5),10,51% (44/86),42% (27/65),47% (71/151),3,50% (6/12),33% (4/12),42% (10/24),"['3', '3']","['3', '1', '4', '4', '5', '5']",[],[],[],2.30
18.03.2021,Galarneau A.,2,7,7,,,,9,4,54%,77% (27/35),37% (11/30),20% (1/5),40% (22/55),42% (13/31),60% (6/10),8,58% (38/65),49% (42/86),53% (80/151),3,67% (8/12),50% (6/12),58% (14/24),"['1', '0', '6', '5']","['2', '3', '4', '3', '5', '4', '6', '5']",[],[],[],1.63
16.03.2021,Young D.,2,6,6^5,7,,,0,7,55%,70% (44/63),53% (27/51),40% (2/5),38% (27/72),36% (14/39),45% (5/11),7,62% (71/114),40% (44/111),51% (115/225),3,82% (14/17),31% (5/16),58% (19/33),"['3', '1']","['3', '4', '6', '5']","['4', '2', '7', '5']",[],[],2.04
16.03.2021,Soeda G.,1,3,7^7,5,,,4,4,65%,64% (46/72),54% (21/39),55% (6/11),30% (19/63),33% (17/51),60% (3/5),5,60% (67/111),38% (43/114),49% (110/225),3,69% (11/16),18% (3/17),42% (14/33),[],"['2', '0', '6', '6']","['4', '5']",[],[],1.75
ATP - SINGLES :  Delray Beach (USA),hard,header
09.01.2021,Young D.,0,3,4,,,,4,6,59%,65% (28/43),37% (11/30),50% (4/8),23% (6/26),32% (8/25),50% (1/2),4,53% (39/73),29% (15/51),44% (54/124),2,60% (6/10),11% (1/9),37% (7/19),[],"['1', '2']",[],[],[],3.96
09.01.2021,Tiafoe F.,2,6,6,,,,2,1,51%,77% (20/26),64% (16/25),50% (1/2),35% (15/43),43% (13/30),50% (4/8),6,71% (36/51),47% (34/73),56% (70/124),4,89% (8/9),40% (4/10),63% (12/19),"['3', '2', '6', '3']","['2', '0', '6', '4']",[],[],[],1.27
ATP - SINGLES :  Delray Beach (USA) - Qualification,hard,header
06.01.2021,Young D.,2,4,6,6,,,"['3', '5']","['4', '4', '6', '4']","['2', '2', '5', '3', '6', '4']",[],[],2.06
06.01.2021,Kozlov S.,1,6,4,4,,,"['2', '1', '5', '2']","['3', '2']","['2', '1', '4', '5']",[],[],1.80
05.01.2021,Young D.,2,3,6,6,,,"['3', '3']","['5', '4']","['1', '0', '3', '0']",[],[],1.45
05.01.2021,Sakamoto P.,1,6,4,2,,,"['3', '2', '4', '3', '6', '3']",[],[],[],[],2.86
EXHIBITION - MEN :  Others matches (World),-,header
17.09.2020,Young D.,2,6,6,,,,"['2', '0', '5', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],1.18
17.09.2020,Roelofse R.,0,1,1,,,,[],[],[],[],[],4.44
16.09.2020,Young D.,2,6,6,,,,"['3', '1']","['3', '2']",[],[],[],1.01
16.09.2020,Lovett K.,0,3,4,,,,[],[],[],[],[],18.00
14.09.2020,Young D.,2,6,6,,,,"['3', '1', '6', '4']","['2', '0', '5', '3']",[],[],[],0
14.09.2020,Redlicki Mi.,0,4,3,,,,"['2', '3']","['1', '2']",[],[],[],0
30.08.2020,Young D.,2,6,6,,,,"['1', '0', '4', '3']","['1', '0', '5', '4']",[],[],[],1.23
30.08.2020,Pannu K.,0,4,4,,,,"['1', '1']","['1', '1']",[],[],[],3.94
29.08.2020,Young D.,2,6,6,,,,"['1', '0', '4', '1', '5', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],0
29.08.2020,Pasha N.,0,2,0,,,,"['2', '4']",[],[],[],[],0
28.08.2020,Young D.,2,6,6,,,,"['2', '1', '5', '2']","['1', '2', '3', '2', '4', '3', '6', '3']",[],[],[],0
28.08.2020,Redlicki Mi.,0,2,3,,,,[],"['2', '0', '3', '3']",[],[],[],0
28.08.2020,Young D.,2,7^7,6,,,,"['1', '0', '2', '1']","['3', '1', '6', '2']",[],[],[],1.46
28.08.2020,Redlicki Mi.,0,6^5,2,,,,"['1', '1', '5', '5']",[],[],[],[],2.62
27.08.2020,Young D.,2,6,4,10,,,"['1', '2', '3', '2', '6', '3']","['4', '2']","['1', '1', '4', '3', '6', '5', '9', '5']",[],[],2.49
27.08.2020,King K.,1,3,6,6,,,"['2', '0']","['3', '4', '5', '4']","['1', '0', '4', '5']",[],[],1.51
26.08.2020,Young D.,2,7^7,6,,,,[],"['2', '1']",[],[],[],2.73
26.08.2020,Torpegaard M.,0,6^2,4,,,,[],[],[],[],[],1.41
EXHIBITION - MEN :  Exo-Tennis (USA) (World),hard,header
26.05.2020,Young D.,2,7^9,2,10,,,"['1', '0']",[],"['6', '4', '7', '4', '10', '4']",[],[],2.04
26.05.2020,Eubanks C.,1,6^7,6,4,,,"['4', '4']","['3', '2', '5', '2']",[],[],[],1.78
25.05.2020,Young D.,2,6,6,,,,"['3', '3', '4', '4', '6', '4']","['2', '0', '4', '0']",[],[],[],1.11
25.05.2020,Roelofse R.,0,4,1,,,,"['1', '0', '4', '3']",[],[],[],[],5.75
25.05.2020,Young D.,2,6,6,,,,"['2', '0', '4', '0', '6', '2']","['4', '2']",[],[],[],1.10
25.05.2020,Reese H.,0,2,3,,,,"['2', '5']",[],[],[],[],5.95
24.05.2020,Young D.,1,4,7,6,,,[],"['4', '4', '5', '5', '7', '5']","['2', '1', '4', '3', '6', '5']",[],[],3.20
24.05.2020,King K.,2,6,5,10,,,"['1', '0']","['2', '1', '5', '4']","['2', '3', '4', '4', '6', '6', '7', '6', '10', '6']",[],[],1.32
24.05.2020,Young D.,2,6,6,,,,"['1', '0', '4', '1']","['5', '4']",[],[],[],2.39
24.05.2020,Eubanks C.,0,2,4,,,,[],[],[],[],[],1.53
23.05.2020,Young D.,2,6,6,,,,"['2', '0', '4', '0']","['3', '2', '5', '2']",[],[],[],1.42
23.05.2020,Lovett K.,0,1,2,,,,[],[],[],[],[],2.71
23.05.2020,Young D.,2,7,6,,,,"['4', '4', '7', '5']","['2', '0', '6', '2']",[],[],[],0
23.05.2020,Pasha N.,0,5,2,,,,"['1', '0']",[],[],[],[],0
22.05.2020,Young D.,2,7,6,,,,"['4', '2', '7', '5']","['3', '1', '5', '1']",[],[],[],0
22.05.2020,Johns G.,0,5,1,,,,"['4', '5']",[],[],[],[],0
18.05.2020,Young D.,2,6,6,,,,"['1', '0']","['2', '1']",[],[],[],0
18.05.2020,Roelofse R.,0,4,4,,,,[],[],[],[],[],0
17.05.2020,Young D.,2,6,6,,,,"['4', '4', '6', '4']","['3', '1', '5', '1']",[],[],[],1.62
17.05.2020,Roelofse R.,0,4,1,,,,"['3', '2']",[],[],[],[],2.21
17.05.2020,Young D.,0,1,1,,,,[],[],[],[],[],0
17.05.2020,Pannu K.,2,6,6,,,,"['3', '1', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],0
16.05.2020,Young D.,0,2,1,,,,"['2', '3']","['1', '0']",[],[],[],2.86
16.05.2020,King K.,2,6,6,,,,"['3', '1', '4', '2', '6', '2']","['1', '1', '3', '1', '5', '1']",[],[],[],1.38
16.05.2020,Young D.,1,6^5,7,6,,,"['2', '1']","['4', '4', '7', '5']","['3', '8']",[],[],2.18
16.05.2020,Eubanks C.,2,7^7,5,10,,,"['5', '5']","['2', '1']","['1', '0', '6', '2', '7', '2', '10', '6']",[],[],1.59
15.05.2020,Young D.,2,6,6,,,,"['2', '0', '4', '0']","['1', '0', '3', '0']",[],[],[],2.14
15.05.2020,Blumberg W.,0,1,2,,,,[],[],[],[],[],1.63
15.05.2020,Young D.,2,6,6,,,,"['2', '2', '6', '4']","['1', '1', '3', '1', '5', '1']",[],[],[],1.28
15.05.2020,Pasha N.,0,4,1,,,,"['1', '0']","['1', '0']",[],[],[],3.42
14.05.2020,Young D.,0,2,1,,,,[],[],[],[],[],1.20
14.05.2020,Bryde T.,2,6,6,,,,"['4', '2', '6', '2']","['3', '1', '5', '1']",[],[],[],4.14
CHALLENGER MEN - SINGLES :  Monterrey (Mexico),hard,header
04.03.2020,Young D.,0,3,1,,,,[],[],[],[],[],2.38
