Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
11.06.,Takamisawa T.,2,,,,,,"['3', '2', '6', '3']","['1', '1', '3', '1', '5', '1']",[],[],[],-
13.11.2019,Sasikumar M.,2,,,,,,"['2', '0', '4', '2', '6', '2']","['4', '2']",[],[],[],1.12
13.11.2019,Matsui T.,0,,,,,,"['2', '3']",[],[],[],[],6.10
11.11.2019,Matsui T.,2,,,,,,[],"['2', '2', '5', '3']","['4', '3']",[],[],4.28
11.11.2019,Patael B.,1,,,,,,"['2', '1']","['1', '0']",[],[],[],1.21
30.10.2019,Tseng C. H.,1,,,,,,[],"['2', '1']",[],[],[],1.03
30.10.2019,Matsui T.,0,,,,,,[],[],[],[],[],11.50
23.10.2019,Jung J.,2,,,,,,"['3', '2', '5', '2']","['1', '0', '3', '0']",[],[],[],1.06
23.10.2019,Matsui T.,0,,,,,,[],[],[],[],[],8.20
22.10.2019,Matsui T.,2,,,,,,[],"['3', '1', '5', '1']","['1', '0']",[],[],1.67
22.10.2019,Wu H.,1,,,,,,"['2', '1']",[],[],[],[],1.87
08.08.2019,Shimabukuro S.,1,,,,,,"['4', '3']","['1', '0']",[],[],[],1.27
08.08.2019,Matsui T.,0,,,,,,[],[],[],[],[],3.66
07.08.2019,Matsui T.,2,,,,,,[],[],[],[],[],3.72
07.08.2019,Ochi M.,0,,,,,,[],[],[],[],[],1.26
06.08.2019,Matsui T.,2,,,,,,"['3', '1']","['4', '5']",[],[],[],1.54
06.08.2019,Fruttero J.,0,,,,,,[],"['3', '1']",[],[],[],2.36
31.07.2019,Myneni S.,1,,,,,,"['2', '0']",[],[],[],[],1.07
31.07.2019,Matsui T.,0,,,,,,[],[],[],[],[],8.20
30.07.2019,Matsui T.,2,,,,,,[],"['3', '2']",[],[],[],3.66
30.07.2019,Sureshkumar M.,0,,,,,,[],[],[],[],[],1.25
10.07.2019,Couacaud E.,2,,,,,,"['2', '0']","['1', '0', '5', '2']",[],[],[],1.07
10.07.2019,Matsui T.,0,,,,,,[],[],[],[],[],7.90
09.07.2019,Matsui T.,2,,,,,,[],"['5', '4']",[],[],[],5.15
09.07.2019,Lebedev A.,0,,,,,,[],[],[],[],[],1.14
08.08.2017,Milojevic N.,1,,,,,,"['2', '1', '4', '1']",[],[],[],[],1.04
08.08.2017,Matsui T.,0,,,,,,[],[],[],[],[],11.50
