14.01.2019,Anderson K.,3,6,5,6,6,,14,5,65%,75% (53/71),51% (20/39),71% (5/7),37% (29/78),62% (21/34),47% (7/15),47,38,70% (16/23),7,66% (73/110),46% (51/112),56% (124/222),4,89% (16/18),39% (7/18),64% (23/36),"['4', '2']","['3', '2']","['1', '0', '3', '0']","['1', '0', '4', '1', '6', '1']",[],1.06
14.01.2019,Mannarino A.,1,3,7,2,1,,5,1,70%,63% (49/78),35% (12/34),53% (8/15),25% (18/71),36% (14/39),29% (2/7),33,35,70% (7/10),5,54% (61/112),34% (37/110),44% (98/222),2,61% (11/18),11% (2/18),36% (13/36),[],"['3', '3', '7', '5']",[],[],[],10.00
EXHIBITION - MEN :  Kooyong (Australia),hard,header
ATP - SINGLES :  Pune (India),hard,header
05.01.2019,Anderson K.,2,7^7,6^2,7^7,,,21,6,63%,88% (57/65),67% (26/39),0% (0/0),11% (9/83),43% (15/35),0% (0/8),6,80% (83/104),24% (28/118),50% (111/222),1,100% (18/18),0% (0/18),50% (18/36),[],[],[],[],[],1.27
05.01.2019,Karlovic I.,1,6^4,7^7,6^5,,,36,4,70%,89% (74/83),46% (16/35),100% (8/8),12% (8/65),18% (7/39),0% (0/0),5,76% (90/118),20% (21/104),50% (111/222),1,100% (18/18),0% (0/18),50% (18/36),[],[],[],[],[],3.88
04.01.2019,Anderson K.,2,6,7^7,,,,21,2,63%,80% (43/54),44% (14/32),90% (9/10),24% (8/34),55% (12/22),100% (2/2),8,66% (57/86),36% (20/56),54% (77/142),3,91% (10/11),20% (2/10),57% (12/21),"['5', '3']","['3', '2']",[],[],[],1.40
04.01.2019,Simon G.,0,3,6^3,,,,1,0,61%,76% (26/34),45% (10/22),0% (0/2),20% (11/54),50% (16/32),10% (1/10),6,64% (36/56),34% (29/86),46% (65/142),3,80% (8/10),9% (1/11),43% (9/21),[],"['4', '4']",[],[],[],3.07
03.01.2019,Anderson K.,2,6,6,,,,14,1,65%,82% (27/33),50% (9/18),50% (1/2),38% (10/26),53% (9/17),100% (4/4),15,71% (36/51),47% (20/43),60% (56/94),5,89% (8/9),44% (4/9),67% (12/18),"['2', '1', '4', '1', '6', '3']","['3', '1']",[],[],[],1.37
03.01.2019,Munar J.,0,3,3,,,,3,1,60%,62% (16/26),41% (7/17),0% (0/4),18% (6/33),44% (8/18),50% (1/2),5,53% (23/43),29% (15/51),40% (38/94),2,56% (5/9),11% (1/9),33% (6/18),"['3', '5']",[],[],[],[],3.36
02.01.2019,Anderson K.,2,7^7,7^8,,,,20,2,67%,81% (44/54),59% (16/27),50% (1/2),25% (16/63),44% (16/36),14% (1/7),8,74% (60/81),36% (36/99),53% (96/180),3,92% (11/12),8% (1/12),50% (12/24),"['3', '1']",[],[],[],[],1.27
02.01.2019,Djere L.,0,6^3,6^6,,,,6,3,64%,75% (47/63),44% (16/36),86% (6/7),19% (10/54),33% (9/27),50% (1/2),5,64% (63/99),26% (21/81),47% (84/180),3,92% (11/12),8% (1/12),50% (12/24),"['3', '4']",[],[],[],[],3.80
EXHIBITION - MEN :  Abu Dhabi (United Arab Emirates),hard,header
29.12.2018,Anderson K.,1,6,5,5,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['5', '4']",[],[],[],[],4.16
29.12.2018,Djokovic N.,2,4,7,7,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['7', '5']","['7', '5']",[],[],1.22
28.12.2018,Anderson K.,2,4,6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '4']","['4', '2']","['5', '4']",[],[],2.01
28.12.2018,Nadal R.,1,6,3,4,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '3', '5', '4']",[],[],[],[],1.66
27.12.2018,Anderson K.,2,6^4,6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2']","['1', '0', '3', '0']","['1', '0', '3', '0', '6', '1']",[],[],1.27
27.12.2018,Chung H.,1,7^7,2,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '5']",[],[],[],[],3.68
ATP - SINGLES :  Finals - London (World) - Play Offs,hard,header
18.11.2018,Anderson K.,0,2,2,,,,4,3,55%,70% (23/33),26% (7/27),56% (5/9),15% (4/27),17% (2/12),0% (0/0),12,27,3,50% (30/60),18% (7/39),37% (37/99),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],6.65
18.11.2018,Djokovic N.,2,6,6,,,,6,1,69%,85% (23/27),75% (9/12),0% (0/0),30% (10/33),63% (17/27),44% (4/9),18,14,6,82% (32/39),50% (30/60),63% (62/99),5,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '5', '2']","['1', '0', '4', '1']",[],[],[],1.12
ATP - SINGLES :  Finals - London (World),hard,header
16.11.2018,Anderson K.,0,4,3,,,,10,2,55%,73% (22/30),32% (8/25),33% (2/6),21% (6/29),33% (7/21),25% (1/4),13,24,6,55% (30/55),28% (14/50),42% (44/105),1,60% (6/10),11% (1/9),37% (7/19),"['4', '4']",[],[],[],[],3.07
16.11.2018,Federer R.,2,6,6,,,,3,1,58%,79% (23/29),62% (13/21),75% (3/4),27% (8/30),60% (15/25),67% (4/6),18,14,10,72% (36/50),45% (25/55),58% (61/105),4,89% (8/9),40% (4/10),63% (12/19),"['4', '3', '5', '4']","['4', '3', '6', '3']",[],[],[],1.40
13.11.2018,Anderson K.,2,6,6,,,,10,0,78%,82% (23/28),63% (5/8),0% (0/0),50% (11/22),56% (15/27),42% (5/12),15,12,9,78% (28/36),57% (28/49),66% (56/85),11,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '4', '0', '6', '0']","['2', '0', '4', '0']",[],[],[],2.15
13.11.2018,Nishikori K.,0,0,1,,,,2,2,45%,50% (11/22),37% (10/27),58% (7/12),18% (5/28),38% (3/8),0% (0/0),10,24,4,43% (21/49),22% (8/36),34% (29/85),1,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],1.61
11.11.2018,Anderson K.,2,6,7^12,,,,13,4,61%,91% (40/44),57% (16/28),0% (0/0),20% (8/41),30% (9/30),14% (1/7),30,22,6,78% (56/72),28% (20/71),53% (76/143),3,100% (11/11),10% (1/10),57% (12/21),"['3', '1']",[],[],[],[],1.80
11.11.2018,Thiem D.,0,3,6^10,,,,5,3,58%,80% (33/41),60% (18/30),86% (6/7),9% (4/44),29% (8/28),0% (0/0),23,22,5,72% (51/71),22% (16/72),47% (67/143),1,90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],2.06
ATP - SINGLES :  Paris (France),hard,header
02.11.2018,Anderson K.,0,4,4,,,,12,1,63%,79% (26/33),58% (11/19),33% (1/3),14% (4/29),23% (5/22),0% (0/0),5,71% (37/52),22% (11/51),47% (48/103),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.17
02.11.2018,Nishikori K.,2,6,6,,,,1,2,57%,86% (25/29),68% (15/22),0% (0/0),21% (7/33),37% (7/19),67% (2/3),7,78% (40/51),29% (15/52),53% (55/103),3,100% (10/10),20% (2/10),60% (12/20),"['1', '0']","['5', '4']",[],[],[],1.72
31.10.2018,Anderson K.,2,6,6^3,7^7,,,18,4,69%,86% (63/73),52% (17/33),100% (3/3),20% (11/54),24% (12/49),33% (1/3),6,75% (80/106),29% (30/103),53% (110/209),3,100% (17/17),6% (1/16),55% (18/33),"['5', '3']",[],[],[],[],1.54
31.10.2018,Basilashvili N.,1,3,7^7,6^3,,,6,7,52%,80% (43/54),61% (30/49),67% (2/3),14% (10/73),36% (12/33),0% (0/3),7,71% (73/103),25% (26/106),47% (99/209),1,94% (15/16),0% (0/17),45% (15/33),[],[],[],[],[],2.56
ATP - SINGLES :  Vienna (Austria),hard,header
28.10.2018,Anderson K.,2,6,7^7,,,,13,1,58%,91% (39/43),48% (15/31),100% (2/2),32% (15/47),26% (8/31),14% (1/7),6,73% (54/74),33% (26/78),53% (80/152),3,100% (11/11),10% (1/10),57% (12/21),"['3', '1']",[],[],[],[],2.83
28.10.2018,Nishikori K.,0,3,6^3,,,,2,3,60%,68% (32/47),65% (20/31),86% (6/7),9% (4/43),48% (15/31),0% (0/2),5,67% (52/78),27% (20/74),47% (72/152),1,90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],1.48
27.10.2018,Anderson K.,2,6,3,6,,,19,1,71%,77% (50/65),38% (10/26),50% (2/4),23% (13/56),38% (15/39),30% (3/10),8,66% (60/91),38% (36/95),52% (96/186),3,86% (12/14),21% (3/14),54% (15/28),"['2', '0']","['3', '4']","['6', '4']",[],[],1.49
27.10.2018,Verdasco F.,1,3,6,4,,,7,8,59%,77% (43/56),41% (16/39),70% (7/10),23% (15/65),58% (15/26),50% (2/4),6,62% (59/95),34% (31/91),48% (90/186),2,79% (11/14),14% (2/14),46% (13/28),[],"['4', '2', '5', '3']",[],[],[],2.71
26.10.2018,Anderson K.,1,7^7,1,,,,12,0,68%,88% (23/26),83% (10/12),0% (0/0),29% (12/42),29% (4/14),0% (0/3),5,87% (33/38),29% (16/56),52% (49/94),1,100% (7/7),0% (0/8),47% (7/15),[],[],[],[],[],1.80
26.10.2018,Coric B.,0,6^2,2,,,,2,0,75%,71% (30/42),71% (10/14),100% (3/3),12% (3/26),17% (2/12),0% (0/0),4,71% (40/56),13% (5/38),48% (45/94),1,100% (8/8),0% (0/7),53% (8/15),[],[],[],[],[],2.06
22.10.2018,Anderson K.,2,4,7^8,6,,,25,4,66%,79% (48/61),66% (21/32),86% (6/7),20% (12/59),29% (14/49),29% (2/7),7,74% (69/93),34% (37/108),53% (106/201),4,93% (14/15),13% (2/16),52% (16/31),[],[],"['4', '3', '6', '3']",[],[],1.40
22.10.2018,Basilashvili N.,1,6,6^6,3,,,11,11,55%,80% (47/59),49% (24/49),71% (5/7),21% (13/61),22% (7/32),14% (1/7),5,66% (71/108),26% (24/93),47% (95/201),3,88% (14/16),7% (1/15),48% (15/31),"['2', '1']",[],[],[],[],3.16
ATP - SINGLES :  Shanghai (China),hard,header
12.10.2018,Anderson K.,0,6^1,3,,,,16,4,64%,77% (36/47),38% (10/26),50% (1/2),15% (7/47),33% (6/18),0% (0/1),4,63% (46/73),22% (14/65),43% (60/138),1,90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],5.00
12.10.2018,Djokovic N.,2,7^7,6,,,,8,1,72%,85% (40/47),61% (11/18),100% (1/1),23% (11/47),46% (12/26),50% (1/2),10,78% (51/65),37% (27/73),57% (78/138),5,100% (11/11),10% (1/10),57% (12/21),[],"['2', '0']",[],[],[],1.18
11.10.2018,Anderson K.,2,6,7^7,,,,10,2,73%,82% (37/45),47% (8/17),67% (2/3),27% (12/44),47% (14/30),50% (2/4),9,73% (45/62),36% (27/74),53% (72/136),3,91% (10/11),18% (2/11),55% (12/22),"['2', '0', '6', '4']",[],[],[],[],1.65
11.10.2018,Tsitsipas S.,0,4,6^1,,,,5,1,59%,73% (32/44),50% (15/30),50% (2/4),18% (8/45),41% (7/17),33% (1/3),6,64% (47/74),27% (17/62),47% (64/136),2,82% (9/11),9% (1/11),45% (10/22),"['4', '5']",[],[],[],[],2.33
10.10.2018,Anderson K.,2,6,6,,,,14,3,69%,87% (27/31),64% (9/14),0% (0/0),53% (17/32),26% (5/19),100% (3/3),6,80% (36/45),47% (24/51),63% (60/96),5,100% (9/9),38% (3/8),71% (12/17),"['4', '2']","['3', '2', '5', '2']",[],[],[],1.34
10.10.2018,Kukushkin M.,0,3,2,,,,1,2,63%,47% (15/32),63% (12/19),0% (0/3),13% (4/31),14% (2/14),0% (0/0),3,53% (27/51),20% (9/45),38% (36/96),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.14
ATP - SINGLES :  Tokyo (Japan),hard,header
05.10.2018,Anderson K.,0,6^6,6^4,,,,22,1,70%,67% (41/61),54% (14/26),50% (2/4),20% (8/40),26% (9/35),67% (2/3),8,63% (55/87),32% (24/75),49% (79/162),2,83% (10/12),17% (2/12),50% (12/24),"['4', '4']","['6', '5']",[],[],[],1.78
05.10.2018,Gasquet R.,2,7^8,7^7,,,,6,7,53%,80% (32/40),54% (19/35),33% (1/3),33% (20/61),42% (11/26),50% (2/4),6,68% (51/75),37% (32/87),51% (83/162),3,83% (10/12),17% (2/12),50% (12/24),"['4', '3']","['6', '6']",[],[],[],2.14
04.10.2018,Anderson K.,2,6,3,6,,,18,2,67%,80% (39/49),54% (13/24),50% (1/2),36% (22/61),41% (21/51),23% (3/13),7,71% (52/73),43% (48/112),54% (100/185),3,92% (12/13),23% (3/13),58% (15/26),"['4', '2']",[],"['2', '0', '6', '2']",[],[],1.42
04.10.2018,Tiafoe F.,1,3,6,2,,,9,5,54%,64% (39/61),49% (25/51),77% (10/13),20% (10/49),38% (9/24),50% (1/2),4,57% (64/112),29% (21/73),46% (85/185),3,77% (10/13),8% (1/13),42% (11/26),[],"['4', '2']",[],[],[],2.80
03.10.2018,Anderson K.,2,4,7^7,6,,,22,4,62%,79% (48/61),51% (19/37),83% (5/6),25% (14/56),28% (8/29),40% (2/5),7,68% (67/98),31% (26/85),51% (93/183),3,93% (14/15),13% (2/15),53% (16/30),[],[],"['2', '1', '5', '2']",[],[],1.20
03.10.2018,Ebden M.,1,6,6^1,2,,,4,4,66%,75% (42/56),59% (17/29),60% (3/5),21% (13/61),38% (14/37),17% (1/6),5,69% (59/85),32% (31/98),49% (90/183),3,87% (13/15),7% (1/15),47% (14/30),"['4', '3']",[],[],[],[],4.82
ATP - SINGLES :  Laver Cup (World),hard,header
24.09.2018,Anderson K.,1,7^7,5,7,,,6,0,66%,67% (37/55),68% (19/28),67% (2/3),35% (24/69),19% (5/26),0% (0/6),5,67% (56/83),35% (33/95),50% (89/178),1,92% (11/12),0% (0/12),46% (11/24),[],[],"['1', '0', '3', '2', '5', '4', '7', '5']",[],[],2.06
24.09.2018,Zverev A.,2,6^3,7,10,,,6,4,73%,65% (45/69),65% (17/26),100% (6/6),33% (18/55),32% (9/28),33% (1/3),5,65% (62/95),33% (27/83),50% (89/178),2,100% (12/12),8% (1/12),54% (13/24),[],"['7', '5']","['1', '1', '3', '4', '5', '5', '7', '7', '8', '7']",[],[],1.77
23.09.2018,Anderson K.,2,7^7,5,10,,,17,1,68%,74% (43/58),67% (18/27),75% (3/4),22% (11/51),13% (3/23),0% (0/1),5,72% (61/85),22% (16/74),48% (77/159),3,92% (11/12),0% (0/12),46% (11/24),[],[],"['2', '1', '6', '4', '9', '5']",[],[],3.60
23.09.2018,Djokovic N.,1,6^5,7,6,,,6,2,69%,78% (40/51),78% (18/23),100% (1/1),26% (15/58),30% (8/27),25% (1/4),4,78% (58/74),28% (24/85),52% (82/159),3,100% (12/12),8% (1/12),54% (13/24),[],"['6', '5']","['2', '3']",[],[],1.32
ATP - SINGLES :  US Open (USA),hard,header
02.09.2018,Anderson K.,0,5,2,6^2,,,7,2,69%,72% (53/74),44% (15/34),67% (6/9),9% (4/45),26% (12/46),0% (0/0),40,27,69% (34/49),5,63% (68/108),22% (20/91),44% (88/199),1,81% (13/16),0% (0/16),41% (13/32),[],[],[],[],[],1.69
02.09.2018,Thiem D.,3,7,6,7^7,,,7,4,49%,91% (41/45),65% (30/46),0% (0/0),28% (21/74),50% (17/34),33% (3/9),42,13,86% (19/22),8,78% (71/91),37% (40/108),56% (111/199),5,100% (16/16),19% (3/16),59% (19/32),"['6', '5']","['1', '0', '5', '2']",[],[],[],2.39
01.09.2018,Anderson K.,3,4,6,6,4,6,13,1,70%,75% (77/103),59% (26/44),78% (7/9),24% (20/84),33% (19/58),43% (3/7),31,32,61% (14/23),7,71% (103/146),33% (47/142),52% (149/288),3,92% (23/25),13% (3/24),53% (26/49),[],"['4', '2']","['4', '3']",[],"['2', '1']",1.46
01.09.2018,Shapovalov D.,2,6,3,4,6,4,13,8,59%,76% (64/84),53% (31/58),57% (4/7),24% (25/103),39% (17/44),22% (2/9),59,42,55% (18/33),6,67% (95/142),29% (43/146),48% (138/288),3,88% (21/24),8% (2/25),47% (23/49),"['2', '1']",[],[],"['6', '4']",[],3.08
30.08.2018,Anderson K.,3,6,6,6,,,18,5,59%,84% (43/51),51% (18/35),0% (0/0),29% (12/41),26% (9/34),44% (4/9),39,22,78% (14/18),6,71% (61/86),32% (24/75),53% (85/161),5,100% (14/14),29% (4/14),64% (18/28),"['2', '1', '5', '2']","['1', '0']","['3', '2']",[],[],1.29
30.08.2018,Chardy J.,0,2,4,4,,,9,3,55%,71% (29/41),65% (22/34),56% (5/9),16% (8/51),34% (12/35),0% (0/0),28,23,60% (9/15),5,68% (51/75),29% (25/86),47% (76/161),1,71% (10/14),0% (0/14),36% (10/28),[],[],[],[],[],3.84
28.08.2018,Anderson K.,3,7^7,5,4,6,6,28,7,58%,77% (83/108),56% (43/77),82% (9/11),20% (17/85),25% (16/64),18% (2/11),76,44,56% (24/43),6,68% (126/185),26% (39/149),49% (165/334),3,93% (25/27),8% (2/26),51% (27/53),[],[],[],"['5', '3']","['3', '2']",1.23
28.08.2018,Harrison R.,2,6^4,7,6,3,4,15,6,57%,80% (68/85),66% (42/64),82% (9/11),23% (25/108),35% (27/77),18% (2/11),66,27,81% (22/27),9,74% (110/149),32% (59/185),51% (169/334),3,92% (24/26),7% (2/27),49% (26/53),[],"['6', '5']","['2', '1']",[],[],4.48
ATP - SINGLES :  Cincinnati (USA),hard,header
17.08.2018,Anderson K.,0,2,4,,,,9,2,49%,74% (20/27),39% (11/28),40% (2/5),14% (5/35),27% (3/11),0% (0/0),4,56% (31/55),22% (10/46),41% (41/101),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.51
17.08.2018,Goffin D.,2,6,6,,,,3,2,76%,86% (30/35),55% (6/11),0% (0/0),26% (7/27),54% (15/28),60% (3/5),5,78% (36/46),44% (24/55),59% (60/101),3,100% (9/9),33% (3/9),67% (12/18),"['1', '0', '4', '1']","['5', '4']",[],[],[],2.59
15.08.2018,Anderson K.,2,7^8,6,,,,7,2,60%,95% (35/37),48% (12/25),100% (1/1),24% (8/33),36% (12/33),50% (2/4),6,76% (47/62),35% (23/66),55% (70/128),4,100% (10/10),20% (2/10),60% (12/20),[],"['4', '2', '6', '2']",[],[],[],1.33
15.08.2018,Chardy J.,0,6^6,2,,,,5,3,50%,76% (25/33),55% (18/33),50% (2/4),5% (2/37),44% (11/25),0% (0/1),5,65% (43/66),24% (15/62),45% (58/128),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],3.52
ATP - SINGLES :  Toronto (Canada),hard,header
12.08.2018,Anderson K.,1,7^7,4,6^7,,,10,3,58%,83% (49/59),65% (28/43),67% (2/3),26% (19/73),32% (16/50),0% (0/4),10,75% (77/102),30% (37/123),51% (114/225),3,94% (16/17),0% (0/17),47% (16/34),[],[],[],[],[],1.42
12.08.2018,Tsitsipas S.,2,6^4,6,7^9,,,7,2,59%,74% (54/73),64% (32/50),100% (4/4),17% (10/59),28% (12/43),33% (1/3),6,70% (86/123),25% (25/102),49% (111/225),3,100% (17/17),6% (1/17),53% (18/34),[],"['2', '1']",[],[],[],2.80
10.08.2018,Anderson K.,2,6,6,,,,12,0,60%,81% (22/27),61% (11/18),0% (0/0),43% (10/23),39% (9/23),57% (4/7),7,73% (33/45),48% (22/46),60% (55/91),7,100% (8/8),50% (4/8),75% (12/16),"['3', '2', '5', '2']","['1', '0', '5', '2']",[],[],[],1.74
10.08.2018,Dimitrov G.,0,2,2,,,,3,3,50%,57% (13/23),48% (11/23),43% (3/7),19% (5/27),39% (7/18),0% (0/0),4,52% (24/46),27% (12/45),40% (36/91),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.28
09.08.2018,Anderson K.,2,7,6,,,,15,5,65%,86% (36/42),48% (11/23),80% (4/5),21% (6/28),43% (15/35),27% (3/11),5,72% (47/65),38% (24/63),55% (71/128),4,91% (10/11),30% (3/10),62% (13/21),"['5', '5', '7', '5']","['5', '3']",[],[],[],1.28
09.08.2018,Ivashka I.,0,5,3,,,,6,3,44%,79% (22/28),49% (17/35),73% (8/11),14% (6/42),30% (7/23),20% (1/5),4,62% (39/63),28% (18/65),45% (57/128),2,70% (7/10),9% (1/11),38% (8/21),"['5', '4']",[],[],[],[],3.98
09.08.2018,Anderson K.,2,4,6,7^7,,,14,6,54%,84% (38/45),56% (22/39),0% (0/2),31% (18/59),44% (17/39),50% (3/6),10,71% (60/84),39% (38/98),54% (98/182),3,87% (13/15),20% (3/15),53% (16/30),[],"['1', '0', '5', '2']","['2', '1']",[],[],1.26
09.08.2018,Donskoy E.,1,6,2,6^0,,,2,3,60%,69% (41/59),49% (19/39),50% (3/6),16% (7/45),28% (11/39),100% (2/2),5,61% (60/98),29% (24/84),46% (84/182),3,80% (12/15),13% (2/15),47% (14/30),"['6', '4']",[],"['5', '5']",[],[],4.32
ATP - SINGLES :  Wimbledon (United Kingdom),grass,header
15.07.2018,Anderson K.,0,2,2,6^3,,,10,5,61%,69% (34/49),48% (15/31),0% (0/4),24% (16/68),19% (5/26),0% (0/7),26,32,57% (12/21),6,61% (49/80),27% (25/94),43% (74/174),1,71% (10/14),0% (0/14),36% (10/28),2013,[],[],[],[],[],5.30
15.07.2018,Djokovic N.,3,6,6,7^7,,,6,4,72%,76% (52/68),65% (17/26),100% (7/7),31% (15/49),35% (11/31),100% (4/4),20,13,62% (8/13),6,73% (69/94),39% (31/80),57% (100/174),3,100% (14/14),29% (4/14),64% (18/28),1990,"['1', '0', '4', '1']","['1', '0', '4', '1']",[],[],[],1.22
13.07.2018,Anderson K.,3,7^8,6^5,6^9,6,26,49,4,71%,84% (166/198),59% (47/80),60% (3/5),22% (47/218),44% (32/73),36% (4/11),118,24,64% (32/50),7,77% (213/278),29% (85/291),52% (298/569),3,96% (46/48),8% (4/48),52% (50/96),4444,[],[],"['5', '3']","['3', '2', '5', '4']","['25', '24']",2.08
13.07.2018,Isner J.,2,6^6,7^7,7^11,4,24,53,6,75%,78% (171/218),48% (35/73),64% (7/11),16% (32/198),36% (29/80),40% (2/5),129,59,70% (76/109),8,71% (206/291),23% (65/278),48% (271/569),3,92% (44/48),4% (2/48),48% (46/96),4786,[],[],"['4', '5']","['3', '3']",[],1.90
11.07.2018,Anderson K.,3,2,6^5,7,6,13,28,3,67%,76% (106/139),52% (36/69),75% (9/12),21% (26/123),39% (21/54),57% (4/7),65,31,48% (15/31),6,68% (142/208),27% (48/177),49% (190/385),3,91% (30/33),12% (4/33),52% (34/66),3186,[],"['2', '0']","['6', '5']","['4', '3']","['12', '11']",9.60
11.07.2018,Federer R.,2,6,7^7,5,4,11,16,1,69%,79% (97/123),59% (32/54),43% (3/7),24% (33/139),43% (30/69),25% (3/12),61,33,72% (28/39),7,73% (129/177),32% (66/208),51% (195/385),3,88% (29/33),9% (3/33),48% (32/66),3470,"['1', '0', '5', '2']","['2', '3']",[],[],[],1.10
09.07.2018,Anderson K.,3,7^7,7^7,5,7^7,,20,6,66%,82% (84/103),54% (29/54),20% (1/5),24% (28/116),47% (23/49),25% (3/12),53,44,75% (42/56),7,72% (114/158),33% (54/165),52% (168/323),3,83% (20/24),13% (3/24),48% (23/48),3075,"['4', '3']","['4', '4']","['4', '5']",[],[],1.59
09.07.2018,Monfils G.,1,6^4,6^2,7,6^4,,9,4,70%,76% (88/116),47% (23/49),75% (9/12),18% (19/103),44% (24/54),80% (4/5),39,28,74% (14/19),7,67% (111/165),28% (44/158),48% (155/323),3,83% (20/24),17% (4/24),50% (24/48),3055,"['4', '4']","['3', '2']","['4', '2', '7', '5']",[],[],2.30
06.07.2018,Anderson K.,3,6,7,7,,,22,4,69%,87% (53/61),56% (15/27),75% (3/4),41% (24/59),26% (10/38),57% (4/7),42,16,60% (9/15),6,77% (68/88),38% (37/97),57% (105/185),3,94% (16/17),25% (4/16),61% (20/33),1389,"['2', '0']","['1', '0', '6', '5']","['6', '5']",[],[],1.37
06.07.2018,Kohlschreiber P.,0,3,5,5,,,5,3,61%,59% (35/59),66% (25/38),43% (3/7),13% (8/61),30% (8/27),25% (1/4),24,17,69% (11/16),5,62% (60/97),23% (20/88),43% (80/185),2,75% (12/16),6% (1/17),39% (13/33),1304,[],"['1', '1']",[],[],[],3.28
05.07.2018,Anderson K.,3,6,6^5,6,6,,34,3,65%,84% (70/83),52% (23/44),80% (4/5),27% (24/88),48% (22/46),40% (4/10),59,31,50% (13/26),5,73% (93/127),37% (50/134),55% (143/261),3,95% (20/21),21% (4/19),60% (24/40),1868,"['3', '1']","['1', '0']","['5', '3']","['3', '2']",[],1.17
05.07.2018,Seppi A.,1,3,7^7,3,4,,8,4,66%,73% (64/88),43% (20/46),60% (6/10),16% (13/83),41% (18/44),20% (1/5),34,32,64% (7/11),5,63% (84/134),27% (34/127),45% (118/261),2,79% (15/19),5% (1/21),40% (16/40),1890,[],"['1', '1']",[],[],[],5.75
02.07.2018,Anderson K.,3,6,6,6,,,20,3,68%,83% (45/54),72% (18/25),100% (1/1),33% (22/66),34% (14/41),38% (3/8),41,15,68% (15/22),10,80% (63/79),40% (43/107),57% (106/186),5,100% (15/15),21% (3/14),62% (18/29),1387,"['5', '3']","['1', '0']","['5', '4']",[],[],1.09
02.07.2018,Gombos N.,0,3,4,4,,,4,7,62%,67% (44/66),49% (20/41),63% (5/8),17% (9/54),16% (4/25),0% (0/1),17,31,33% (4/12),4,60% (64/107),20% (16/79),43% (80/186),1,79% (11/14),0% (0/15),38% (11/29),1416,[],[],[],[],[],9.50
EXHIBITION - MEN :  Hurlingham (United Kingdom),grass,header
28.06.2018,Anderson K.,0,1,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '4']",[],[],[],0
28.06.2018,Nishikori K.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '5', '1']","['1', '0', '3', '0']",[],[],[],0
EXHIBITION - MEN :  Boodles Challenge (United Kingdom),grass,header
26.06.2018,Anderson K.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '4', '0']","['3', '2', '5', '2']",[],[],[],1.46
26.06.2018,Fognini F.,0,1,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.76
ATP - SINGLES :  London (United Kingdom),grass,header
19.06.2018,Anderson K.,1,6^4,6,6^3,,,26,2,75%,81% (59/73),67% (16/24),100% (2/2),24% (19/78),29% (9/31),50% (1/2),7,77% (75/97),27% (29/109),50% (104/206),3,100% (17/17),6% (1/17),53% (18/34),[],"['2', '1']",[],[],[],1.25
19.06.2018,Mayer L.,2,7^7,4,7^7,,,6,1,72%,76% (59/78),68% (21/31),50% (1/2),19% (14/73),25% (6/24),0% (0/2),6,73% (80/109),23% (22/97),50% (102/206),3,94% (16/17),0% (0/17),47% (16/34),[],[],[],[],[],4.66
ATP - SINGLES :  French Open (France),clay,header
04.06.2018,Anderson K.,2,6,6,5,6^0,2,19,8,57%,68% (64/94),35% (25/71),57% (12/21),40% (40/101),39% (21/54),48% (10/21),68,93,9,54% (89/165),45% (69/155),49% (158/320),6,63% (15/24),43% (10/23),53% (25/47),"['2', '0', '3', '1', '5', '1']","['1', '0', '4', '1']","['4', '3']","['1', '0', '2', '1']","['1', '1', '2', '2']",2.24
