Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Pune (India) - Qualification,hard,header
08.10.2021,Vesely J.,0,4,,,,,4,0,76%,77% (10/13),50% (2/4),0% (0/0),38% (3/8),47% (7/15),33% (1/3),71% (12/17),52% (12/23),60% (24/40),100% (3/3),50% (1/2),80% (4/5),"['2', '0']",[],[],[],[],1.57
07.10.2021,Vesely J.,2,6,6,,,,7,2,65%,86% (24/28),60% (9/15),0% (0/1),32% (9/28),67% (14/21),100% (4/4),77% (33/43),47% (23/49),61% (56/92),89% (8/9),44% (4/9),67% (12/18),"['1', '0', '4', '1', '5', '2']","['1', '0']",[],[],[],1.37
07.10.2021,Mayot H.,0,2,4,,,,2,0,57%,68% (19/28),33% (7/21),0% (0/4),14% (4/28),27% (4/15),100% (1/1),53% (26/49),23% (10/43),39% (36/92),56% (5/9),11% (1/9),33% (6/18),"['2', '4']",[],[],[],[],3.15
05.10.2021,Vesely J.,2,3,6,6,,,15,5,65%,85% (41/48),50% (13/26),50% (1/2),35% (22/62),42% (13/31),23% (3/13),73% (54/74),41% (38/93),55% (92/167),92% (12/13),23% (3/13),58% (15/26),[],"['3', '1']","['2', '1', '4', '1']",[],[],1.25
05.10.2021,Ferreira Silva F.,1,6,3,2,,,8,3,67%,65% (40/62),48% (15/31),77% (10/13),15% (7/48),31% (8/26),50% (1/2),59% (55/93),27% (20/74),45% (75/167),77% (10/13),8% (1/13),42% (11/26),"['4', '2']",[],[],[],[],3.84
CHALLENGER MEN - SINGLES :  Orleans (France),hard,header
02.10.2021,Vesely J.,0,3,3,,,,3,3,65%,71% (24/34),39% (7/18),40% (2/5),13% (4/31),30% (6/20),0% (0/4),60% (31/52),25% (13/51),43% (44/103),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.08
02.10.2021,Laaksonen H.,2,6,6,,,,7,3,61%,87% (27/31),55% (11/20),100% (4/4),29% (10/34),44% (8/18),60% (3/5),75% (38/51),40% (21/52),57% (59/103),100% (9/9),33% (3/9),67% (12/18),"['4', '2']","['4', '3', '6', '3']",[],[],[],1.68
01.10.2021,Vesely J.,2,6^6,6,6,,,19,5,63%,80% (53/66),51% (20/39),100% (7/7),28% (21/75),40% (21/53),20% (3/15),70% (73/105),38% (49/128),52% (122/233),100% (15/15),20% (3/15),60% (18/30),[],"['3', '2']","['3', '2', '5', '2']",[],[],2.50
01.10.2021,Gasquet R.,1,7^8,4,2,,,5,7,59%,72% (54/75),47% (25/53),80% (12/15),20% (13/66),36% (14/39),0% (0/7),62% (79/128),30% (32/105),48% (111/233),80% (12/15),0% (0/15),40% (12/30),[],[],[],[],[],1.54
01.10.2021,Vesely J.,2,6,6,,,,14,2,69%,86% (25/29),54% (7/13),0% (0/0),43% (12/28),38% (8/21),57% (4/7),76% (32/42),51% (25/49),63% (57/91),100% (8/8),50% (4/8),75% (12/16),"['2', '1', '6', '3']","['2', '0', '4', '0']",[],[],[],1.41
01.10.2021,Tabilo A.,0,3,1,,,,3,5,57%,57% (16/28),38% (8/21),43% (3/7),14% (4/29),31% (4/13),0% (0/0),49% (24/49),24% (10/42),37% (34/91),50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.56
29.09.2021,Vesely J.,2,6^5,7^7,7^7,,,26,3,66%,86% (60/70),64% (23/36),100% (1/1),24% (19/80),33% (15/45),0% (0/7),78% (83/106),32% (40/125),53% (123/231),100% (18/18),0% (0/18),50% (18/36),[],[],[],[],[],1.65
29.09.2021,Karlovskiy E.,1,7^7,6^0,6^3,,,11,6,64%,76% (61/80),53% (24/45),100% (7/7),14% (10/70),28% (10/36),0% (0/1),68% (85/125),22% (23/106),47% (108/231),100% (18/18),0% (0/18),50% (18/36),[],[],[],[],[],2.20
ATP - SINGLES :  Nur-Sultan (Kazakhstan),hard,header
20.09.2021,Vesely J.,0,3,6^6,,,,5,8,47%,81% (25/31),40% (14/35),50% (2/4),28% (16/57),50% (9/18),25% (1/4),59% (39/66),33% (25/75),45% (64/141),80% (8/10),9% (1/11),43% (9/21),[],"['3', '3']",[],[],[],1.54
20.09.2021,Munar J.,2,6,7^8,,,,4,0,76%,72% (41/57),50% (9/18),75% (3/4),19% (6/31),37% (13/35),50% (2/4),67% (50/75),41% (27/66),55% (77/141),91% (10/11),20% (2/10),57% (12/21),"['5', '3']","['3', '2']",[],[],[],2.56
CHALLENGER MEN - SINGLES :  Szczecin (Poland),clay,header
14.09.2021,Vesely J.,0,6^7,3,,,,3,4,61%,64% (30/47),40% (12/30),56% (5/9),29% (14/49),46% (17/37),43% (3/7),55% (42/77),41% (35/86),47% (77/163),60% (6/10),27% (3/11),43% (9/21),"['2', '4', '4', '4']","['1', '0']",[],[],[],1.44
14.09.2021,Kolar Z.,2,7^9,6,,,,3,4,57%,71% (35/49),43% (16/37),57% (4/7),36% (17/47),47% (14/30),44% (4/9),59% (51/86),45% (35/77),53% (86/163),73% (8/11),40% (4/10),57% (12/21),"['1', '0', '4', '1']","['2', '2', '4', '2']",[],[],[],2.73
CHALLENGER MEN - SINGLES :  Tulln (Austria),clay,header
10.09.2021,Vesely J.,1,6,5,3,,,20,9,55%,79% (41/52),50% (21/42),71% (5/7),21% (12/56),39% (14/36),13% (1/8),66% (62/94),32% (29/92),49% (91/186),87% (13/15),7% (1/15),47% (14/30),"['5', '3']",[],[],[],[],1.51
10.09.2021,Moraing M.,2,3,7,6,,,22,3,61%,79% (44/56),53% (19/36),88% (7/8),21% (11/52),29% (12/42),29% (2/7),68% (63/92),34% (32/94),51% (95/186),93% (14/15),13% (2/15),53% (16/30),[],"['7', '5']","['3', '1']",[],[],2.58
09.09.2021,Vesely J.,2,6,6,,,,4,0,64%,79% (22/28),81% (13/16),67% (2/3),38% (21/55),59% (13/22),33% (4/12),80% (35/44),47% (36/77),59% (71/121),89% (8/9),44% (4/9),67% (12/18),"['2', '1', '6', '3']","['2', '0', '4', '2']",[],[],[],1.69
09.09.2021,Novak D.,0,3,3,,,,3,2,71%,62% (34/55),32% (7/22),67% (8/12),21% (6/28),19% (3/16),33% (1/3),53% (41/77),20% (9/44),41% (50/121),56% (5/9),11% (1/9),33% (6/18),[],"['2', '3']",[],[],[],2.18
08.09.2021,Vesely J.,2,6,6,,,,2,2,53%,68% (13/19),76% (13/17),0% (0/1),55% (16/29),60% (12/20),55% (6/11),72% (26/36),63% (31/49),67% (57/85),86% (6/7),86% (6/7),86% (12/14),"['1', '0', '2', '1', '4', '1', '6', '1']","['2', '0', '4', '0']",[],[],[],1.41
08.09.2021,Blancaneaux G.,0,1,1,,,,0,3,59%,45% (13/29),25% (5/20),45% (5/11),32% (6/19),12% (2/17),100% (1/1),37% (18/49),28% (10/36),33% (28/85),14% (1/7),14% (1/7),14% (2/14),"['1', '1']",[],[],[],[],2.94
07.09.2021,Vesely J.,2,7,7^10,,,,6,6,57%,72% (33/46),57% (20/35),67% (4/6),38% (20/52),43% (13/30),60% (3/5),65% (53/81),41% (34/82),53% (87/163),83% (10/12),25% (3/12),54% (13/24),"['6', '5']","['2', '3', '4', '3']",[],[],[],1.34
07.09.2021,Neumayer L.,0,5,6^8,,,,4,1,63%,62% (32/52),53% (16/30),40% (2/5),28% (13/46),26% (9/35),33% (2/6),59% (48/82),35% (28/81),47% (76/163),75% (9/12),17% (2/12),46% (11/24),[],"['2', '0', '4', '4']",[],[],[],3.18
ATP - SINGLES :  US Open (USA),hard,header
30.08.2021,Vesely J.,2,6^1,6,6,6^5,6^4,27,17,62%,89% (96/108),46% (31/67),100% (3/3),14% (14/101),30% (16/54),50% (2/4),69,46,78% (14/18),73% (127/175),23% (36/155),49% (163/330),100% (28/28),7% (2/27),55% (30/55),5862,[],"['6', '4']","['5', '3']",[],[],3.54
30.08.2021,Anderson K.,3,7^7,4,3,7^7,7^7,49,6,65%,86% (87/101),59% (32/54),50% (2/4),11% (12/108),28% (19/67),0% (0/3),85,35,76% (13/17),77% (119/155),27% (48/175),51% (167/330),93% (25/27),0% (0/28),45% (25/55),6119,[],[],[],[],[],1.32
ATP - SINGLES :  Kitzbuhel (Austria),clay,header
28.07.2021,Vesely J.,1,6,2,4,,,15,5,54%,77% (30/39),45% (15/33),50% (4/8),30% (12/40),34% (11/32),60% (3/5),63% (45/72),38% (27/72),50% (72/144),69% (9/13),23% (3/13),46% (12/26),"['2', '0', '5', '1', '6', '2']",[],[],[],[],1.69
28.07.2021,Kovalik J.,2,2,6,6,,,1,4,56%,70% (28/40),53% (17/32),40% (2/5),23% (9/39),39% (13/33),50% (4/8),63% (45/72),38% (27/72),50% (72/144),77% (10/13),31% (4/13),54% (14/26),"['2', '5']","['2', '1', '4', '1']","['4', '3']",[],[],2.23
26.07.2021,Vesely J.,2,6,6,,,,2,0,77%,96% (26/27),75% (6/8),0% (0/0),32% (9/28),40% (14/35),44% (4/9),91% (32/35),46% (29/63),62% (61/98),100% (8/8),44% (4/9),71% (12/17),"['1', '0']","['1', '0', '4', '1', '6', '1']",[],[],[],1.51
26.07.2021,Gulbis E.,0,4,1,,,,2,6,44%,68% (19/28),43% (15/35),56% (5/9),4% (1/27),25% (2/8),0% (0/0),54% (34/63),9% (3/35),38% (37/98),56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],2.64
ATP - SINGLES :  Umag (Croatia),clay,header
20.07.2021,Vesely J.,0,6^4,5,,,,8,3,61%,78% (31/40),46% (12/26),40% (2/5),25% (14/56),37% (11/30),40% (2/5),65% (43/66),35% (30/86),48% (73/152),75% (9/12),17% (2/12),46% (11/24),"['4', '4']","['4', '3']",[],[],[],1.75
20.07.2021,Giannessi A.,2,7^7,7,,,,6,5,65%,75% (42/56),47% (14/30),60% (3/5),23% (9/40),42% (11/26),60% (3/5),65% (56/86),35% (23/66),52% (79/152),83% (10/12),25% (3/12),54% (13/24),"['2', '1']","['4', '4', '7', '5']",[],[],[],2.13
ATP - SINGLES :  Bastad (Sweden),clay,header
14.07.2021,Vesely J.,0,4,3,,,,2,1,66%,74% (26/35),39% (7/18),0% (0/3),24% (8/34),33% (6/18),0% (0/2),62% (33/53),27% (14/52),45% (47/105),70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],2.53
14.07.2021,Hanfmann Y.,2,6,6,,,,6,0,65%,76% (26/34),67% (12/18),100% (2/2),26% (9/35),56% (10/18),100% (3/3),73% (38/52),38% (20/53),55% (58/105),100% (9/9),30% (3/10),63% (12/19),"['4', '3']","['3', '2', '6', '3']",[],[],[],1.55
13.07.2021,Vesely J.,2,6,6,,,,8,6,72%,78% (36/46),39% (7/18),100% (5/5),38% (9/24),45% (10/22),100% (3/3),67% (43/64),43% (20/46),57% (63/110),100% (9/9),38% (3/8),71% (12/17),"['4', '2']","['3', '2', '5', '2']",[],[],[],1.92
13.07.2021,Caruso S.,0,3,2,,,,1,1,52%,63% (15/24),50% (11/22),0% (0/3),22% (10/46),28% (5/18),0% (0/5),57% (26/46),33% (21/64),43% (47/110),63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.92
ATP - SINGLES :  Wimbledon (United Kingdom),grass,header
30.06.2021,Vesely J.,0,3,4,,,,9,2,68%,73% (30/41),32% (6/19),71% (5/7),23% (8/35),35% (9/26),0% (0/1),21,17,50% (10/20),60% (36/60),33% (20/61),46% (56/121),78% (7/9),0% (0/9),39% (7/18),2697,[],[],[],[],[],2.53
30.06.2021,Fucsovics M.,1,6,5,,,,7,3,57%,77% (27/35),54% (14/26),100% (1/1),27% (11/41),58% (11/19),29% (2/7),33,14,78% (14/18),67% (41/61),40% (24/60),54% (65/121),100% (9/9),22% (2/9),61% (11/18),2871,"['4', '2']","['1', '0']",[],[],[],1.55
28.06.2021,Vesely J.,3,6,7,7^7,,,9,3,64%,82% (47/57),72% (23/32),0% (0/0),27% (17/62),38% (13/34),43% (3/7),32,27,72% (13/18),79% (70/89),33% (32/96),55% (102/185),100% (16/16),20% (3/15),61% (19/31),4103,"['2', '0', '4', '0']","['6', '5']",[],[],[],1.55
28.06.2021,Hanfmann Y.,0,1,5,6^5,,,9,2,65%,73% (45/62),56% (19/34),57% (4/7),18% (10/57),19% (6/32),0% (0/0),26,26,57% (12/21),67% (64/96),21% (19/89),45% (83/185),80% (12/15),0% (0/16),39% (12/31),4310,[],[],[],[],[],2.53
ATP - SINGLES :  Mallorca (Spain),grass,header
23.06.2021,Vesely J.,0,4,4,,,,9,3,68%,65% (33/51),54% (13/24),80% (8/10),15% (5/34),24% (5/21),0% (0/1),61% (46/75),24% (13/55),45% (59/130),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.42
23.06.2021,Carreno-Busta P.,2,6,6,,,,0,3,62%,85% (29/34),62% (13/21),100% (1/1),35% (18/51),33% (8/24),20% (2/10),76% (42/55),39% (29/75),55% (71/130),100% (10/10),20% (2/10),60% (12/20),"['2', '1']","['5', '4']",[],[],[],1.59
21.06.2021,Vesely J.,2,7^7,6,,,,10,3,75%,75% (41/55),44% (8/18),86% (6/7),37% (15/41),39% (16/41),19% (3/16),67% (49/73),43% (35/82),54% (84/155),90% (9/10),30% (3/10),60% (12/20),"['2', '0']","['2', '1', '5', '2']",[],[],[],1.42
21.06.2021,Caruso S.,0,6^2,2,,,,6,5,50%,63% (26/41),51% (21/41),81% (13/16),25% (14/55),44% (8/18),14% (1/7),57% (47/82),33% (24/73),46% (71/155),70% (7/10),10% (1/10),40% (8/20),"['4', '5']",[],[],[],[],3.00
CHALLENGER MEN - SINGLES :  Prostejov (Czech Republic),clay,header
16.06.2021,Vesely J.,0,3,4,,,,8,6,53%,77% (23/30),37% (10/27),63% (5/8),30% (14/46),29% (7/24),17% (1/6),58% (33/57),37% (26/70),46% (59/127),67% (6/9),10% (1/10),37% (7/19),[],"['3', '3']",[],[],[],1.28
16.06.2021,Kamke T.,2,6,6,,,,1,5,66%,70% (32/46),50% (12/24),83% (5/6),23% (7/30),41% (11/27),38% (3/8),63% (44/70),42% (24/57),54% (68/127),90% (9/10),33% (3/9),63% (12/19),"['2', '0']","['1', '0', '5', '4']",[],[],[],3.68
15.06.2021,Vesely J.,2,6,7^7,,,,5,3,65%,71% (30/42),70% (16/23),67% (2/3),34% (11/32),32% (12/38),27% (3/11),71% (46/65),39% (27/70),54% (73/135),90% (9/10),30% (3/10),60% (12/20),"['3', '2', '5', '2']","['3', '2']",[],[],[],1.21
15.06.2021,Mena F.,0,2,6^5,,,,4,4,46%,66% (21/32),58% (22/38),73% (8/11),29% (12/42),17% (4/23),33% (1/3),61% (43/70),29% (19/65),46% (62/135),70% (7/10),10% (1/10),40% (8/20),[],"['3', '3']",[],[],[],4.38
ATP - SINGLES :  Stuttgart (Germany) - Qualification,grass,header
07.06.2021,Vesely J.,1,7^7,2,4,,,16,11,67%,73% (51/70),44% (15/34),63% (5/8),18% (10/56),29% (9/31),0% (0/0),63% (66/104),23% (20/87),45% (86/191),80% (12/15),0% (0/15),40% (12/30),[],[],[],[],[],1.60
07.06.2021,Novak D.,2,6^5,6,6,,,7,1,64%,82% (46/56),68% (21/31),0% (0/0),27% (19/70),24% (8/34),38% (3/8),77% (67/87),37% (38/104),55% (105/191),100% (15/15),20% (3/15),60% (18/30),[],"['1', '0', '5', '2']","['5', '4']",[],[],2.35
ATP - SINGLES :  French Open (France),clay,header
30.05.2021,Vesely J.,0,1,2,3,,,1,3,69%,63% (29/46),24% (5/21),40% (4/10),14% (6/44),48% (12/25),0% (0/2),14,28,50% (5/10),51% (34/67),28% (19/69),39% (53/136),50% (6/12),0% (0/12),25% (6/24),[],[],[],[],[],3.54
30.05.2021,Khachanov K.,3,6,6,6,,,5,1,64%,86% (38/44),48% (12/25),100% (2/2),37% (17/46),62% (13/21),60% (6/10),31,17,100% (4/4),72% (50/69),49% (33/67),61% (83/136),100% (12/12),50% (6/12),75% (18/24),"['2', '0', '5', '1']","['3', '2', '5', '2']","['2', '1', '6', '3']",[],[],1.32
ATP - SINGLES :  Parma (Italy),clay,header
26.05.2021,Vesely J.,1,7^7,6^5,3,,,14,5,70%,79% (56/71),50% (15/30),71% (5/7),25% (16/63),31% (16/52),17% (1/6),70% (71/101),31% (36/115),50% (107/216),88% (14/16),6% (1/17),45% (15/33),[],"['2', '0']",[],[],[],3.41
26.05.2021,Paul T.,2,6^3,7^7,6,,,7,4,55%,75% (47/63),62% (32/52),83% (5/6),21% (15/71),33% (10/30),29% (2/7),69% (79/115),30% (30/101),50% (109/216),94% (16/17),13% (2/16),55% (18/33),[],"['2', '3']","['3', '1']",[],[],1.34
25.05.2021,Vesely J.,2,7^9,6,,,,10,4,59%,78% (32/41),64% (18/28),100% (6/6),31% (12/39),36% (12/33),22% (2/9),72% (50/69),36% (26/72),54% (76/141),100% (10/10),20% (2/10),60% (12/20),[],"['4', '2', '6', '2']",[],[],[],1.37
25.05.2021,Johnson S.,0,6^7,2,,,,2,2,54%,69% (27/39),58% (19/33),78% (7/9),22% (9/41),21% (6/28),0% (0/6),64% (46/72),28% (19/69),46% (65/141),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],3.21
CHALLENGER MEN - SINGLES :  Oeiras 3 (Portugal),clay,header
19.05.2021,Vesely J.,0,3,3,,,,0,4,42%,73% (16/22),43% (13/30),50% (3/6),29% (9/31),22% (2/9),100% (1/1),56% (29/52),28% (11/40),43% (40/92),63% (5/8),13% (1/8),38% (6/16),"['3', '2']",[],[],[],[],2.28
19.05.2021,Dellien H.,1,6,4,,,,3,0,78%,71% (22/31),78% (7/9),0% (0/1),27% (6/22),43% (13/30),50% (3/6),73% (29/40),44% (23/52),57% (52/92),88% (7/8),38% (3/8),63% (10/16),"['3', '3', '5', '3']","['4', '3']",[],[],[],1.64
18.05.2021,Vesely J.,2,6,7^7,,,,6,6,59%,67% (32/48),50% (17/34),40% (2/5),45% (26/58),36% (5/14),50% (4/8),60% (49/82),43% (31/72),52% (80/154),73% (8/11),36% (4/11),55% (12/22),"['1', '0', '3', '2']","['3', '2', '5', '2']",[],[],[],1.21
18.05.2021,Grenier H.,0,4,6^2,,,,2,0,81%,55% (32/58),64% (9/14),50% (4/8),33% (16/48),32% (11/34),60% (3/5),57% (41/72),40% (33/82),48% (74/154),64% (7/11),27% (3/11),45% (10/22),"['1', '1']","['3', '5', '5', '5']",[],[],[],4.38
CHALLENGER MEN - SINGLES :  Heilbronn (Germany),clay,header
10.05.2021,Vesely J.,0,6^2,6^3,,,,5,7,57%,75% (41/55),45% (19/42),71% (5/7),10% (4/39),26% (8/31),50% (2/4),62% (60/97),26% (18/70),47% (78/167),83% (10/12),17% (2/12),50% (12/24),"['4', '3']","['1', '1']",[],[],[],1.58
10.05.2021,Otte O.,2,7^7,7^7,,,,9,6,56%,90% (35/39),55% (17/31),50% (2/4),25% (14/55),38% (16/42),29% (2/7),74% (52/70),38% (37/97),53% (89/167),83% (10/12),17% (2/12),50% (12/24),"['4', '4']","['1', '0']",[],[],[],2.34
ATP - SINGLES :  Monte Carlo (Monaco) - Qualification,clay,header
10.04.2021,Vesely J.,0,5,3,,,,5,3,66%,61% (27/44),48% (11/23),50% (3/6),29% (11/38),12% (3/25),20% (1/5),57% (38/67),29% (18/63),43% (56/130),70% (7/10),9% (1/11),38% (8/21),"['3', '2']",[],[],[],[],1.85
10.04.2021,Hanfmann Y.,2,7,6,,,,7,4,60%,71% (27/38),72% (18/25),80% (4/5),39% (17/44),39% (9/23),50% (3/6),71% (45/63),43% (29/67),57% (74/130),91% (10/11),30% (3/10),62% (13/21),"['3', '3', '7', '5']","['2', '0']",[],[],[],1.95
ATP - SINGLES :  Cagliari (Italy),clay,header
06.04.2021,Vesely J.,1,4,6,1,,,6,3,67%,61% (34/56),50% (14/28),64% (7/11),35% (14/40),30% (10/33),50% (3/6),57% (48/84),34% (25/73),46% (73/157),67% (8/12),23% (3/13),44% (11/25),"['1', '2']","['1', '0', '4', '1']",[],[],[],1.56
06.04.2021,Martin A.,2,6,2,6,,,3,1,55%,65% (26/40),67% (22/33),50% (3/6),39% (22/56),39% (11/28),36% (4/11),66% (48/73),43% (36/84),54% (84/157),77% (10/13),33% (4/12),56% (14/25),"['2', '0', '6', '4']",[],"['3', '1', '5', '1']",[],[],2.52
ATP - SINGLES :  Miami (USA),hard,header
25.03.2021,Vesely J.,1,3,7,1,,,3,2,74%,67% (40/60),48% (10/21),43% (3/7),18% (7/39),7% (2/27),100% (1/1),62% (50/81),21% (14/66),44% (64/147),71% (10/14),7% (1/14),39% (11/28),[],"['6', '5']",[],[],[],1.53
25.03.2021,Djere L.,2,6,5,6,,,13,5,59%,82% (32/39),74% (20/27),0% (0/1),33% (20/60),43% (9/21),57% (4/7),79% (52/66),38% (31/81),56% (83/147),93% (13/14),29% (4/14),61% (17/28),"['2', '1', '6', '3']",[],"['2', '0', '4', '0']",[],[],2.58
ATP - SINGLES :  Montpellier (France),hard,header
25.02.2021,Vesely J.,1,7^7,6^4,3,,,29,3,66%,78% (59/76),49% (19/39),80% (4/5),14% (10/70),30% (13/44),0% (0/6),68% (78/115),27% (31/114),48% (109/229),94% (15/16),0% (0/17),45% (15/33),[],[],[],[],[],1.49
25.02.2021,Gojowczyk P.,2,6^3,7^7,6,,,17,8,61%,86% (60/70),52% (23/44),100% (6/6),22% (17/76),44% (17/39),20% (1/5),73% (83/114),32% (37/115),52% (120/229),100% (17/17),6% (1/16),55% (18/33),[],[],"['2', '0']",[],[],2.71
23.02.2021,Vesely J.,2,6,6,,,,10,4,67%,87% (26/30),40% (6/15),100% (3/3),56% (14/25),43% (6/14),83% (5/6),71% (32/45),59% (23/39),65% (55/84),100% (7/7),71% (5/7),86% (12/14),"['1', '0', '4', '1', '6', '1']","['3', '1', '5', '1']",[],[],[],1.92
23.02.2021,Ymer M.,0,1,1,,,,1,3,64%,44% (11/25),36% (5/14),17% (1/6),13% (4/30),33% (5/15),0% (0/3),41% (16/39),29% (13/45),35% (29/84),29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],1.92
ATP - SINGLES :  Australian Open (Australia),hard,header
10.02.2021,Vesely J.,1,3,6^3,6,4,,36,4,70%,80% (60/75),47% (15/32),33% (1/3),19% (15/77),35% (17/48),25% (2/8),63,33,52% (11/21),70% (75/107),29% (36/125),48% (111/232),89% (17/19),10% (2/20),49% (19/39),[],[],"['1', '0', '5', '2']",[],[],4.41
10.02.2021,Carreno-Busta P.,3,6,7^7,2,6,,3,4,62%,81% (62/77),56% (27/48),75% (6/8),20% (15/75),41% (13/32),67% (2/3),46,22,69% (9/13),71% (89/125),30% (32/107),52% (121/232),90% (18/20),11% (2/19),51% (20/39),"['4', '2']",[],[],"['6', '4']",[],1.24
08.02.2021,Vesely J.,3,6,3,6^3,6,6,22,4,69%,72% (72/100),56% (25/45),67% (6/9),31% (34/108),45% (23/51),46% (6/13),63,59,76% (26/34),70% (101/145),36% (57/159),52% (157/304),88% (21/24),24% (6/25),55% (27/49),"['3', '2']",[],[],"['2', '3', '4', '3', '6', '3']","['3', '3', '5', '3']",1.27
08.02.2021,Coppejans K.,2,4,6,7^7,3,3,18,3,68%,69% (74/108),49% (25/51),54% (7/13),28% (28/100),36% (16/45),33% (3/9),48,48,62% (13/21),64% (102/159),30% (44/145),48% (147/304),76% (19/25),13% (3/24),45% (22/49),[],"['5', '3']",[],"['3', '1']","['1', '0']",4.07
ATP - SINGLES :  Melbourne (Murray River Open) (Australia),hard,header
05.02.2021,Vesely J.,0,6^3,,,,,5,2,78%,67% (26/39),64% (7/11),100% (4/4),12% (3/25),23% (3/13),0% (0/1),66% (33/50),18% (7/38),45% (40/88),100% (6/6),0% (0/6),50% (6/12),[],[],[],[],[],2.64
05.02.2021,Auger-Aliassime F.,1,7^7,,,,,10,1,66%,88% (22/25),69% (9/13),100% (1/1),33% (13/39),18% (2/11),0% (0/4),82% (31/38),34% (17/50),55% (48/88),100% (6/6),0% (0/6),50% (6/12),[],[],[],[],[],1.52
05.02.2021,Vesely J.,2,6,6,,,,8,0,72%,82% (28/34),69% (9/13),100% (1/1),35% (13/37),38% (10/26),44% (4/9),79% (37/47),44% (28/63),59% (65/110),100% (9/9),33% (3/9),67% (12/18),"['5', '4']","['2', '1', '4', '1']",[],[],[],2.00
05.02.2021,Berankis R.,0,4,2,,,,3,5,59%,65% (24/37),42% (11/26),56% (5/9),18% (6/34),31% (4/13),0% (0/1),56% (35/63),21% (10/47),41% (45/110),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.85
03.02.2021,Vesely J.,2,5,7^7,6,,,14,6,64%,75% (61/81),49% (22/45),80% (8/10),19% (12/63),36% (13/36),50% (2/4),66% (83/126),29% (29/99),50% (112/225),88% (15/17),13% (2/16),52% (17/33),[],"['2', '3']","['5', '3']",[],[],2.08
03.02.2021,Ruud C.,1,7,6^4,3,,,13,4,64%,81% (51/63),53% (19/36),50% (2/4),25% (20/81),38% (17/45),20% (2/10),71% (70/99),34% (43/126),50% (113/225),88% (14/16),12% (2/17),48% (16/33),"['7', '5']","['2', '0']",[],[],[],1.78
02.02.2021,Vesely J.,2,6,6,,,,4,1,74%,85% (33/39),64% (9/14),100% (3/3),32% (11/34),29% (6/21),100% (2/2),79% (42/53),36% (20/55),57% (62/108),100% (10/10),20% (2/10),60% (12/20),"['5', '4']","['4', '3']",[],[],[],1.51
02.02.2021,Ferreira Silva F.,0,4,4,,,,3,3,62%,68% (23/34),57% (12/21),0% (0/2),15% (6/39),29% (4/14),0% (0/3),64% (35/55),21% (11/53),43% (46/108),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.59
ATP - SINGLES :  Antalya (Turkey),hard,header
07.01.2021,Vesely J.,0,3,6^4,,,,9,0,65%,81% (29/36),53% (10/19),50% (1/2),15% (7/47),38% (5/13),0% (0/0),71% (39/55),20% (12/60),44% (51/115),90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],2.36
07.01.2021,Ruusuvuori E.,2,6,7^7,,,,1,0,78%,85% (40/47),62% (8/13),0% (0/0),19% (7/36),47% (9/19),50% (1/2),80% (48/60),29% (16/55),56% (64/115),100% (11/11),10% (1/10),57% (12/21),"['3', '1']",[],[],[],[],1.60
ATP - SINGLES :  Nur-Sultan (Kazakhstan),hard,header
28.10.2020,Vesely J.,1,6,3,4,,,7,5,56%,77% (33/43),59% (20/34),60% (3/5),20% (12/61),35% (9/26),20% (1/5),69% (53/77),26% (23/87),46% (76/164),86% (12/14),7% (1/15),45% (13/29),"['2', '1']",[],[],[],[],2.37
28.10.2020,Gerasimov E.,2,4,6,6,,,14,2,70%,80% (49/61),58% (15/26),80% (4/5),23% (10/43),26% (9/34),40% (2/5),74% (64/87),31% (24/77),54% (88/164),93% (14/15),14% (2/14),55% (16/29),[],"['3', '1']","['5', '4']",[],[],1.63
27.10.2020,Vesely J.,2,6,7^9,,,,9,2,65%,72% (34/47),72% (18/25),100% (5/5),16% (7/43),39% (11/28),25% (1/4),72% (52/72),31% (22/71),52% (74/143),100% (11/11),9% (1/11),55% (12/22),"['4', '3']",[],[],[],[],2.27
27.10.2020,Sandgren T.,0,4,6^7,,,,13,4,61%,84% (36/43),46% (13/28),75% (3/4),28% (13/47),20% (5/25),0% (0/5),69% (49/71),28% (20/72),48% (69/143),91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],1.66
ATP - SINGLES :  Sardinia (Italy),clay,header
