Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
WTA - SINGLES :  Hua Hin 2 (Thailand),hard,header
09.01.2023,Siegemund L.,2,5,6,6,,,2,2,79%,63% (40/63),35% (6/17),20% (1/5),41% (29/71),81% (22/27),50% (8/16),9,58% (46/80),52% (51/98),54% (97/178),7,69% (9/13),57% (8/14),63% (17/27),"['2', '1', '3', '2', '5', '2']","['1', '0', '4', '1', '6', '1']","['2', '0', '6', '2']",[],[],2.70
09.01.2023,Martincova T.,1,7,1,2,,,0,4,72%,59% (42/71),19% (5/27),50% (8/16),37% (23/63),65% (11/17),80% (4/5),5,48% (47/98),43% (34/80),46% (81/178),5,43% (6/14),31% (4/13),37% (10/27),"['2', '2', '3', '5', '5', '5', '7', '5']",[],[],[],[],1.47
WTA - SINGLES :  United Cup (Australia),hard,header
03.01.2023,Siegemund L.,0,3,2,,,,0,2,74%,49% (22/45),56% (9/16),43% (3/7),25% (6/24),21% (4/19),0% (0/0),5,51% (31/61),23% (10/43),39% (41/104),1,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],6.15
03.01.2023,Pegula J.,2,6,6,,,,0,2,56%,75% (18/24),79% (15/19),0% (0/0),51% (23/45),44% (7/16),57% (4/7),6,77% (33/43),49% (30/61),61% (63/104),3,100% (8/8),44% (4/9),71% (12/17),"['1', '0', '6', '3']","['3', '1', '6', '2']",[],[],[],1.14
01.01.2023,Siegemund L.,0,4,2,,,,0,2,70%,47% (20/43),50% (9/18),44% (4/9),33% (15/46),57% (16/28),18% (2/11),6,48% (29/61),42% (31/74),44% (60/135),2,44% (4/9),22% (2/9),33% (6/18),"['3', '4']","['1', '4']",[],[],[],5.52
01.01.2023,Kvitova P.,2,6,6,,,,3,10,62%,67% (31/46),43% (12/28),82% (9/11),53% (23/43),50% (9/18),56% (5/9),4,58% (43/74),52% (32/61),56% (75/135),6,78% (7/9),56% (5/9),67% (12/18),"['4', '2', '6', '4']","['2', '0', '4', '0', '6', '2']",[],[],[],1.15
WTA - SINGLES :  Tallinn (Estonia),hard,header
27.09.2022,Siegemund L.,0,4,6^7,,,,1,5,64%,59% (33/56),56% (18/32),67% (8/12),31% (13/42),36% (9/25),100% (3/3),6,58% (51/88),33% (22/67),47% (73/155),3,64% (7/11),27% (3/11),45% (10/22),"['2', '3']","['2', '3', '4', '5']",[],[],[],2.77
27.09.2022,Teichmann J.,2,6,7^9,,,,1,1,63%,69% (29/42),64% (16/25),0% (0/3),41% (23/56),44% (14/32),33% (4/12),5,67% (45/67),42% (37/88),53% (82/155),5,73% (8/11),36% (4/11),55% (12/22),"['2', '0', '6', '4']","['2', '0', '4', '2']",[],[],[],1.46
WTA - SINGLES :  Portoroz (Slovenia),hard,header
13.09.2022,Siegemund L.,1,7^7,4,6^8,,,0,8,77%,63% (69/109),36% (12/33),74% (14/19),28% (16/58),47% (27/57),80% (4/5),6,57% (81/142),37% (43/115),48% (124/257),3,71% (12/17),24% (4/17),47% (16/34),"['2', '1', '6', '5']","['1', '1']","['3', '1']",[],[],5.55
13.09.2022,Rybakina E.,2,6^4,6,7^10,,,15,4,50%,72% (42/58),53% (30/57),20% (1/5),37% (40/109),64% (21/33),26% (5/19),8,63% (72/115),43% (61/142),52% (133/257),3,76% (13/17),29% (5/17),53% (18/34),"['4', '4', '6', '6']","['1', '0', '3', '2']","['4', '5']",[],[],1.15
WTA - SINGLES :  US Open (USA),hard,header
30.08.2022,Siegemund L.,0,4,4,,,,1,7,62%,58% (25/43),42% (11/26),38% (3/8),36% (13/36),38% (8/21),50% (3/6),16,34,100% (8/8),6,52% (36/69),37% (21/57),45% (57/126),3,50% (5/10),30% (3/10),40% (8/20),861,"['1', '2', '3', '4']","['3', '2']",[],[],[],3.20
30.08.2022,Cirstea S.,2,6,6,,,,3,2,63%,64% (23/36),62% (13/21),50% (3/6),42% (18/43),58% (15/26),63% (5/8),15,22,33% (2/6),7,63% (36/57),48% (33/69),55% (69/126),4,70% (7/10),50% (5/10),60% (12/20),822,"['2', '0', '4', '2', '6', '4']","['4', '4', '6', '4']",[],[],[],1.36
WTA - SINGLES :  Cleveland (USA),hard,header
25.08.2022,Siegemund L.,0,2,1,,,,0,3,74%,49% (19/39),29% (4/14),29% (2/7),14% (3/21),33% (6/18),0% (0/1),3,43% (23/53),23% (9/39),35% (32/92),1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],3.74
25.08.2022,Samsonova L.,2,6,6,,,,6,2,54%,86% (18/21),67% (12/18),100% (1/1),51% (20/39),71% (10/14),71% (5/7),9,77% (30/39),57% (30/53),65% (60/92),6,100% (7/7),63% (5/8),80% (12/15),"['2', '1', '5', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],1.28
23.08.2022,Siegemund L.,2,6,4,6,,,2,6,67%,61% (34/56),41% (11/27),60% (6/10),41% (24/58),75% (21/28),32% (7/22),8,54% (45/83),52% (45/86),53% (90/169),7,69% (9/13),54% (7/13),62% (16/26),"['2', '2', '4', '2', '6', '2']","['3', '3']","['3', '1', '5', '1', '6', '2']",[],[],2.77
23.08.2022,Kalinina A.,1,2,6,2,,,1,4,67%,59% (34/58),25% (7/28),68% (15/22),39% (22/56),59% (16/27),40% (4/10),7,48% (41/86),46% (38/83),47% (79/169),2,46% (6/13),31% (4/13),38% (10/26),"['1', '0']","['3', '2', '4', '3']","['2', '5']",[],[],1.46
WTA - SINGLES :  Cleveland (USA) - Qualification,hard,header
22.08.2022,Siegemund L.,2,7,6,,,,1,2,74%,64% (27/42),47% (7/15),50% (3/6),55% (24/44),63% (10/16),75% (6/8),8,60% (34/57),57% (34/60),58% (68/117),6,70% (7/10),60% (6/10),65% (13/20),"['3', '3', '4', '4', '7', '5']","['2', '2', '4', '2', '6', '2']",[],[],[],1.17
22.08.2022,Di Lorenzo F.,0,5,2,,,,0,3,73%,45% (20/44),38% (6/16),25% (2/8),36% (15/42),53% (8/15),50% (3/6),6,43% (26/60),40% (23/57),42% (49/117),3,40% (4/10),30% (3/10),35% (7/20),"['2', '1', '4', '3']","['1', '0']",[],[],[],4.16
21.08.2022,Siegemund L.,2,6,6,,,,0,4,78%,69% (31/45),38% (5/13),33% (1/3),42% (11/26),59% (19/32),71% (5/7),7,62% (36/58),52% (30/58),57% (66/116),5,78% (7/9),50% (5/10),63% (12/19),"['2', '1', '5', '4']","['1', '0', '5', '2', '6', '3']",[],[],[],1.05
21.08.2022,Urhobo A.,0,4,3,,,,1,4,45%,58% (15/26),41% (13/32),29% (2/7),31% (14/45),62% (8/13),67% (2/3),4,48% (28/58),38% (22/58),43% (50/116),2,50% (5/10),22% (2/9),37% (7/19),"['2', '2']","['3', '5']",[],[],[],9.40
WTA - SINGLES :  Toronto (Canada) - Qualification,hard,header
06.08.2022,Siegemund L.,0,3,3,,,,1,3,66%,64% (25/39),45% (9/20),40% (2/5),27% (9/33),33% (8/24),0% (0/4),4,58% (34/59),30% (17/57),44% (51/116),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.33
06.08.2022,Davis L.,2,6,6,,,,0,1,58%,73% (24/33),67% (16/24),100% (4/4),36% (14/39),55% (11/20),60% (3/5),5,70% (40/57),42% (25/59),56% (65/116),3,100% (9/9),33% (3/9),67% (12/18),"['1', '0', '6', '3']","['5', '3']",[],[],[],1.63
WTA - SINGLES :  Budapest (Hungary),clay,header
12.07.2022,Siegemund L.,0,3,4,,,,0,3,64%,63% (24/38),43% (9/21),57% (4/7),27% (9/33),45% (13/29),25% (1/4),5,56% (33/59),35% (22/62),45% (55/121),3,67% (6/9),10% (1/10),37% (7/19),[],"['3', '5']",[],[],[],1.69
12.07.2022,Krunic A.,2,6,6,,,,1,4,53%,73% (24/33),55% (16/29),75% (3/4),37% (14/38),57% (12/21),43% (3/7),7,65% (40/62),44% (26/59),55% (66/121),5,90% (9/10),33% (3/9),63% (12/19),"['5', '3']","['1', '0', '4', '1']",[],[],[],2.25
ITF WOMEN - SINGLES :  W100 Versmold (Germany),clay,header
07.07.2022,Siegemund L.,1,6,2,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '2', '6', '3']","['2', '4']",[],[],[],1.20
07.07.2022,Noha Akugue N.,2,3,6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1']","['1', '0', '3', '0', '5', '2']","['1', '0', '4', '1', '6', '1']",[],[],4.50
05.07.2022,Siegemund L.,2,6,6^6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '4', '1', '6', '1']","['4', '4', '6', '6']","['3', '2', '6', '3']",[],[],1.20
05.07.2022,Lee G.,1,1,7^8,3,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['1', '0', '6', '5']",[],[],[],4.36
ITF WOMEN - SINGLES :  W60 Poertschach (Austria),clay,header
11.06.2022,Siegemund L.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '2', '5', '2']",[],[],[],1.32
11.06.2022,Hruncakova V.,0,2,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '5']","['1', '1']",[],[],[],3.46
10.06.2022,Siegemund L.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '4', '1']","['1', '0', '3', '0', '6', '1']",[],[],[],1.29
10.06.2022,Voegele S.,0,2,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],3.64
09.06.2022,Siegemund L.,2,2,6,7,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '3']","['1', '1', '3', '1', '4', '2', '6', '4']","['2', '0', '4', '2', '7', '5']",[],[],1.32
09.06.2022,Haas B.,1,6,4,5,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0', '5', '2']","['1', '0', '2', '3', '3', '4']","['2', '3', '4', '5']",[],[],3.42
08.06.2022,Siegemund L.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1', '4', '2']","['2', '3', '4', '3', '6', '3']",[],[],[],1.33
08.06.2022,Lukas T.,0,3,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '3']","['3', '1']",[],[],[],3.22
07.06.2022,Siegemund L.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '4', '3', '6', '3']","['4', '2', '6', '2']",[],[],[],1.07
07.06.2022,Osterreicher M.,0,3,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1']",[],[],[],[],8.00
ITF WOMEN - SINGLES :  W25 Annenheim (Austria),clay,header
WTA - SINGLES :  French Open (France) - Qualification,clay,header
19.05.2022,Siegemund L.,1,6,3,1,,,0,4,65%,61% (28/46),44% (11/25),0% (0/5),37% (24/65),44% (12/27),18% (2/11),27,43,77% (10/13),6,55% (39/71),39% (36/92),46% (75/163),3,62% (8/13),15% (2/13),38% (10/26),"['1', '0', '4', '3']",[],[],[],[],1.45
19.05.2022,Bucsa C.,2,4,6,6,,,0,2,71%,63% (41/65),56% (15/27),82% (9/11),39% (18/46),56% (14/25),100% (5/5),15,17,55% (12/22),6,61% (56/92),45% (32/71),54% (88/163),6,85% (11/13),38% (5/13),62% (16/26),"['2', '2']","['2', '0']","['2', '1', '4', '1', '6', '1']",[],[],2.77
18.05.2022,Siegemund L.,2,6,6,,,,0,4,67%,72% (23/32),56% (9/16),33% (1/3),43% (16/37),68% (15/22),50% (5/10),23,18,100% (4/4),10,67% (32/48),53% (31/59),59% (63/107),5,78% (7/9),56% (5/9),67% (12/18),"['1', '0', '3', '2', '6', '3']","['2', '0', '5', '1']",[],[],[],2.15
18.05.2022,Wang Xiy.,0,3,3,,,,0,6,63%,57% (21/37),32% (7/22),50% (5/10),28% (9/32),44% (7/16),67% (2/3),5,20,50% (5/10),5,47% (28/59),33% (16/48),41% (44/107),2,44% (4/9),22% (2/9),33% (6/18),"['2', '2']","['2', '5']",[],[],[],1.70
16.05.2022,Siegemund L.,2,6,6,,,,0,1,75%,73% (24/33),55% (6/11),50% (1/2),41% (9/22),68% (23/34),45% (5/11),13,14,7,68% (30/44),57% (32/56),62% (62/100),7,88% (7/8),71% (5/7),80% (12/15),"['2', '0', '4', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.49
16.05.2022,Zakharova A.,0,3,0,,,,0,6,39%,59% (13/22),32% (11/34),55% (6/11),27% (9/33),45% (5/11),50% (1/2),9,30,4,43% (24/56),32% (14/44),38% (38/100),2,29% (2/7),13% (1/8),20% (3/15),"['1', '2']",[],[],[],[],2.71
CHALLENGER WOMEN - SINGLES :  Karlsruhe (Germany),clay,header
10.05.2022,Siegemund L.,0,3,2,,,,2,6,61%,71% (20/28),11% (2/18),20% (1/5),23% (6/26),43% (10/23),100% (1/1),5,48% (22/46),33% (16/49),40% (38/95),1,50% (4/8),11% (1/9),29% (5/17),"['2', '3']",[],[],[],[],1.60
10.05.2022,Udvardy P.,2,6,6,,,,2,0,53%,77% (20/26),57% (13/23),0% (0/1),29% (8/28),89% (16/18),80% (4/5),6,67% (33/49),52% (24/46),60% (57/95),3,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '4', '2']","['1', '0', '5', '2']",[],[],[],2.41
ITF WOMEN - SINGLES :  W100 Wiesbaden (Germany),clay,header
04.05.2022,Siegemund L.,0,3,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '4']",[],[],[],[],1.16
04.05.2022,Kraus S.,1,6,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2', '5', '3']","['1', '0', '4', '1']",[],[],[],5.05
WTA - SINGLES :  Stuttgart (Germany),clay,header
22.04.2022,Siegemund L.,0,5,3,,,,0,5,75%,62% (33/53),33% (6/18),67% (8/12),23% (9/39),52% (11/21),20% (1/5),8,55% (39/71),33% (20/60),45% (59/131),2,64% (7/11),10% (1/10),38% (8/21),"['3', '3']",[],[],[],[],2.79
22.04.2022,Samsonova L.,2,7,6,,,,4,3,65%,77% (30/39),48% (10/21),80% (4/5),38% (20/53),67% (12/18),33% (4/12),6,67% (40/60),45% (32/71),55% (72/131),3,90% (9/10),36% (4/11),62% (13/21),"['3', '2', '6', '5']","['2', '1', '6', '3']",[],[],[],1.46
21.04.2022,Siegemund L.,1,6,3,,,,0,1,80%,60% (24/40),50% (5/10),50% (2/4),55% (11/20),48% (10/21),40% (4/10),6,58% (29/50),51% (21/41),55% (50/91),3,71% (5/7),57% (4/7),64% (9/14),"['1', '1', '4', '2', '6', '4']","['3', '1']",[],[],[],6.15
21.04.2022,Sakkari M.,0,4,1,,,,3,3,49%,45% (9/20),52% (11/21),60% (6/10),40% (16/40),50% (5/10),50% (2/4),5,49% (20/41),42% (21/50),45% (41/91),2,43% (3/7),29% (2/7),36% (5/14),"['1', '0', '3', '4']",[],[],[],[],1.14
21.04.2022,Siegemund L.,2,6,6,,,,0,0,65%,63% (20/32),71% (12/17),33% (1/3),45% (21/47),63% (12/19),45% (5/11),8,65% (32/49),50% (33/66),57% (65/115),3,78% (7/9),56% (5/9),67% (12/18),"['1', '0', '4', '1', '5', '2', '6', '3']","['4', '2']",[],[],[],3.41
21.04.2022,Zidansek T.,0,3,3,,,,1,3,71%,55% (26/47),37% (7/19),55% (6/11),38% (12/32),29% (5/17),67% (2/3),5,50% (33/66),35% (17/49),43% (50/115),1,44% (4/9),22% (2/9),33% (6/18),"['2', '4', '3', '5']",[],[],[],[],1.34
WTA - SINGLES :  Billie Jean King Cup - World Group (World) - Qualification,-,header
15.04.2022,Siegemund L.,0,0,1,,,,2,5,66%,41% (12/29),20% (3/15),45% (5/11),43% (12/28),20% (4/20),20% (1/5),3,24,75% (3/4),3,34% (15/44),33% (16/48),34% (31/92),1,0% (0/6),14% (1/7),8% (1/13),[],"['1', '0']",[],[],[],6.50
15.04.2022,Rybakina E.,2,6,6,,,,6,2,58%,64% (18/28),70% (14/20),80% (4/5),59% (17/29),47% (7/15),55% (6/11),12,21,0% (0/4),8,67% (32/48),66% (29/44),66% (61/92),6,86% (6/7),100% (6/6),92% (12/13),"['2', '0', '4', '0', '6', '0']","['1', '1', '3', '1', '5', '1']",[],[],[],1.12
WTA - SINGLES :  Miami (USA),hard,header
24.03.2022,Siegemund L.,0,1,2,,,,0,1,73%,47% (14/30),55% (6/11),33% (2/6),19% (5/26),29% (5/17),0% (0/2),4,49% (20/41),23% (10/43),36% (30/84),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],4.00
24.03.2022,Bouzkova M.,2,6,6,,,,0,0,60%,81% (21/26),71% (12/17),100% (2/2),53% (16/30),45% (5/11),67% (4/6),5,77% (33/43),51% (21/41),64% (54/84),5,100% (8/8),57% (4/7),80% (12/15),"['2', '0', '4', '0']","['2', '1', '4', '1']",[],[],[],1.24
WTA - SINGLES :  Lyon (France) - Qualification,hard,header
27.02.2022,Siegemund L.,0,4,4,,,,0,3,74%,67% (34/51),33% (6/18),67% (6/9),23% (8/35),35% (8/23),33% (1/3),5,58% (40/69),33% (19/58),46% (59/127),3,70% (7/10),10% (1/10),40% (8/20),[],"['3', '3']",[],[],[],2.29
27.02.2022,Boulter K.,2,6,6,,,,1,3,60%,77% (27/35),52% (12/23),67% (2/3),33% (17/51),50% (9/18),33% (3/9),7,67% (39/58),42% (29/69),54% (68/127),3,90% (9/10),30% (3/10),60% (12/20),"['4', '3']","['1', '0', '5', '4']",[],[],[],1.63
26.02.2022,Siegemund L.,2,6,6,,,,3,5,61%,71% (25/35),55% (12/22),50% (1/2),39% (13/33),65% (13/20),40% (4/10),7,65% (37/57),49% (26/53),57% (63/110),5,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '4', '0']","['3', '2', '5', '2']",[],[],[],1.22
26.02.2022,Grammatikopoulou V.,0,1,4,,,,1,0,62%,61% (20/33),35% (7/20),60% (6/10),29% (10/35),23% (5/22),50% (1/2),7,51% (27/53),35% (20/57),43% (47/110),2,50% (4/8),11% (1/9),29% (5/17),[],"['3', '5']",[],[],[],4.38
ITF WOMEN - SINGLES :  W25 Porto 2 (Portugal),hard,header
WTA - SINGLES :  Olympic Games (World),hard,header
