30.04.2023,Ito T.,2,,,,,,0,2,53%,67% (31/46),48% (19/40),92% (11/12),34% (11/32),70% (14/20),50% (4/8),58% (50/86),48% (25/52),54% (75/138),89% (8/9),50% (4/8),71% (12/17),"['3', '1', '5', '1']","['1', '0', '4', '3']",[],[],[],1.85
30.04.2023,Leshem E.,0,,,,,,2,2,62%,66% (21/32),30% (6/20),50% (4/8),33% (15/46),53% (21/40),8% (1/12),52% (27/52),42% (36/86),46% (63/138),50% (4/8),11% (1/9),29% (5/17),[],"['1', '1']",[],[],[],1.88
24.04.2023,Sasikumar M.,2,,,,,,7,4,55%,65% (39/60),48% (24/50),71% (10/14),23% (12/52),53% (21/40),50% (2/4),57% (63/110),36% (33/92),48% (96/202),71% (10/14),14% (2/14),43% (12/28),[],"['3', '2']","['6', '4']",[],[],2.22
24.04.2023,Leshem E.,1,,,,,,5,5,57%,77% (40/52),48% (19/40),50% (2/4),35% (21/60),52% (26/50),29% (4/14),64% (59/92),43% (47/110),52% (106/202),86% (12/14),29% (4/14),57% (16/28),"['2', '0', '4', '0', '6', '0']","['5', '5']",[],[],[],1.62
23.04.2023,Leshem E.,2,,,,,,2,3,53%,69% (24/35),42% (13/31),73% (8/11),59% (16/27),65% (13/20),67% (6/9),56% (37/66),62% (29/47),58% (66/113),67% (6/9),75% (6/8),71% (12/17),"['4', '2', '5', '3']","['1', '0', '3', '0', '4', '1', '5', '2']",[],[],[],1.45
23.04.2023,Jang Y.,0,,,,,,1,3,57%,41% (11/27),35% (7/20),33% (3/9),31% (11/35),58% (18/31),27% (3/11),38% (18/47),44% (29/66),42% (47/113),25% (2/8),33% (3/9),29% (5/17),"['3', '4']","['1', '3', '2', '4']",[],[],[],2.64
28.03.2023,Mayot H.,2,,,,,,6,0,62%,74% (23/31),68% (13/19),80% (4/5),36% (9/25),58% (11/19),67% (4/6),72% (36/50),45% (20/44),60% (56/94),89% (8/9),44% (4/9),67% (12/18),"['1', '0', '6', '3']","['3', '3', '5', '3']",[],[],[],1.35
28.03.2023,Leshem E.,0,,,,,,2,3,57%,64% (16/25),42% (8/19),33% (2/6),26% (8/31),32% (6/19),20% (1/5),55% (24/44),28% (14/50),40% (38/94),56% (5/9),11% (1/9),33% (6/18),[],"['2', '1']",[],[],[],3.06
27.03.2023,Leshem E.,2,,,,,,1,1,67%,69% (43/62),50% (15/30),57% (4/7),21% (11/52),46% (22/48),20% (2/10),63% (58/92),33% (33/100),47% (91/192),79% (11/14),13% (2/15),45% (13/29),[],[],"['1', '0', '5', '4']",[],[],3.12
27.03.2023,Kachmazov A.,1,,,,,,6,1,52%,79% (41/52),54% (26/48),80% (8/10),31% (19/62),50% (15/30),43% (3/7),67% (67/100),37% (34/92),53% (101/192),87% (13/15),21% (3/14),55% (16/29),"['2', '0', '4', '0']",[],"['1', '1']",[],[],1.34
26.03.2023,Leshem E.,2,,,,,,6,2,70%,73% (43/59),44% (11/25),50% (1/2),34% (15/44),62% (13/21),30% (3/10),64% (54/84),43% (28/65),55% (82/149),91% (10/11),30% (3/10),62% (13/21),"['5', '3']","['5', '4', '6', '5']",[],[],[],1.72
26.03.2023,Bertrand R.,0,,,,,,0,2,68%,66% (29/44),38% (8/21),70% (7/10),27% (16/59),56% (14/25),50% (1/2),57% (37/65),36% (30/84),45% (67/149),70% (7/10),9% (1/11),38% (8/21),[],"['5', '5']",[],[],[],2.03
20.03.2023,Jorda Sanchis D.,2,,,,,,7,1,48%,74% (23/31),58% (19/33),75% (3/4),40% (19/48),39% (7/18),67% (4/6),66% (42/64),39% (26/66),52% (68/130),89% (8/9),40% (4/10),63% (12/19),"['3', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],2.91
20.03.2023,Leshem E.,0,,,,,,0,3,73%,60% (29/48),61% (11/18),33% (2/6),26% (8/31),42% (14/33),25% (1/4),61% (40/66),34% (22/64),48% (62/130),60% (6/10),11% (1/9),37% (7/19),"['3', '4']",[],[],[],[],1.38
05.03.2023,Statham J. R.,2,,,,,,16,6,58%,71% (64/90),56% (36/64),87% (13/15),23% (14/60),42% (21/50),38% (3/8),65% (100/154),32% (35/110),51% (135/264),88% (15/17),19% (3/16),55% (18/33),"['3', '3']","['6', '5']","['3', '1']",[],[],2.11
05.03.2023,Leshem E.,1,,,,,,10,7,55%,77% (46/60),58% (29/50),63% (5/8),29% (26/90),44% (28/64),13% (2/15),68% (75/110),35% (54/154),49% (129/264),81% (13/16),12% (2/17),45% (15/33),"['1', '0']","['6', '6']",[],[],[],1.69
26.02.2023,Misolic F.,2,,,,,,7,4,43%,67% (29/43),55% (31/56),60% (6/10),37% (19/52),60% (18/30),86% (6/7),61% (60/99),45% (37/82),54% (97/181),73% (11/15),43% (6/14),59% (17/29),"['5', '5']","['1', '1', '3', '1']","['1', '0', '3', '0', '5', '2']",[],[],1.44
26.02.2023,Leshem E.,1,,,,,,2,5,63%,63% (33/52),40% (12/30),14% (1/7),33% (14/43),45% (25/56),40% (4/10),55% (45/82),39% (39/99),46% (84/181),57% (8/14),27% (4/15),41% (12/29),"['3', '2', '6', '5']","['1', '0']","['2', '4']",[],[],2.67
24.02.2023,Michelsen A.,2,,,,,,3,2,72%,67% (28/42),63% (10/16),0% (0/2),38% (19/50),59% (16/27),50% (4/8),66% (38/58),45% (35/77),54% (73/135),82% (9/11),40% (4/10),62% (13/21),"['2', '0', '4', '0', '7', '5']","['2', '0']",[],[],[],1.41
24.02.2023,Leshem E.,0,,,,,,3,3,65%,62% (31/50),41% (11/27),50% (4/8),33% (14/42),38% (6/16),100% (2/2),55% (42/77),34% (20/58),46% (62/135),60% (6/10),18% (2/11),38% (8/21),"['1', '4', '4', '5']",[],[],[],[],2.83
23.02.2023,Leshem E.,2,,,,,,1,3,60%,76% (28/37),44% (11/25),67% (2/3),39% (13/33),65% (13/20),44% (4/9),63% (39/62),49% (26/53),57% (65/115),89% (8/9),50% (4/8),71% (12/17),"['1', '1', '4', '2']","['1', '0', '4', '1']",[],[],[],1.86
23.02.2023,Ponwith N.,0,,,,,,5,0,62%,61% (20/33),35% (7/20),56% (5/9),24% (9/37),56% (14/25),33% (1/3),51% (27/53),37% (23/62),43% (50/115),50% (4/8),11% (1/9),29% (5/17),"['1', '0']",[],[],[],[],1.87
21.02.2023,Leshem E.,2,,,,,,7,3,55%,65% (39/60),55% (27/49),50% (5/10),31% (14/45),68% (26/38),64% (7/11),58% (66/113),51% (41/80),55% (107/193),69% (11/16),54% (7/13),62% (18/29),"['3', '2', '4', '5', '6', '5']","['3', '3', '5', '3']","['2', '1', '4', '1']",[],[],2.51
21.02.2023,Mochizuki S.,1,,,,,,4,7,54%,69% (31/45),32% (12/38),36% (4/11),35% (21/60),45% (22/49),50% (5/10),49% (39/80),42% (47/113),45% (86/193),46% (6/13),31% (5/16),38% (11/29),"['3', '3', '5', '3', '6', '6']","['2', '1']",[],[],[],1.49
04.02.2023,Ozolins K.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['4', '2']",[],[],[],3.04
04.02.2023,Leshem E.,0,,,,,,[],[],[],[],[],1.38
27.01.2023,Matusevich A.,2,,,,,,"['1', '0', '3', '0', '5', '0']","['1', '0']",[],[],[],1.84
27.01.2023,Leshem E.,0,,,,,,[],[],[],[],[],1.87
26.01.2023,Leshem E.,2,,,,,,"['3', '1', '5', '1']","['4', '3', '6', '3']",[],[],[],1.09
26.01.2023,Simon S.,0,,,,,,[],[],[],[],[],6.35
24.01.2023,Leshem E.,2,,,,,,"['3', '2']",[],"['1', '0']",[],[],1.45
24.01.2023,Denolly C.,1,,,,,,"['3', '3']",[],[],[],[],2.60
08.01.2023,Molleker R.,2,,,,,,20,4,59%,75% (55/73),51% (26/51),73% (8/11),30% (24/79),49% (21/43),44% (4/9),65% (81/124),37% (45/122),51% (126/246),82% (14/17),24% (4/17),53% (18/34),"['1', '0']","['3', '4']","['2', '2', '3', '3']",[],[],1.77
08.01.2023,Leshem E.,1,,,,,,2,2,65%,70% (55/79),51% (22/43),56% (5/9),25% (18/73),49% (25/51),27% (3/11),63% (77/122),35% (43/124),49% (120/246),76% (13/17),18% (3/17),47% (16/34),[],"['4', '2']","['2', '1', '3', '2']",[],[],1.97
06.01.2023,Collignon R.,2,,,,,,6,0,75%,70% (30/43),50% (7/14),25% (1/4),43% (15/35),50% (19/38),50% (5/10),65% (37/57),47% (34/73),55% (71/130),73% (8/11),45% (5/11),59% (13/22),"['3', '2']","['2', '1', '3', '2', '4', '3', '6', '5']",[],[],[],1.41
06.01.2023,Leshem E.,0,,,,,,0,1,48%,57% (20/35),50% (19/38),50% (5/10),30% (13/43),50% (7/14),75% (3/4),53% (39/73),35% (20/57),45% (59/130),55% (6/11),27% (3/11),41% (9/22),[],"['2', '2', '3', '3', '4', '4']",[],[],[],2.83
05.01.2023,Leshem E.,2,,,,,,4,1,70%,71% (49/69),41% (12/29),78% (7/9),38% (18/47),50% (22/44),50% (4/8),62% (61/98),44% (40/91),53% (101/189),85% (11/13),31% (4/13),58% (15/26),[],"['2', '0', '4', '2']","['3', '2', '5', '2']",[],[],2.32
05.01.2023,Clarke J.,1,,,,,,5,4,52%,62% (29/47),50% (22/44),50% (4/8),29% (20/69),59% (17/29),22% (2/9),56% (51/91),38% (37/98),47% (88/189),69% (9/13),15% (2/13),42% (11/26),"['2', '0']","['1', '2']",[],[],[],1.57
03.01.2023,Leshem E.,2,,,,,,1,2,77%,79% (34/43),62% (8/13),0% (0/0),35% (12/34),38% (10/26),40% (2/5),75% (42/56),37% (22/60),55% (64/116),100% (10/10),20% (2/10),60% (12/20),"['5', '4']","['3', '2']",[],[],[],3.80
03.01.2023,Kachmazov A.,0,,,,,,4,4,57%,65% (22/34),62% (16/26),60% (3/5),21% (9/43),38% (5/13),0% (0/0),63% (38/60),25% (14/56),45% (52/116),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.24
02.01.2023,De Loore J.,2,,,,,,7,2,71%,78% (31/40),50% (8/16),100% (3/3),37% (16/43),64% (18/28),25% (4/16),70% (38/54),48% (34/71),58% (72/125),100% (8/8),44% (4/9),71% (12/17),"['2', '1', '5', '2']","['4', '3', '6', '3']",[],[],[],1.29
02.01.2023,Leshem E.,0,,,,,,1,5,61%,63% (27/43),36% (10/28),75% (12/16),28% (11/40),50% (8/16),0% (0/3),52% (37/71),30% (16/54),42% (53/125),56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],3.40
01.01.2023,Leshem E.,2,,,,,,2,7,57%,69% (41/59),41% (18/44),64% (7/11),33% (19/57),56% (25/45),29% (4/14),57% (59/103),43% (44/102),50% (103/205),69% (9/13),31% (4/13),50% (13/26),[],"['3', '4', '6', '5']","['1', '0', '5', '2']",[],[],1.37
01.01.2023,Rocha H.,1,,,,,,3,5,56%,67% (38/57),44% (20/45),71% (10/14),31% (18/59),59% (26/44),36% (4/11),57% (58/102),43% (44/103),50% (102/205),69% (9/13),31% (4/13),50% (13/26),"['2', '0', '4', '0', '6', '0']","['2', '0']",[],[],[],2.96
14.11.2022,Boulais J.,2,,,,,,5,5,49%,85% (23/27),68% (19/28),50% (1/2),33% (15/45),52% (14/27),43% (3/7),76% (42/55),40% (29/72),56% (71/127),90% (9/10),27% (3/11),57% (12/21),[],"['1', '0', '4', '3', '6', '3']",[],[],[],1.82
14.11.2022,Leshem E.,0,,,,,,1,0,63%,67% (30/45),48% (13/27),57% (4/7),15% (4/27),32% (9/28),50% (1/2),60% (43/72),24% (13/55),44% (56/127),73% (8/11),10% (1/10),43% (9/21),[],"['1', '1']",[],[],[],1.90
09.11.2022,Perez A.,2,,,,,,9,2,68%,88% (35/40),47% (9/19),75% (3/4),24% (9/38),67% (16/24),60% (3/5),75% (44/59),40% (25/62),57% (69/121),90% (9/10),30% (3/10),60% (12/20),"['6', '4']","['2', '0', '6', '4']",[],[],[],1.64
09.11.2022,Leshem E.,0,,,,,,3,3,61%,76% (29/38),33% (8/24),40% (2/5),13% (5/40),53% (10/19),25% (1/4),60% (37/62),25% (15/59),43% (52/121),70% (7/10),10% (1/10),40% (8/20),[],"['3', '4']",[],[],[],2.15
03.11.2022,Shang J.,2,,,,,,0,4,70%,63% (40/63),44% (12/27),63% (5/8),25% (8/32),56% (20/36),40% (4/10),58% (52/90),41% (28/68),51% (80/158),75% (9/12),33% (4/12),54% (13/24),[],"['3', '3', '5', '3']","['2', '1', '4', '1']",[],[],1.36
03.11.2022,Leshem E.,1,,,,,,7,2,47%,75% (24/32),44% (16/36),60% (6/10),37% (23/63),56% (15/27),38% (3/8),59% (40/68),42% (38/90),49% (78/158),67% (8/12),25% (3/12),46% (11/24),"['2', '0', '4', '0']","['2', '1']",[],[],[],3.09
01.11.2022,Leshem E.,2,,,,,,3,2,58%,66% (21/32),74% (17/23),0% (0/1),29% (11/38),59% (20/34),44% (4/9),69% (38/55),43% (31/72),54% (69/127),90% (9/10),36% (4/11),62% (13/21),"['6', '5']","['1', '0', '4', '3', '6', '3']",[],[],[],2.62
01.11.2022,Galarneau A.,0,,,,,,1,2,53%,71% (27/38),41% (14/34),56% (5/9),34% (11/32),26% (6/23),100% (1/1),57% (41/72),31% (17/55),46% (58/127),64% (7/11),10% (1/10),38% (8/21),[],"['2', '2']",[],[],[],1.45
