05.07.2023,Basavareddy N.,1,6,3,3,,,7,2,46%,69% (25/36),60% (25/42),50% (4/8),21% (10/48),55% (18/33),67% (2/3),7,64% (50/78),35% (28/81),49% (78/159),3,71% (10/14),15% (2/13),44% (12/27),"['2', '0']",[],"['2', '4']",[],[],3.92
05.07.2023,Mpetshi Perricard G.,2,3,6,6,,,9,7,59%,79% (38/48),45% (15/33),33% (1/3),31% (11/36),40% (17/42),50% (4/8),6,65% (53/81),36% (28/78),51% (81/159),3,85% (11/13),29% (4/14),56% (15/27),[],"['3', '1']","['1', '0', '4', '1', '6', '3']",[],[],1.23
BOYS - SINGLES :  US Open (USA),hard,header
07.09.2022,Basavareddy N.,0,2,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],0
07.09.2022,Blockx A.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '5', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],0
05.09.2022,Basavareddy N.,2,6,7^7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1', '5', '3']","['1', '0', '5', '4']",[],[],[],0
05.09.2022,Dietrich D.,0,3,6^2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '4']","['3', '3', '5', '5']",[],[],[],0
CHALLENGER MEN - SINGLES :  Indianapolis (USA),hard,header
20.07.2022,Basavareddy N.,0,6^4,6^3,,,,6,2,61%,63% (36/57),54% (20/37),80% (8/10),16% (7/43),51% (18/35),50% (2/4),5,59% (55/94),33% (25/76),47% (80/170),2,83% (10/12),17% (2/12),50% (12/24),"['3', '4']","['4', '4']",[],[],[],4.10
20.07.2022,Gojowczyk P.,2,7^7,7^7,,,,8,2,55%,84% (36/43),49% (17/35),50% (2/4),37% (21/57),46% (17/37),20% (2/10),8,67% (51/76),41% (39/94),53% (90/170),2,83% (10/12),17% (2/12),50% (12/24),"['4', '2']","['4', '3']",[],[],[],1.22
BOYS - SINGLES :  Wimbledon (United Kingdom),grass,header
05.07.2022,Basavareddy N.,1,6,3,4,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '5', '4']","['2', '1']",[],[],[],0
05.07.2022,Privara P. B.,2,4,6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '4']","['2', '2', '5', '3']","['4', '3']",[],[],0
02.07.2022,Basavareddy N.,2,6,4,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '2', '5', '2']","['3', '4']","['1', '0', '5', '4']",[],[],0
02.07.2022,Dietrich D.,1,2,6,4,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2']","['2', '0', '6', '4']","['2', '2']",[],[],0
BOYS - SINGLES :  French Open (France),clay,header
30.05.2022,Basavareddy N.,0,6^4,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],0
30.05.2022,Brunold M.,2,7^7,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['4', '2']",[],[],[],0
ITF MEN - SINGLES :  M15 Vero Beach,clay,header
28.04.2022,Basavareddy N.,0,6^4,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1']","['2', '3']",[],[],[],1.65
28.04.2022,Hurrion M.,2,7^7,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '4']","['2', '0', '4', '2']",[],[],[],2.18
ITF MEN - SINGLES :  M25 Weston,clay,header
27.01.2022,Basavareddy N.,0,6^5,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2']","['1', '2', '4', '5']",[],[],[],7.70
27.01.2022,Esteve L. E.,2,7^7,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1']","['2', '0', '4', '2', '6', '4']",[],[],[],1.07
27.01.2022,Basavareddy N.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '4', '0', '6', '0']","['2', '0', '4', '0']",[],[],[],1.64
27.01.2022,Sec S.,0,0,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.22
EXHIBITION - MEN :  UTR Pro Match Series (World),hard,header
10.01.2021,Basavareddy N.,1,6,2,2,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1', '3', '1', '5', '3']",[],[],[],[],3.70
10.01.2021,Kozlov S.,2,3,6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '4']","['3', '1', '6', '2']","['2', '0', '6', '2']",[],[],1.26
