WTA - SINGLES :  US Open (USA) - Qualification,hard,header
21.08.2013,Kichenok N.,0,5,4,,,,"['3', '3']","['3', '3']",[],[],[],0
21.08.2013,Saville D.,2,7,6,,,,"['3', '2', '6', '5']","['3', '2', '5', '4']",[],[],[],0
ITF WOMEN - SINGLES :  Donetsk (Ukraine),hard,header
31.07.2013,Kichenok N.,1,6,3,6^4,,,"['3', '2', '5', '4']","['1', '0', '3', '4']","['1', '1', '2', '2', '5', '5']",[],[],0
31.07.2013,Baindl K.,2,4,6,7^7,,,"['4', '4']","['1', '1', '4', '2', '5', '3']","['1', '0', '2', '1', '4', '3']",[],[],0
30.07.2013,Kichenok N.,2,3,6,6,,,"['3', '5']","['2', '1', '5', '2']","['1', '0', '3', '0', '5', '0']",[],[],0
30.07.2013,Pervak K.,1,6,2,0,,,"['1', '0', '5', '2', '6', '3']",[],[],[],[],0
ITF WOMEN - SINGLES :  Astana (Kazakhstan),hard,header
28.07.2013,Kichenok N.,2,6,7,,,,"['2', '0', '5', '3', '6', '4']","['3', '3', '7', '5']",[],[],[],0
28.07.2013,Koehler M.- J.,0,4,5,,,,"['1', '2', '4', '5']","['3', '2']",[],[],[],0
27.07.2013,Kichenok N.,2,7^11,7,,,,"['2', '0', '4', '2', '6', '6']","['1', '2', '2', '3', '6', '5']",[],[],[],0
27.07.2013,Kumkhum L.,0,6^9,5,,,,"['2', '3', '3', '4', '6', '5']","['2', '0', '3', '1']",[],[],[],0
26.07.2013,Kichenok N.,2,6,6,,,,"['2', '0', '4', '0', '6', '0']","['4', '2']",[],[],[],0
26.07.2013,Panova A.,0,0,3,,,,[],[],[],[],[],0
24.07.2013,Kichenok N.,2,6,7^7,,,,"['2', '0']","['3', '4']",[],[],[],0
24.07.2013,Beygelzimer Y.,0,3,6^5,,,,[],"['3', '1']",[],[],[],0
23.07.2013,Kichenok N.,2,6,6,,,,"['2', '0', '4', '0', '6', '0']","['3', '1', '5', '1']",[],[],[],0
23.07.2013,Yepisheva A.,0,0,1,,,,[],[],[],[],[],0
ITF WOMEN - SINGLES :  W60 Olomouc (Czech Republic),clay,header
19.07.2013,Kichenok N.,0,4,2,,,,[],[],[],[],[],0
19.07.2013,Hercog P.,2,6,6,,,,"['2', '1']","['2', '1', '4', '1']",[],[],[],0
18.07.2013,Kichenok N.,2,6,6,,,,"['1', '0', '2', '1', '4', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],0
18.07.2013,Zahlavova S.,0,2,1,,,,"['1', '1']",[],[],[],[],0
16.07.2013,Kichenok N.,2,6,6,,,,"['1', '0']","['1', '2', '5', '4']",[],[],[],0
16.07.2013,Novotna K.,0,4,4,,,,[],"['2', '0']",[],[],[],0
ITF WOMEN - SINGLES :  W60 Biarritz (France),clay,header
WTA - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
18.06.2013,Kichenok N.,1,4,6,4,,,"['4', '4']","['2', '0', '4', '2']",[],[],[],0
18.06.2013,Witthoeft C.,2,6,3,6,,,"['3', '2', '5', '4']","['2', '3']","['6', '4']",[],[],0
WTA - SINGLES :  Birmingham (United Kingdom),grass,header
12.06.2013,Kichenok N.,0,6^4,2,,,,"['1', '2', '2', '3', '4', '3']",[],[],[],[],0
12.06.2013,Schiavone F.,2,7^7,6,,,,"['2', '0', '3', '1', '5', '5']","['3', '2', '5', '2']",[],[],[],0
10.06.2013,Kichenok N.,2,6,6,,,,"['4', '2']","['5', '4']",[],[],[],0
10.06.2013,Babos T.,0,3,4,,,,[],[],[],[],[],0
WTA - SINGLES :  Birmingham (United Kingdom) - Qualification,grass,header
09.06.2013,Kichenok N.,2,6,6,,,,"['2', '0', '6', '2']","['3', '1', '5', '1']",[],[],[],0
09.06.2013,Fichman S.,0,2,3,,,,[],"['2', '5']",[],[],[],0
08.06.2013,Kichenok N.,2,6,7^7,,,,"['4', '3']","['2', '1']",[],[],[],0
08.06.2013,Barty A.,0,4,6^4,,,,[],"['3', '3']",[],[],[],0
ITF WOMEN - SINGLES :  Marseille (France),clay,header
WTA - SINGLES :  French Open (France) - Qualification,clay,header
22.05.2013,Kichenok N.,0,4,4,,,,"['1', '2', '3', '4', '4', '5']","['2', '1']",[],[],[],0
22.05.2013,Petkovic A.,2,6,6,,,,"['2', '0', '4', '2', '5', '3', '6', '4']","['4', '4', '6', '4']",[],[],[],0
WTA - SINGLES :  Brussels (Belgium) - Qualification,clay,header
19.05.2013,Kichenok N.,1,3,6,1,,,"['1', '0', '3', '2']","['2', '0']","['1', '4']",[],[],0
19.05.2013,Zhang S.,2,6,3,6,,,"['2', '2', '3', '3', '5', '3']",[],"['2', '0', '4', '0', '5', '1']",[],[],0
19.05.2013,Kichenok N.,2,7,6,,,,"['4', '4', '7', '5']","['2', '2', '3', '3', '5', '3']",[],[],[],0
19.05.2013,Lucic-Baroni M.,0,5,3,,,,"['2', '1']","['1', '0', '3', '2']",[],[],[],0
WTA - SINGLES :  Kuala Lumpur (Malaysia) - Qualification,hard,header
26.02.2013,Kichenok N.,1,3,6,1,,,"['1', '0']","['3', '1', '5', '3']",[],[],[],0
26.02.2013,Simmonds C.,2,6,3,6,,,"['2', '2', '5', '3']","['2', '3']",[],[],[],0
24.02.2013,Kichenok N.,2,6,6,,,,"['2', '0', '4', '0', '6', '0']","['2', '0', '4', '0', '6', '0']",[],[],[],0
24.02.2013,Fujiwara R.,0,0,0,,,,[],[],[],[],[],0
WTA - SINGLES :  Doha (Qatar),hard,header
12.02.2013,Kichenok N.,0,1,0,,,,[],[],[],[],[],0
12.02.2013,Radwanska U.,2,6,6,,,,"['2', '0', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],0
WTA - SINGLES :  Doha (Qatar) - Qualification,hard,header
10.02.2013,Kichenok N.,2,6,7^7,,,,"['1', '0', '5', '4']","['1', '0', '4', '3', '6', '5']",[],[],[],0
10.02.2013,Kapshay V.,0,4,6^2,,,,"['4', '4']","['1', '1', '5', '5', '6', '6']",[],[],[],0
09.02.2013,Kichenok N.,2,6,6,,,,"['1', '0', '3', '0', '5', '0']","['1', '0', '4', '1', '6', '1']",[],[],[],0
09.02.2013,Riley A. J.,0,0,1,,,,[],[],[],[],[],0
ITF WOMEN - SINGLES :  Quanzhou (China),hard,header
ITF WOMEN - SINGLES :  Helsinky (Finland),hard,header
ITF WOMEN - SINGLES :  Minsk (Belarus),hard,header
ITF WOMEN - SINGLES :  W25 Netanya (Israel),hard,header
ITF WOMEN - SINGLES :  Ismaning (Germany),hard,header
WTA - SINGLES :  Moscow (Russia) - Qualification,hard,header
14.10.2012,Kichenok N.,1,4,6,2,,,"['3', '5']","['1', '1', '3', '1', '5', '1']","['2', '3']",[],[],0
14.10.2012,Pliskova Kr.,2,6,1,6,,,"['3', '2', '5', '2']","['1', '0']","['3', '1', '4', '2', '6', '2']",[],[],0
13.10.2012,Kichenok N.,2,6,6,,,,"['3', '1', '4', '2', '6', '2']","['2', '0', '4', '0', '6', '2']",[],[],[],0
13.10.2012,Kontaveit A.,0,2,2,,,,"['2', '3']","['1', '4']",[],[],[],0
WTA - SINGLES :  Tashkent (Uzbekistan) - Qualification,hard,header
08.09.2012,Kichenok N.,0,3,3,,,,"['2', '5']",[],[],[],[],0
08.09.2012,Vekic D.,2,6,6,,,,"['2', '0', '4', '0']","['1', '0', '6', '3']",[],[],[],0
ITF WOMEN - SINGLES :  Donetsk (Ukraine),hard,header
ITF WOMEN - SINGLES :  Astana (Kazakhstan),hard,header
ITF WOMEN - SINGLES :  Moscow 2 (Russia),hard,header
ITF WOMEN - SINGLES :  Moscow (Russia),hard,header
ITF WOMEN - SINGLES :  W15 Stuttgart-Stammheim (Germany),hard,header
ITF WOMEN - SINGLES :  Tyumen (Russia),hard,header
