Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Ostrava (Czech Republic),clay,header
24.09.2024,Pellegrino A.,0,3,1,,,,1,3,62%,54% (21/39),42% (10/24),64% (7/11),23% (7/31),31% (4/13),0% (0/2),49% (32/65),25% (11/44),39% (43/109),1,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.16
CHALLENGER MEN - SINGLES :  Lisbon (Portugal) - Qualification,clay,header
23.09.2024,Moller E.,0,0,5,,,,0,2,69%,48% (16/33),47% (7/15),17% (1/6),26% (9/34),52% (12/23),25% (1/4),48% (23/48),37% (21/57),42% (44/105),2,0,44% (4/9),11% (1/9),28% (5/18),[],[],[],[],[],1.40
23.09.2024,Tabur C.,2,6,7,,,,0,3,60%,74% (25/34),48% (11/23),75% (3/4),52% (17/33),53% (8/15),83% (5/6),63% (36/57),52% (25/48),58% (61/105),8,0,89% (8/9),56% (5/9),72% (13/18),[],[],[],[],[],2.81
22.09.2024,Moller E.,2,6,6,,,,3,1,76%,88% (28/32),50% (5/10),100% (2/2),43% (13/30),73% (11/15),50% (4/8),79% (33/42),53% (24/45),66% (57/87),9,0,100% (8/8),57% (4/7),80% (12/15),[],[],[],[],[],1.13
22.09.2024,Pereira T.,0,2,1,,,,2,0,67%,57% (17/30),27% (4/15),50% (4/8),13% (4/32),50% (5/10),0% (0/2),47% (21/45),21% (9/42),34% (30/87),1,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],5.40
ATP - SINGLES :  Davis Cup - World Group I (World),-,header
CHALLENGER MEN - SINGLES :  Istanbul (Turkey),hard,header
06.09.2024,Moller E.,0,2,4,,,,1,2,57%,54% (19/35),50% (13/26),43% (3/7),18% (6/34),58% (14/24),33% (1/3),52% (32/61),34% (20/58),44% (52/119),4,0,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],2.09
06.09.2024,Landaluce M.,2,6,6,,,,5,3,59%,82% (28/34),42% (10/24),67% (2/3),46% (16/35),50% (13/26),57% (4/7),66% (38/58),48% (29/61),56% (67/119),6,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],1.70
04.09.2024,Moller E.,2,7^8,6,,,,5,3,62%,67% (28/42),62% (16/26),75% (6/8),37% (16/43),58% (15/26),40% (4/10),65% (44/68),45% (31/69),55% (75/137),5,0,80% (8/10),40% (4/10),60% (12/20),[],[],[],[],[],1.70
04.09.2024,Geerts M.,0,6^6,2,,,,1,3,62%,63% (27/43),42% (11/26),60% (6/10),33% (14/42),38% (10/26),25% (2/8),55% (38/69),35% (24/68),45% (62/137),5,0,60% (6/10),20% (2/10),40% (8/20),[],[],[],[],[],2.09
02.09.2024,Moller E.,2,6,6,,,,3,3,54%,62% (16/26),64% (14/22),50% (1/2),70% (19/27),50% (11/22),75% (6/8),63% (30/48),61% (30/49),62% (60/97),8,0,86% (6/7),75% (6/8),80% (12/15),[],[],[],[],[],1.19
02.09.2024,Kirci K.,0,2,1,,,,1,2,55%,44% (12/27),50% (11/22),25% (2/8),54% (14/26),36% (8/22),50% (1/2),39% (19/49),38% (18/48),38% (37/97),2,0,25% (2/8),14% (1/7),20% (3/15),[],[],[],[],[],4.45
ITF MEN - SINGLES :  M25 Muttenz (Switzerland),clay,header
CHALLENGER MEN - SINGLES :  Liberec (Czech Republic),clay,header
04.08.2024,Moller E.,1,7,4,1,,,1,3,58%,60% (37/62),41% (18/44),57% (8/14),0 km/h,0 km/h,32% (21/66),56% (18/32),31% (4/13),52% (55/106),40% (39/98),46% (94/204),4,2,57% (8/14),27% (4/15),41% (12/29),[],[],[],[],[],2.28
04.08.2024,Dellien H.,2,5,6,6,,,3,1,67%,68% (45/66),44% (14/32),69% (9/13),0 km/h,0 km/h,40% (25/62),59% (26/44),43% (6/14),60% (59/98),48% (51/106),54% (110/204),6,0,73% (11/15),43% (6/14),59% (17/29),[],[],[],[],[],1.59
03.08.2024,Moller E.,2,6,4,7^8,,,2,10,56%,63% (40/63),45% (22/49),68% (13/19),0 km/h,0 km/h,36% (20/55),68% (27/40),44% (7/16),55% (62/112),49% (47/95),53% (110/207),5,3,60% (9/15),50% (7/14),55% (16/29),[],[],[],[],[],2.09
03.08.2024,Moreno De Alboran N.,1,1,6,6^6,,,2,6,58%,64% (35/55),33% (13/40),56% (9/16),0 km/h,0 km/h,37% (23/63),55% (27/49),32% (6/19),51% (48/95),45% (50/112),48% (99/207),5,0,50% (7/14),40% (6/15),45% (13/29),[],[],[],[],[],1.69
03.08.2024,Moller E.,2,6,6,,,,7,5,59%,71% (24/34),46% (11/24),50% (2/4),0 km/h,0 km/h,48% (10/21),62% (18/29),63% (5/8),60% (35/58),56% (28/50),58% (63/108),8,0,78% (7/9),63% (5/8),71% (12/17),[],[],[],[],[],2.12
03.08.2024,Paulson A.,0,2,3,,,,1,4,42%,52% (11/21),38% (11/29),38% (3/8),0 km/h,0 km/h,29% (10/34),54% (13/24),50% (2/4),44% (22/50),40% (23/58),42% (45/108),2,1,38% (3/8),22% (2/9),29% (5/17),[],[],[],[],[],1.69
01.08.2024,Moller E.,2,6,6,,,,2,1,59%,85% (17/20),64% (9/14),0% (0/1),0 km/h,0 km/h,57% (17/30),64% (16/25),46% (6/13),76% (26/34),60% (33/55),66% (59/89),5,0,86% (6/7),75% (6/8),80% (12/15),[],[],[],[],[],1.74
01.08.2024,Jianu F. C.,0,2,1,,,,0,2,55%,43% (13/30),36% (9/25),54% (7/13),0 km/h,0 km/h,15% (3/20),36% (5/14),100% (1/1),40% (22/55),24% (8/34),34% (30/89),5,1,25% (2/8),14% (1/7),20% (3/15),[],[],[],[],[],2.02
30.07.2024,Moller E.,2,6,6,,,,0,6,56%,75% (24/32),56% (14/25),100% (5/5),0 km/h,0 km/h,42% (14/33),47% (8/17),67% (4/6),67% (38/57),44% (22/50),56% (60/107),8,0,100% (8/8),44% (4/9),71% (12/17),[],[],[],[],[],1.90
30.07.2024,Torres J. B.,0,4,1,,,,1,4,66%,58% (19/33),53% (9/17),33% (2/6),0 km/h,0 km/h,25% (8/32),44% (11/25),0% (0/5),56% (28/50),33% (19/57),44% (47/107),2,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],1.76
CHALLENGER MEN - SINGLES :  Amersfoort (Netherlands),clay,header
18.07.2024,Moller E.,1,5,6,2,,,5,5,64%,62% (38/61),35% (12/34),60% (9/15),20% (10/49),76% (22/29),63% (5/8),53% (50/95),41% (32/78),47% (82/173),5,1,57% (8/14),36% (5/14),46% (13/28),[],[],[],[],[],1.77
18.07.2024,Houkes M.,2,7,2,6,,,11,6,63%,80% (39/49),24% (7/29),38% (3/8),38% (23/61),65% (22/34),40% (6/15),59% (46/78),47% (45/95),53% (91/173),5,0,64% (9/14),43% (6/14),54% (15/28),[],[],[],[],[],1.98
17.07.2024,Moller E.,2,6,6^6,6,,,6,4,61%,64% (38/59),53% (20/38),75% (6/8),38% (21/55),58% (37/64),44% (7/16),60% (58/97),49% (59/121),54% (117/218),6,0,85% (11/13),50% (7/14),67% (18/27),[],[],[],[],[],2.20
17.07.2024,Hassan B.,1,0,7^8,3,,,3,9,46%,62% (34/55),42% (27/64),56% (9/16),36% (21/59),47% (18/38),25% (2/8),51% (62/121),40% (39/97),46% (101/218),4,8,50% (7/14),15% (2/13),33% (9/27),[],[],[],[],[],1.64
CHALLENGER MEN - SINGLES :  Amersfoort (Netherlands) - Qualification,clay,header
15.07.2024,Moller E.,1,7,1,6^3,,,3,8,61%,61% (41/67),33% (14/43),53% (9/17),34% (24/70),58% (18/31),40% (6/15),50% (55/110),42% (42/101),46% (97/211),3,0,50% (8/16),40% (6/15),45% (14/31),[],[],[],[],[],1.66
15.07.2024,Erhard M.,2,5,6,7^7,,,8,1,69%,66% (46/70),42% (13/31),60% (9/15),39% (26/67),67% (29/43),47% (8/17),58% (59/101),50% (55/110),54% (114/211),7,0,60% (9/15),50% (8/16),55% (17/31),[],[],[],[],[],2.16
14.07.2024,Moller E.,2,6,6,,,,0,1,68%,84% (27/32),47% (7/15),100% (2/2),34% (13/38),72% (18/25),40% (4/10),72% (34/47),49% (31/63),59% (65/110),7,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],1.06
14.07.2024,Balciunas M.,0,2,2,,,,1,5,60%,66% (25/38),28% (7/25),60% (6/10),16% (5/32),53% (8/15),0% (0/2),51% (32/63),28% (13/47),41% (45/110),3,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],8.40
CHALLENGER MEN - SINGLES :  Troyes (France),clay,header
02.07.2024,Moller E.,0,4,6^4,,,,2,6,59%,57% (26/46),50% (16/32),75% (12/16),33% (16/49),53% (19/36),33% (3/9),54% (42/78),41% (35/85),47% (77/163),3,0,64% (7/11),27% (3/11),45% (10/22),[],[],[],[],[],1.39
02.07.2024,Naw H.,2,6,7^7,,,,3,6,58%,67% (33/49),47% (17/36),67% (6/9),43% (20/46),50% (16/32),25% (4/16),59% (50/85),46% (36/78),53% (86/163),7,0,73% (8/11),36% (4/11),55% (12/22),[],[],[],[],[],2.89
CHALLENGER MEN - SINGLES :  Milan (Italy),clay,header
27.06.2024,Jianu F. C.,1,2,6,0,,,1,0,70%,59% (19/32),36% (5/14),43% (3/7),30% (7/23),74% (17/23),31% (4/13),52% (24/46),52% (24/46),52% (48/92),8,0,50% (4/8),50% (4/8),50% (8/16),[],[],[],[],[],0
27.06.2024,Moller E.,1,6,2,0,,,0,7,50%,70% (16/23),26% (6/23),69% (9/13),41% (13/32),64% (9/14),57% (4/7),48% (22/46),48% (22/46),48% (44/92),2,0,50% (4/8),50% (4/8),50% (8/16),[],[],[],[],[],0
27.06.2024,Moller E.,2,6,6,,,,2,5,56%,78% (25/32),32% (8/25),33% (1/3),52% (14/27),70% (16/23),67% (6/9),58% (33/57),60% (30/50),59% (63/107),8,0,75% (6/8),75% (6/8),75% (12/16),[],[],[],[],[],2.04
27.06.2024,Varillas J. P.,0,3,1,,,,1,1,54%,48% (13/27),30% (7/23),33% (3/9),22% (7/32),68% (17/25),67% (2/3),40% (20/50),42% (24/57),41% (44/107),2,0,25% (2/8),25% (2/8),25% (4/16),[],[],[],[],[],1.72
26.06.2024,Moller E.,2,7^7,7^7,,,,3,4,59%,65% (36/55),56% (22/39),50% (3/6),30% (17/57),59% (20/34),30% (3/10),62% (57/92),41% (37/91),51% (94/183),7,0,75% (9/12),25% (3/12),50% (12/24),[],[],[],[],[],1.23
26.06.2024,Lamasine T.,0,6^4,6^3,,,,4,7,63%,70% (40/57),41% (14/34),70% (7/10),35% (19/55),44% (17/39),50% (3/6),59% (54/91),38% (35/92),49% (89/183),3,1,75% (9/12),25% (3/12),50% (12/24),[],[],[],[],[],3.95
CHALLENGER MEN - SINGLES :  Blois (France),clay,header
19.06.2024,Moller E.,1,7^7,6^2,5,,,6,9,60%,73% (52/71),38% (18/47),65% (11/17),38% (35/92),39% (15/38),45% (5/11),59% (70/118),38% (50/130),48% (120/248),2,1,67% (12/18),28% (5/18),47% (17/36),[],[],[],[],[],1.30
19.06.2024,Iannaccone F.,2,6^5,7^7,7,,,6,2,71%,62% (57/92),61% (23/38),55% (6/11),27% (19/71),62% (29/47),35% (6/17),62% (80/130),41% (48/118),52% (128/248),8,2,72% (13/18),33% (6/18),53% (19/36),[],[],[],[],[],3.40
ITF MEN - SINGLES :  M25 Aarhus (Denmark),clay,header
ITF MEN - SINGLES :  M25 Kiseljak (Bosnia and Herzegovina),clay,header
